prompt_id,model,expected_answer,predicted_answer,is_correct,complexity_level,time_taken,grid_size
188,gpt-4.1,behind-right,left,0,high,10.12,5
189,gpt-4.1,behind-right,right,0,high,9.75,5
190,gpt-4.1,behind-right,left,0,high,8.54,5
191,gpt-4.1,behind-right,right,0,high,3.45,5
192,gpt-4.1,behind-right,right,0,high,2.50,5
193,gpt-4.1,behind-right,left,0,high,5.32,5
194,gpt-4.1,behind-right,incorrect prompt,0,high,2.25,5
195,gpt-4.1,behind-right,left,0,high,3.75,5
196,gpt-4.1,behind-right,right,0,high,4.42,5
197,gpt-4.1,behind-right,right,0,high,4.30,5
198,gpt-4.1,behind-right,left,0,high,3.59,5
199,gpt-4.1,behind-right,incorrect prompt,0,high,3.03,5
200,gpt-4.1,behind-right,left,0,high,4.08,5
201,gpt-4.1,left,left,1,high,2.88,5
202,gpt-4.1,left,incorrect prompt,0,high,4.30,5
203,gpt-4.1,left,left,1,high,6.29,5
204,gpt-4.1,left,left,1,high,8.78,5
205,gpt-4.1,left,left,1,high,6.18,5
206,gpt-4.1,left,left,1,high,7.04,5
207,gpt-4.1,left,left,1,high,3.05,5
208,gpt-4.1,left,incorrect prompt,0,high,2.39,5
209,gpt-4.1,left,right,0,high,4.90,5
210,gpt-4.1,left,left,1,high,3.95,5
211,gpt-4.1,left,left,1,high,9.00,5
212,gpt-4.1,left,right,0,high,7.25,5
213,gpt-4.1,left,right,0,high,2.75,5
214,gpt-4.1,left,right,0,high,5.97,5
215,gpt-4.1,left,right,0,high,4.82,5
216,gpt-4.1,left,right,0,high,5.08,5
217,gpt-4.1,left,incorrect prompt,0,high,2.40,5
218,gpt-4.1,left,right,0,high,3.54,5
219,gpt-4.1,left,incorrect prompt,0,high,2.63,5
220,gpt-4.1,left,incorrect prompt,0,high,3.31,5
221,gpt-4.1,left,incorrect prompt,0,high,2.46,5
222,gpt-4.1,left,left,1,high,3.38,5
223,gpt-4.1,left,left,1,high,5.88,5
224,gpt-4.1,left,right,0,high,8.13,5
225,gpt-4.1,left,behind,0,high,4.80,5
226,gpt-4.1,left,left,1,high,4.50,5
227,gpt-4.1,left,right,0,high,5.42,5
228,gpt-4.1,left,incorrect prompt,0,high,4.32,5
229,gpt-4.1,left,left,1,high,10.29,5
230,gpt-4.1,left,left,1,high,3.39,5
231,gpt-4.1,left,behind,0,high,3.44,5
232,gpt-4.1,left,incorrect prompt,0,high,2.79,5
233,gpt-4.1,left,right,0,high,4.56,5
234,gpt-4.1,left,left,1,high,8.21,5
235,gpt-4.1,left,left,1,high,7.03,5
236,gpt-4.1,left,right,0,high,8.43,5
237,gpt-4.1,left,incorrect prompt,0,high,2.09,5
238,gpt-4.1,left,right,0,high,7.64,5
239,gpt-4.1,left,right,0,high,5.15,5
240,gpt-4.1,left,incorrect prompt,0,high,1.79,5
241,gpt-4.1,left,incorrect prompt,0,high,2.27,5
242,gpt-4.1,left,left,1,high,5.48,5
243,gpt-4.1,left,right,0,high,3.64,5
244,gpt-4.1,left,right,0,high,7.50,5
245,gpt-4.1,left,left,1,high,4.92,5
246,gpt-4.1,left,left,1,high,5.71,5
247,gpt-4.1,left,left,1,high,5.22,5
248,gpt-4.1,left,right,0,high,4.03,5
249,gpt-4.1,left,left,1,high,6.44,5
250,gpt-4.1,left,behind,0,high,4.81,5
251,gpt-4.1,behind,left,0,high,5.22,5
252,gpt-4.1,behind,left,0,high,5.36,5
253,gpt-4.1,behind,right,0,high,4.81,5
254,gpt-4.1,behind,right,0,high,2.90,5
255,gpt-4.1,behind,right,0,high,4.55,5
256,gpt-4.1,behind,left,0,high,4.78,5
257,gpt-4.1,behind,right,0,high,5.07,5
258,gpt-4.1,behind,right,0,high,10.88,5
259,gpt-4.1,behind,incorrect prompt,0,high,1.49,5
260,gpt-4.1,behind,right,0,high,3.70,5
261,gpt-4.1,behind,right,0,high,5.45,5
262,gpt-4.1,behind,incorrect prompt,0,high,1.77,5
263,gpt-4.1,behind,right,0,high,4.58,5
264,gpt-4.1,behind,right,0,high,7.05,5
265,gpt-4.1,behind,incorrect prompt,0,high,0.39,5
266,gpt-4.1,behind,left,0,high,5.29,5
267,gpt-4.1,behind,incorrect prompt,0,high,1.70,5
268,gpt-4.1,behind,left,0,high,3.74,5
269,gpt-4.1,behind,incorrect prompt,0,high,1.95,5
270,gpt-4.1,behind,left,0,high,5.72,5
271,gpt-4.1,behind,right,0,high,4.40,5
272,gpt-4.1,behind,left,0,high,3.45,5
273,gpt-4.1,behind,incorrect prompt,0,high,4.59,5
274,gpt-4.1,behind,incorrect prompt,0,high,4.13,5
275,gpt-4.1,behind,behind,1,high,11.76,5
276,gpt-4.1,behind,behind,1,high,4.65,5
277,gpt-4.1,behind,right,0,high,10.15,5
278,gpt-4.1,behind,right,0,high,3.07,5
279,gpt-4.1,behind,right,0,high,4.30,5
280,gpt-4.1,behind,left,0,high,4.86,5
281,gpt-4.1,behind,right,0,high,6.55,5
282,gpt-4.1,behind,right,0,high,6.10,5
283,gpt-4.1,behind,left,0,high,3.68,5
284,gpt-4.1,behind,incorrect prompt,0,high,2.63,5
285,gpt-4.1,behind,left,0,high,5.61,5
286,gpt-4.1,behind,right,0,high,4.45,5
287,gpt-4.1,behind,incorrect prompt,0,high,4.66,5
288,gpt-4.1,behind,incorrect prompt,0,high,2.19,5
289,gpt-4.1,behind,left,0,high,3.31,5
290,gpt-4.1,behind,right,0,high,6.40,5
291,gpt-4.1,behind,incorrect prompt,0,high,0.42,5
292,gpt-4.1,behind,incorrect prompt,0,high,1.89,5
293,gpt-4.1,behind,incorrect prompt,0,high,1.53,5
294,gpt-4.1,behind,behind,1,high,3.76,5
295,gpt-4.1,behind,left,0,high,5.16,5
296,gpt-4.1,behind,left,0,high,3.64,5
297,gpt-4.1,behind,left,0,high,5.36,5
298,gpt-4.1,behind,right,0,high,4.24,5
299,gpt-4.1,behind,right,0,high,3.95,5
300,gpt-4.1,behind,left,0,high,3.13,5
301,gpt-4.1,in-front,left,0,high,6.81,5
302,gpt-4.1,in-front,incorrect prompt,0,high,4.50,5
303,gpt-4.1,in-front,left,0,high,2.67,5
304,gpt-4.1,in-front,left,0,high,4.09,5
305,gpt-4.1,in-front,right,0,high,3.17,5
306,gpt-4.1,in-front,incorrect prompt,0,high,2.62,5
307,gpt-4.1,in-front,incorrect prompt,0,high,3.89,5
308,gpt-4.1,in-front,left,0,high,3.41,5
309,gpt-4.1,in-front,left,0,high,3.97,5
310,gpt-4.1,in-front,left,0,high,3.27,5
311,gpt-4.1,in-front,behind,0,high,8.76,5
312,gpt-4.1,in-front,left,0,high,5.54,5
313,gpt-4.1,in-front,right,0,high,7.07,5
314,gpt-4.1,in-front,incorrect prompt,0,high,1.90,5
315,gpt-4.1,in-front,incorrect prompt,0,high,2.78,5
316,gpt-4.1,in-front,incorrect prompt,0,high,2.87,5
317,gpt-4.1,in-front,right,0,high,4.29,5
318,gpt-4.1,in-front,right,0,high,7.61,5
319,gpt-4.1,in-front,incorrect prompt,0,high,5.72,5
320,gpt-4.1,in-front,right,0,high,5.80,5
321,gpt-4.1,in-front,right,0,high,3.52,5
322,gpt-4.1,in-front,left,0,high,4.16,5
323,gpt-4.1,in-front,incorrect prompt,0,high,3.41,5
324,gpt-4.1,in-front,left,0,high,9.01,5
325,gpt-4.1,in-front,right,0,high,2.45,5
326,gpt-4.1,in-front,incorrect prompt,0,high,4.55,5
327,gpt-4.1,in-front,left,0,high,3.03,5
328,gpt-4.1,in-front,left,0,high,5.41,5
329,gpt-4.1,in-front,incorrect prompt,0,high,1.70,5
330,gpt-4.1,in-front,in-front,1,high,2.92,5
331,gpt-4.1,in-front,right,0,high,4.77,5
332,gpt-4.1,in-front,incorrect prompt,0,high,3.01,5
333,gpt-4.1,in-front,left,0,high,3.82,5
334,gpt-4.1,in-front,incorrect prompt,0,high,4.11,5
335,gpt-4.1,in-front,right,0,high,6.55,5
336,gpt-4.1,in-front,incorrect prompt,0,high,2.84,5
337,gpt-4.1,in-front,incorrect prompt,0,high,1.92,5
338,gpt-4.1,in-front,right,0,high,2.59,5
339,gpt-4.1,in-front,right,0,high,9.45,5
340,gpt-4.1,in-front,incorrect prompt,0,high,2.76,5
341,gpt-4.1,in-front,right,0,high,2.14,5
342,gpt-4.1,in-front,incorrect prompt,0,high,2.28,5
343,gpt-4.1,in-front,right,0,high,5.85,5
344,gpt-4.1,in-front,incorrect prompt,0,high,2.57,5
345,gpt-4.1,in-front,left,0,high,4.51,5
346,gpt-4.1,in-front,left,0,high,4.69,5
347,gpt-4.1,in-front,incorrect prompt,0,high,2.38,5
348,gpt-4.1,in-front,incorrect prompt,0,high,2.52,5
349,gpt-4.1,in-front,left,0,high,3.44,5
350,gpt-4.1,in-front,incorrect prompt,0,high,2.27,5
351,gpt-4.1,in-front-right,right,0,high,7.54,5
352,gpt-4.1,in-front-right,right,0,high,2.74,5
353,gpt-4.1,in-front-right,incorrect prompt,0,high,5.67,5
354,gpt-4.1,in-front-right,incorrect prompt,0,high,3.69,5
355,gpt-4.1,in-front-right,right,0,high,6.14,5
356,gpt-4.1,in-front-right,right,0,high,5.07,5
357,gpt-4.1,in-front-right,incorrect prompt,0,high,3.49,5
358,gpt-4.1,in-front-right,incorrect prompt,0,high,2.52,5
359,gpt-4.1,in-front-right,left,0,high,7.59,5
360,gpt-4.1,in-front-right,incorrect prompt,0,high,1.21,5
361,gpt-4.1,in-front-right,left,0,high,9.59,5
362,gpt-4.1,in-front-right,right,0,high,7.15,5
363,gpt-4.1,in-front-right,incorrect prompt,0,high,2.07,5
364,gpt-4.1,in-front-right,behind,0,high,7.14,5
365,gpt-4.1,in-front-right,incorrect prompt,0,high,3.29,5
366,gpt-4.1,in-front-right,incorrect prompt,0,high,0.43,5
367,gpt-4.1,in-front-right,left,0,high,4.69,5
368,gpt-4.1,in-front-right,incorrect prompt,0,high,4.36,5
369,gpt-4.1,in-front-right,left,0,high,7.05,5
370,gpt-4.1,in-front-right,right,0,high,4.30,5
371,gpt-4.1,in-front-right,left,0,high,7.99,5
372,gpt-4.1,in-front-right,incorrect prompt,0,high,1.79,5
373,gpt-4.1,in-front-right,left,0,high,3.87,5
374,gpt-4.1,in-front-right,left,0,high,4.27,5
375,gpt-4.1,in-front-right,incorrect prompt,0,high,3.03,5
376,gpt-4.1,in-front-right,right,0,high,4.08,5
377,gpt-4.1,in-front-right,right,0,high,5.43,5
378,gpt-4.1,in-front-right,right,0,high,6.14,5
379,gpt-4.1,in-front-right,incorrect prompt,0,high,1.40,5
380,gpt-4.1,in-front-right,incorrect prompt,0,high,3.02,5
381,gpt-4.1,in-front-right,right,0,high,7.26,5
382,gpt-4.1,in-front-right,left,0,high,5.32,5
383,gpt-4.1,in-front-right,right,0,high,3.85,5
384,gpt-4.1,in-front-right,in-front-right,1,high,3.79,5
385,gpt-4.1,in-front-right,right,0,high,8.42,5
386,gpt-4.1,in-front-right,right,0,high,3.34,5
387,gpt-4.1,in-front-right,incorrect prompt,0,high,2.40,5
388,gpt-4.1,in-front-right,incorrect prompt,0,high,1.58,5
389,gpt-4.1,in-front-right,right,0,high,9.19,5
390,gpt-4.1,in-front-right,right,0,high,5.31,5
391,gpt-4.1,in-front-right,incorrect prompt,0,high,2.22,5
392,gpt-4.1,in-front-right,incorrect prompt,0,high,0.40,5
393,gpt-4.1,in-front-right,right,0,high,4.39,5
394,gpt-4.1,in-front-right,left,0,high,3.89,5
395,gpt-4.1,in-front-right,right,0,high,4.01,5
396,gpt-4.1,in-front-right,right,0,high,5.43,5
397,gpt-4.1,in-front-right,left,0,high,7.56,5
398,gpt-4.1,in-front-right,incorrect prompt,0,high,1.62,5
399,gpt-4.1,in-front-right,incorrect prompt,0,high,1.95,5
400,gpt-4.1,in-front-right,right,0,high,3.86,5
