prompt_id,model,expected_answer,predicted_answer,is_correct,complexity_level,time_taken,grid_size
171,deepSeek-v3,in-front-right,right,0,medium,30.10,5
172,deepSeek-v3,in-front-right,right,0,medium,26.56,5
173,deepSeek-v3,in-front-right,behind,0,medium,4.97,5
174,deepSeek-v3,in-front-right,in-front-left,0,medium,10.14,5
175,deepSeek-v3,in-front-right,in-front,0,medium,10.03,5
176,deepSeek-v3,in-front-right,in-front-right,1,medium,3.58,5
177,deepSeek-v3,in-front-right,in-front-right,1,medium,4.92,5
178,deepSeek-v3,in-front-right,left,0,medium,4.99,5
179,deepSeek-v3,in-front-right,left,0,medium,5.04,5
180,deepSeek-v3,in-front-right,right,0,medium,20.50,5
181,deepSeek-v3,in-front,in-front-right,0,medium,5.16,5
182,deepSeek-v3,in-front,right,0,medium,40.84,5
183,deepSeek-v3,in-front,right,0,medium,39.91,5
184,deepSeek-v3,in-front,in-front,1,medium,3.79,5
185,deepSeek-v3,in-front,in-front-right,0,medium,5.93,5
186,deepSeek-v3,in-front,right,0,medium,20.63,5
187,deepSeek-v3,in-front,in-front-right,0,medium,40.84,5
188,deepSeek-v3,in-front,right,0,medium,32.57,5
189,deepSeek-v3,in-front,right,0,medium,35.56,5
190,deepSeek-v3,in-front,right,0,medium,39.80,5
191,deepSeek-v3,in-front,right,0,medium,31.54,5
192,deepSeek-v3,in-front,in-front-left,0,medium,9.50,5
193,deepSeek-v3,in-front,in-front-right,0,medium,7.23,5
194,deepSeek-v3,in-front,in-front-right,0,medium,4.28,5
195,deepSeek-v3,in-front,in-front-right,0,medium,10.86,5
196,deepSeek-v3,in-front,error,0,medium,741.37,5
197,deepSeek-v3,in-front,left,0,medium,7.50,5
198,deepSeek-v3,in-front,right,0,medium,39.96,5
199,deepSeek-v3,in-front,right,0,medium,25.08,5
200,deepSeek-v3,in-front,in-front-right,0,medium,5.58,5
201,deepSeek-v3,in-front-left,left,0,medium,6.05,5
202,deepSeek-v3,in-front-left,right,0,medium,7.87,5
203,deepSeek-v3,in-front-left,right,0,medium,32.46,5
204,deepSeek-v3,in-front-left,left,0,medium,5.13,5
205,deepSeek-v3,in-front-left,right,0,medium,29.92,5
206,deepSeek-v3,in-front-left,left,0,medium,4.70,5
207,deepSeek-v3,in-front-left,behind,0,medium,5.51,5
208,deepSeek-v3,in-front-left,right,0,medium,27.77,5
209,deepSeek-v3,in-front-left,behind,0,medium,7.27,5
210,deepSeek-v3,in-front-left,right,0,medium,32.37,5
211,deepSeek-v3,in-front-left,behind,0,medium,6.28,5
212,deepSeek-v3,in-front-left,in-front-right,0,medium,4.62,5
213,deepSeek-v3,in-front-left,right,0,medium,29.52,5
214,deepSeek-v3,in-front-left,right,0,medium,40.58,5
215,deepSeek-v3,in-front-left,right,0,medium,5.73,5
216,deepSeek-v3,in-front-left,behind,0,medium,8.68,5
217,deepSeek-v3,in-front-left,in-front,0,medium,5.04,5
218,deepSeek-v3,in-front-left,right,0,medium,5.94,5
219,deepSeek-v3,in-front-left,error,0,medium,740.85,5
220,deepSeek-v3,in-front-left,right,0,medium,41.04,5
221,deepSeek-v3,right,right,1,medium,38.33,5
222,deepSeek-v3,right,right,1,medium,33.81,5
223,deepSeek-v3,right,right,1,medium,34.12,5
224,deepSeek-v3,right,right,1,medium,36.31,5
225,deepSeek-v3,right,right,1,medium,40.06,5
226,deepSeek-v3,right,left,0,medium,3.93,5
227,deepSeek-v3,right,right,1,medium,5.37,5
228,deepSeek-v3,right,right,1,medium,172.72,5
229,deepSeek-v3,right,in-front-left,0,medium,6.81,5
230,deepSeek-v3,right,right,1,medium,37.66,5
231,deepSeek-v3,right,right,1,medium,31.57,5
232,deepSeek-v3,right,in-front-left,0,medium,9.51,5
233,deepSeek-v3,right,right,1,medium,26.31,5
234,deepSeek-v3,right,right,1,medium,43.33,5
235,deepSeek-v3,right,left,0,medium,8.39,5
236,deepSeek-v3,right,left,0,medium,5.89,5
237,deepSeek-v3,right,right,1,medium,29.23,5
238,deepSeek-v3,right,right,1,medium,23.30,5
239,deepSeek-v3,right,right,1,medium,28.73,5
240,deepSeek-v3,right,right,1,medium,24.27,5
241,deepSeek-v3,behind-left,left,0,medium,43.85,5
242,deepSeek-v3,behind-left,behind,0,medium,12.13,5
243,deepSeek-v3,behind-left,in-front-right,0,medium,7.01,5
244,deepSeek-v3,behind-left,right,0,medium,31.38,5
245,deepSeek-v3,behind-left,right,0,medium,29.67,5
246,deepSeek-v3,behind-left,right,0,medium,28.64,5
247,deepSeek-v3,behind-left,right,0,medium,64.20,5
248,deepSeek-v3,behind-left,behind,0,medium,8.29,5
249,deepSeek-v3,behind-left,right,0,medium,40.26,5
250,deepSeek-v3,behind-left,right,0,medium,44.95,5
251,deepSeek-v3,behind-left,behind,0,medium,6.97,5
252,deepSeek-v3,behind-left,behind,0,medium,11.84,5
253,deepSeek-v3,behind-left,behind,0,medium,9.76,5
254,deepSeek-v3,behind-left,right,0,medium,37.29,5
255,deepSeek-v3,behind-left,right,0,medium,26.43,5
256,deepSeek-v3,behind-left,in-front,0,medium,9.40,5
257,deepSeek-v3,behind-left,left,0,medium,7.98,5
258,deepSeek-v3,behind-left,right,0,medium,18.38,5
259,deepSeek-v3,behind-left,right,0,medium,65.71,5
260,deepSeek-v3,behind-left,right,0,medium,26.42,5
261,deepSeek-v3,left,right,0,medium,36.29,5
262,deepSeek-v3,left,behind,0,medium,6.30,5
263,deepSeek-v3,left,in-front,0,medium,6.03,5
264,deepSeek-v3,left,in-front-right,0,medium,8.03,5
265,deepSeek-v3,left,right,0,medium,8.37,5
266,deepSeek-v3,left,right,0,medium,34.61,5
267,deepSeek-v3,left,right,0,medium,6.41,5
268,deepSeek-v3,left,right,0,medium,56.72,5
269,deepSeek-v3,left,right,0,medium,45.59,5
270,deepSeek-v3,left,left,1,medium,6.28,5
271,deepSeek-v3,left,right,0,medium,52.30,5
272,deepSeek-v3,left,right,0,medium,47.25,5
273,deepSeek-v3,left,in-front-right,0,medium,6.57,5
274,deepSeek-v3,left,behind,0,medium,6.27,5
275,deepSeek-v3,left,in-front-right,0,medium,14.99,5
276,deepSeek-v3,left,in-front-right,0,medium,5.86,5
277,deepSeek-v3,left,left,1,medium,5.62,5
278,deepSeek-v3,left,right,0,medium,40.90,5
279,deepSeek-v3,left,right,0,medium,36.79,5
280,deepSeek-v3,left,right,0,medium,36.46,5
281,deepSeek-v3,behind-right,in-front,0,medium,7.14,5
282,deepSeek-v3,behind-right,behind,0,medium,5.37,5
283,deepSeek-v3,behind-right,left,0,medium,6.59,5
284,deepSeek-v3,behind-right,left,0,medium,8.31,5
285,deepSeek-v3,behind-right,behind,0,medium,6.52,5
286,deepSeek-v3,behind-right,right,0,medium,21.50,5
287,deepSeek-v3,behind-right,left,0,medium,6.26,5
288,deepSeek-v3,behind-right,left,0,medium,7.37,5
289,deepSeek-v3,behind-right,behind,0,medium,6.56,5
290,deepSeek-v3,behind-right,right,0,medium,33.23,5
291,deepSeek-v3,behind-right,in-front-right,0,medium,7.75,5
292,deepSeek-v3,behind-right,left,0,medium,7.75,5
293,deepSeek-v3,behind-right,in-front-right,0,medium,17.64,5
294,deepSeek-v3,behind-right,behind,0,medium,6.05,5
295,deepSeek-v3,behind-right,right,0,medium,21.07,5
296,deepSeek-v3,behind-right,right,0,medium,8.04,5
297,deepSeek-v3,behind-right,right,0,medium,31.85,5
298,deepSeek-v3,behind-right,right,0,medium,21.65,5
299,deepSeek-v3,behind-right,right,0,medium,29.29,5
300,deepSeek-v3,behind-right,behind,0,medium,11.29,5
301,deepSeek-v3,behind,right,0,medium,36.26,5
302,deepSeek-v3,behind,right,0,medium,29.62,5
303,deepSeek-v3,behind,in-front-left,0,medium,7.99,5
304,deepSeek-v3,behind,behind,1,medium,5.17,5
305,deepSeek-v3,behind,in-front-left,0,medium,7.92,5
306,deepSeek-v3,behind,behind,1,medium,6.71,5
307,deepSeek-v3,behind,behind,1,medium,6.60,5
308,deepSeek-v3,behind,right,0,medium,36.42,5
309,deepSeek-v3,behind,in-front-left,0,medium,5.24,5
310,deepSeek-v3,behind,in-front-right,0,medium,7.94,5
311,deepSeek-v3,behind,right,0,medium,61.81,5
312,deepSeek-v3,behind,behind,1,medium,11.52,5
313,deepSeek-v3,behind,behind,1,medium,16.43,5
314,deepSeek-v3,behind,behind,1,medium,10.01,5
315,deepSeek-v3,behind,behind,1,medium,15.60,5
316,deepSeek-v3,behind,right,0,medium,66.06,5
317,deepSeek-v3,behind,behind,1,medium,6.64,5
318,deepSeek-v3,behind,behind,1,medium,4.87,5
319,deepSeek-v3,behind,behind,1,medium,8.15,5
320,deepSeek-v3,behind,right,0,medium,25.09,5
