prompt_id,model,expected_answer,predicted_answer,is_correct,complexity_level,time_taken,tokens_used,temperature,seed,grid_size
73,deepSeek-v3,in-front-left,behind-right,0,medium,6.53,1641,0.0,42,10
74,deepSeek-v3,in-front-left,behind-left,0,medium,5.49,1516,0.0,42,10
75,deepSeek-v3,in-front-left,in-front-right,0,medium,6.70,1586,0.0,42,10
76,deepSeek-v3,in-front-left,in-front-right,0,medium,4.40,1516,0.0,42,10
77,deepSeek-v3,in-front-left,in-front-left,1,medium,6.76,1597,0.0,42,10
78,deepSeek-v3,in-front-left,in-front-left,1,medium,10.44,1525,0.0,42,10
79,deepSeek-v3,in-front-left,in-front-left,1,medium,6.76,1574,0.0,42,10
80,deepSeek-v3,in-front-left,in-front-right,0,medium,7.60,1565,0.0,42,10
81,deepSeek-v3,in-front-left,in-front-left,1,medium,5.30,1516,0.0,42,10
82,deepSeek-v3,in-front-left,in-front-right,0,medium,9.42,1549,0.0,42,10
83,deepSeek-v3,in-front-left,in-front-left,1,medium,12.33,1633,0.0,42,10
84,deepSeek-v3,in-front-left,in-front-right,0,medium,4.97,1511,0.0,42,10
85,deepSeek-v3,in-front-left,in-front-left,1,medium,12.27,1861,0.0,42,10
86,deepSeek-v3,in-front-left,behind-right,0,medium,7.26,1574,0.0,42,10
87,deepSeek-v3,in-front-left,in-front-left,1,medium,4.94,1627,0.0,42,10
88,deepSeek-v3,in-front-left,in-front-left,1,medium,6.07,1521,0.0,42,10
89,deepSeek-v3,in-front-left,in-front-left,1,medium,5.95,1545,0.0,42,10
90,deepSeek-v3,in-front-left,in-front-left,1,medium,4.58,1531,0.0,42,10
91,deepSeek-v3,in-front-left,in-front-left,1,medium,10.71,1572,0.0,42,10
92,deepSeek-v3,in-front-left,in-front-right,0,medium,7.72,1524,0.0,42,10
93,deepSeek-v3,in-front-left,in-front-right,0,medium,5.51,1542,0.0,42,10
94,deepSeek-v3,in-front-left,right,0,medium,17.26,1549,0.0,42,10
95,deepSeek-v3,in-front-left,in-front-left,1,medium,8.77,1607,0.0,42,10
96,deepSeek-v3,in-front-left,behind-left,0,medium,3.40,1442,0.0,42,10
97,deepSeek-v3,in-front-left,in-front-left,1,medium,5.92,1579,0.0,42,10
98,deepSeek-v3,in-front-left,in-front-left,1,medium,8.55,1738,0.0,42,10
99,deepSeek-v3,in-front-left,in-front-right,0,medium,12.04,1575,0.0,42,10
100,deepSeek-v3,in-front-left,in-front-right,0,medium,6.05,1501,0.0,42,10
101,deepSeek-v3,in-front-right,behind-right,0,medium,6.28,1600,0.0,42,10
102,deepSeek-v3,in-front-right,behind-left,0,medium,13.03,1836,0.0,42,10
103,deepSeek-v3,in-front-right,in-front-left,0,medium,8.94,1638,0.0,42,10
104,deepSeek-v3,in-front-right,in-front-left,0,medium,6.18,1599,0.0,42,10
105,deepSeek-v3,in-front-right,behind-left,0,medium,5.08,1490,0.0,42,10
106,deepSeek-v3,in-front-right,in-front-left,0,medium,6.04,1506,0.0,42,10
107,deepSeek-v3,in-front-right,in-front-right,1,medium,5.73,1555,0.0,42,10
108,deepSeek-v3,in-front-right,in-front-right,1,medium,6.14,1559,0.0,42,10
109,deepSeek-v3,in-front-right,in-front-left,0,medium,6.58,1568,0.0,42,10
110,deepSeek-v3,in-front-right,in-front-left,0,medium,5.71,1556,0.0,42,10
111,deepSeek-v3,in-front-right,behind-left,0,medium,5.01,1432,0.0,42,10
112,deepSeek-v3,in-front-right,in-front-right,1,medium,6.73,1587,0.0,42,10
113,deepSeek-v3,in-front-right,in-front-right,1,medium,12.01,1956,0.0,42,10
114,deepSeek-v3,in-front-right,in-front-right,1,medium,7.68,1475,0.0,42,10
115,deepSeek-v3,in-front-right,in-front-right,1,medium,6.14,1595,0.0,42,10
116,deepSeek-v3,in-front-right,behind-right,0,medium,6.65,1586,0.0,42,10
117,deepSeek-v3,in-front-right,behind-left,0,medium,8.04,1684,0.0,42,10
118,deepSeek-v3,in-front-right,behind-right,0,medium,6.51,1538,0.0,42,10
119,deepSeek-v3,in-front-right,in-front-right,1,medium,6.75,1601,0.0,42,10
120,deepSeek-v3,in-front-right,in-front-right,1,medium,4.81,1565,0.0,42,10
121,deepSeek-v3,in-front-right,behind-right,0,medium,6.58,1614,0.0,42,10
122,deepSeek-v3,in-front-right,in-front-right,1,medium,7.36,1592,0.0,42,10
123,deepSeek-v3,in-front-right,behind-left,0,medium,4.87,1580,0.0,42,10
124,deepSeek-v3,in-front-right,in-front-left,0,medium,5.61,1556,0.0,42,10
125,deepSeek-v3,in-front-right,in-front-left,0,medium,5.56,1573,0.0,42,10
126,deepSeek-v3,in-front-right,in-front-right,1,medium,5.75,1492,0.0,42,10
127,deepSeek-v3,in-front-right,in-front-right,1,medium,10.36,1656,0.0,42,10
128,deepSeek-v3,in-front-right,in-front-right,1,medium,5.61,1513,0.0,42,10
129,deepSeek-v3,in-front-right,in-front-right,1,medium,16.60,1543,0.0,42,10
130,deepSeek-v3,in-front-right,in-front-right,1,medium,14.94,1810,0.0,42,10
131,deepSeek-v3,in-front-right,behind-left,0,medium,8.92,1631,0.0,42,10
132,deepSeek-v3,in-front-right,in-front-right,1,medium,19.86,1686,0.0,42,10
133,deepSeek-v3,in-front-right,in-front-left,0,medium,6.55,1540,0.0,42,10
134,deepSeek-v3,in-front-right,in-front-right,1,medium,5.54,1567,0.0,42,10
135,deepSeek-v3,in-front-right,in-front-right,1,medium,7.75,1568,0.0,42,10
136,deepSeek-v3,in-front-right,behind-left,0,medium,7.70,1719,0.0,42,10
137,deepSeek-v3,in-front-right,behind-right,0,medium,8.19,1649,0.0,42,10
138,deepSeek-v3,in-front-right,in-front-left,0,medium,10.14,1768,0.0,42,10
139,deepSeek-v3,in-front-right,in-front-left,0,medium,8.66,1642,0.0,42,10
140,deepSeek-v3,in-front-right,in-front-right,1,medium,6.45,1588,0.0,42,10
141,deepSeek-v3,in-front-right,behind-right,0,medium,7.42,1712,0.0,42,10
142,deepSeek-v3,in-front-right,in-front-left,0,medium,6.87,1692,0.0,42,10
143,deepSeek-v3,in-front-right,in-front-right,1,medium,5.38,1577,0.0,42,10
144,deepSeek-v3,in-front-right,in-front-left,0,medium,8.19,1599,0.0,42,10
145,deepSeek-v3,in-front-right,in-front-right,1,medium,6.97,1639,0.0,42,10
146,deepSeek-v3,in-front-right,in-front-right,1,medium,9.35,1636,0.0,42,10
147,deepSeek-v3,in-front-right,in-front-right,1,medium,5.42,1566,0.0,42,10
148,deepSeek-v3,in-front-right,in-front-right,1,medium,7.38,1668,0.0,42,10
149,deepSeek-v3,in-front-right,behind-right,0,medium,5.00,1597,0.0,42,10
150,deepSeek-v3,in-front-right,in-front,0,medium,9.34,1654,0.0,42,10
151,deepSeek-v3,behind-left,right,0,medium,13.56,2029,0.0,42,10
152,deepSeek-v3,behind-left,behind-left,1,medium,6.30,1546,0.0,42,10
153,deepSeek-v3,behind-left,behind-left,1,medium,7.47,1614,0.0,42,10
154,deepSeek-v3,behind-left,behind-left,1,medium,5.67,1572,0.0,42,10
155,deepSeek-v3,behind-left,behind-left,1,medium,7.74,1543,0.0,42,10
156,deepSeek-v3,behind-left,in-front-right,0,medium,6.26,1630,0.0,42,10
157,deepSeek-v3,behind-left,behind-left,1,medium,9.21,1770,0.0,42,10
158,deepSeek-v3,behind-left,in-front-left,0,medium,5.25,1568,0.0,42,10
159,deepSeek-v3,behind-left,in-front-left,0,medium,7.04,1551,0.0,42,10
160,deepSeek-v3,behind-left,behind-right,0,medium,8.29,1615,0.0,42,10
161,deepSeek-v3,behind-left,behind-right,0,medium,7.37,1601,0.0,42,10
162,deepSeek-v3,behind-left,behind-left,1,medium,10.54,1658,0.0,42,10
163,deepSeek-v3,behind-left,behind-left,1,medium,6.61,1585,0.0,42,10
164,deepSeek-v3,behind-left,behind-left,1,medium,7.27,1528,0.0,42,10
165,deepSeek-v3,behind-left,behind-left,1,medium,5.40,1586,0.0,42,10
166,deepSeek-v3,behind-left,behind-right,0,medium,6.12,1594,0.0,42,10
167,deepSeek-v3,behind-left,behind-right,0,medium,17.72,1657,0.0,42,10
168,deepSeek-v3,behind-left,right,0,medium,11.76,1861,0.0,42,10
169,deepSeek-v3,behind-left,behind-left,1,medium,8.93,1778,0.0,42,10
170,deepSeek-v3,behind-left,behind-left,1,medium,4.51,1472,0.0,42,10
171,deepSeek-v3,behind-left,behind-right,0,medium,7.47,1512,0.0,42,10
172,deepSeek-v3,behind-left,behind-left,1,medium,5.92,1575,0.0,42,10
173,deepSeek-v3,behind-left,behind-left,1,medium,8.77,1600,0.0,42,10
174,deepSeek-v3,behind-left,behind-left,1,medium,7.64,1692,0.0,42,10
175,deepSeek-v3,behind-left,behind-left,1,medium,6.96,1603,0.0,42,10
176,deepSeek-v3,behind-left,behind-left,1,medium,6.86,1534,0.0,42,10
177,deepSeek-v3,behind-left,behind-left,1,medium,6.65,1592,0.0,42,10
178,deepSeek-v3,behind-left,in-front-right,0,medium,5.80,1645,0.0,42,10
179,deepSeek-v3,behind-left,right,0,medium,3.94,1527,0.0,42,10
180,deepSeek-v3,behind-left,behind-left,1,medium,6.65,1643,0.0,42,10
181,deepSeek-v3,behind-left,behind-left,1,medium,7.74,1645,0.0,42,10
182,deepSeek-v3,behind-left,in-front-left,0,medium,6.92,1528,0.0,42,10
183,deepSeek-v3,behind-left,behind-right,0,medium,5.30,1527,0.0,42,10
184,deepSeek-v3,behind-left,behind-left,1,medium,4.95,1521,0.0,42,10
185,deepSeek-v3,behind-left,behind-right,0,medium,5.09,1557,0.0,42,10
186,deepSeek-v3,behind-left,behind-right,0,medium,8.84,1665,0.0,42,10
187,deepSeek-v3,behind-left,in-front-right,0,medium,7.55,1684,0.0,42,10
188,deepSeek-v3,behind-left,behind-left,1,medium,5.44,1534,0.0,42,10
189,deepSeek-v3,behind-left,behind-left,1,medium,8.38,1711,0.0,42,10
190,deepSeek-v3,behind-left,in-front-right,0,medium,6.00,1601,0.0,42,10
191,deepSeek-v3,behind-left,in-front-right,0,medium,5.74,1647,0.0,42,10
192,deepSeek-v3,behind-left,in-front-left,0,medium,5.97,1589,0.0,42,10
193,deepSeek-v3,behind-left,behind-right,0,medium,6.89,1579,0.0,42,10
194,deepSeek-v3,behind-left,behind-left,1,medium,6.42,1620,0.0,42,10
195,deepSeek-v3,behind-left,behind-left,1,medium,8.30,1557,0.0,42,10
196,deepSeek-v3,behind-left,behind-left,1,medium,5.26,1570,0.0,42,10
197,deepSeek-v3,behind-left,behind-right,0,medium,6.11,1532,0.0,42,10
198,deepSeek-v3,behind-left,behind-left,1,medium,6.25,1532,0.0,42,10
199,deepSeek-v3,behind-left,behind-right,0,medium,5.11,1550,0.0,42,10
200,deepSeek-v3,behind-left,behind-right,0,medium,7.47,1685,0.0,42,10
201,deepSeek-v3,right,in-front-right,0,medium,5.53,1568,0.0,42,10
202,deepSeek-v3,right,left,0,medium,9.77,1723,0.0,42,10
203,deepSeek-v3,right,right,1,medium,6.30,1522,0.0,42,10
204,deepSeek-v3,right,left,0,medium,6.86,1630,0.0,42,10
205,deepSeek-v3,right,left,0,medium,7.48,1592,0.0,42,10
206,deepSeek-v3,right,right,1,medium,4.79,1488,0.0,42,10
207,deepSeek-v3,right,left,0,medium,5.86,1583,0.0,42,10
208,deepSeek-v3,right,right,1,medium,6.07,1474,0.0,42,10
209,deepSeek-v3,right,right,1,medium,5.95,1568,0.0,42,10
210,deepSeek-v3,right,left,0,medium,7.34,1605,0.0,42,10
211,deepSeek-v3,right,left,0,medium,5.86,1596,0.0,42,10
212,deepSeek-v3,right,left,0,medium,10.48,1791,0.0,42,10
213,deepSeek-v3,right,right,1,medium,7.42,1525,0.0,42,10
214,deepSeek-v3,right,left,0,medium,6.88,1602,0.0,42,10
215,deepSeek-v3,right,right,1,medium,5.71,1589,0.0,42,10
216,deepSeek-v3,right,behind,0,medium,9.53,1878,0.0,42,10
217,deepSeek-v3,right,right,1,medium,5.10,1573,0.0,42,10
218,deepSeek-v3,right,in-front,0,medium,6.87,1670,0.0,42,10
219,deepSeek-v3,right,left,0,medium,4.91,1596,0.0,42,10
220,deepSeek-v3,right,right,1,medium,4.81,1581,0.0,42,10
221,deepSeek-v3,right,right,1,medium,4.30,1502,0.0,42,10
222,deepSeek-v3,right,right,1,medium,6.14,1583,0.0,42,10
223,deepSeek-v3,right,right,1,medium,7.27,1619,0.0,42,10
224,deepSeek-v3,right,behind,0,medium,5.02,1506,0.0,42,10
225,deepSeek-v3,right,behind,0,medium,5.21,1541,0.0,42,10
226,deepSeek-v3,right,left,0,medium,8.31,1696,0.0,42,10
227,deepSeek-v3,right,right,1,medium,4.81,1471,0.0,42,10
228,deepSeek-v3,right,right,1,medium,7.79,1700,0.0,42,10
229,deepSeek-v3,right,behind,0,medium,4.90,1530,0.0,42,10
230,deepSeek-v3,right,right,1,medium,7.17,1667,0.0,42,10
231,deepSeek-v3,right,right,1,medium,6.86,1673,0.0,42,10
232,deepSeek-v3,right,behind,0,medium,4.81,1491,0.0,42,10
233,deepSeek-v3,right,behind-right,0,medium,8.71,1669,0.0,42,10
234,deepSeek-v3,right,right,1,medium,7.37,1633,0.0,42,10
235,deepSeek-v3,right,right,1,medium,9.11,1569,0.0,42,10
236,deepSeek-v3,right,right,1,medium,9.05,1841,0.0,42,10
237,deepSeek-v3,right,right,1,medium,13.92,1579,0.0,42,10
238,deepSeek-v3,right,in-front,0,medium,6.44,1580,0.0,42,10
239,deepSeek-v3,right,right,1,medium,5.92,1628,0.0,42,10
240,deepSeek-v3,right,right,1,medium,5.12,1589,0.0,42,10
241,deepSeek-v3,right,right,1,medium,6.46,1638,0.0,42,10
242,deepSeek-v3,right,right,1,medium,5.67,1563,0.0,42,10
243,deepSeek-v3,right,left,0,medium,8.57,1656,0.0,42,10
244,deepSeek-v3,right,behind-left,0,medium,6.64,1616,0.0,42,10
245,deepSeek-v3,right,right,1,medium,8.20,1760,0.0,42,10
246,deepSeek-v3,right,behind-right,0,medium,7.88,1649,0.0,42,10
247,deepSeek-v3,right,right,1,medium,8.80,1720,0.0,42,10
248,deepSeek-v3,right,behind,0,medium,6.55,1461,0.0,42,10
249,deepSeek-v3,right,right,1,medium,9.63,1584,0.0,42,10
250,deepSeek-v3,right,right,1,medium,8.09,1612,0.0,42,10
251,deepSeek-v3,behind,behind,1,medium,13.83,1996,0.0,42,10
252,deepSeek-v3,behind,behind-right,0,medium,17.20,2213,0.0,42,10
253,deepSeek-v3,behind,behind,1,medium,6.35,1610,0.0,42,10
254,deepSeek-v3,behind,left,0,medium,7.37,1638,0.0,42,10
255,deepSeek-v3,behind,in-front,0,medium,6.04,1620,0.0,42,10
256,deepSeek-v3,behind,behind,1,medium,7.78,1531,0.0,42,10
257,deepSeek-v3,behind,behind,1,medium,7.66,1696,0.0,42,10
258,deepSeek-v3,behind,right,0,medium,6.78,1526,0.0,42,10
259,deepSeek-v3,behind,behind,1,medium,10.98,1566,0.0,42,10
260,deepSeek-v3,behind,left,0,medium,7.76,1673,0.0,42,10
261,deepSeek-v3,behind,behind,1,medium,9.53,1676,0.0,42,10
262,deepSeek-v3,behind,in-front,0,medium,5.81,1593,0.0,42,10
263,deepSeek-v3,behind,behind,1,medium,5.62,1517,0.0,42,10
264,deepSeek-v3,behind,behind-right,0,medium,7.61,1732,0.0,42,10
265,deepSeek-v3,behind,behind-right,0,medium,6.15,1553,0.0,42,10
266,deepSeek-v3,behind,behind,1,medium,27.14,2924,0.0,42,10
267,deepSeek-v3,behind,behind,1,medium,6.86,1523,0.0,42,10
268,deepSeek-v3,behind,behind,1,medium,6.66,1550,0.0,42,10
269,deepSeek-v3,behind,behind,1,medium,14.23,1909,0.0,42,10
270,deepSeek-v3,behind,behind,1,medium,7.27,1607,0.0,42,10
271,deepSeek-v3,behind,behind,1,medium,6.04,1514,0.0,42,10
272,deepSeek-v3,behind,behind,1,medium,5.73,1537,0.0,42,10
273,deepSeek-v3,behind,behind,1,medium,7.47,1598,0.0,42,10
274,deepSeek-v3,behind,left,0,medium,6.13,1558,0.0,42,10
275,deepSeek-v3,behind,behind,1,medium,8.10,1497,0.0,42,10
276,deepSeek-v3,behind,right,0,medium,5.72,1531,0.0,42,10
277,deepSeek-v3,behind,in-front,0,medium,37.92,1605,0.0,42,10
278,deepSeek-v3,behind,behind,1,medium,7.78,1601,0.0,42,10
279,deepSeek-v3,behind,left,0,medium,7.15,1600,0.0,42,10
280,deepSeek-v3,behind,behind,1,medium,5.51,1522,0.0,42,10
281,deepSeek-v3,behind,left,0,medium,6.04,1644,0.0,42,10
282,deepSeek-v3,behind,behind,1,medium,6.98,1587,0.0,42,10
283,deepSeek-v3,behind,left,0,medium,4.26,1560,0.0,42,10
284,deepSeek-v3,behind,behind,1,medium,7.82,1708,0.0,42,10
285,deepSeek-v3,behind,behind,1,medium,6.05,1583,0.0,42,10
286,deepSeek-v3,behind,behind,1,medium,5.93,1551,0.0,42,10
287,deepSeek-v3,behind,left,0,medium,17.72,2323,0.0,42,10
288,deepSeek-v3,behind,right,0,medium,5.58,1575,0.0,42,10
289,deepSeek-v3,behind,behind-left,0,medium,7.71,1594,0.0,42,10
290,deepSeek-v3,behind,behind,1,medium,5.95,1561,0.0,42,10
291,deepSeek-v3,behind,behind-right,0,medium,5.43,1571,0.0,42,10
292,deepSeek-v3,behind,behind,1,medium,6.65,1552,0.0,42,10
293,deepSeek-v3,behind,behind,1,medium,5.81,1490,0.0,42,10
294,deepSeek-v3,behind,behind-right,0,medium,7.09,1598,0.0,42,10
295,deepSeek-v3,behind,behind,1,medium,6.56,1578,0.0,42,10
296,deepSeek-v3,behind,behind,1,medium,6.76,1524,0.0,42,10
297,deepSeek-v3,behind,behind,1,medium,9.59,1680,0.0,42,10
298,deepSeek-v3,behind,behind-right,0,medium,14.93,2132,0.0,42,10
299,deepSeek-v3,behind,behind,1,medium,8.76,1766,0.0,42,10
300,deepSeek-v3,behind,left,0,medium,5.92,1557,0.0,42,10
301,deepSeek-v3,left,left,1,medium,5.86,1567,0.0,42,10
302,deepSeek-v3,left,left,1,medium,7.29,1614,0.0,42,10
303,deepSeek-v3,left,left,1,medium,5.21,1517,0.0,42,10
304,deepSeek-v3,left,right,0,medium,6.02,1501,0.0,42,10
305,deepSeek-v3,left,in-front,0,medium,4.73,1502,0.0,42,10
306,deepSeek-v3,left,in-front,0,medium,8.71,1678,0.0,42,10
307,deepSeek-v3,left,left,1,medium,7.67,1697,0.0,42,10
308,deepSeek-v3,left,in-front,0,medium,5.54,1602,0.0,42,10
309,deepSeek-v3,left,right,0,medium,15.46,1634,0.0,42,10
310,deepSeek-v3,left,behind,0,medium,9.69,1678,0.0,42,10
311,deepSeek-v3,left,left,1,medium,5.87,1592,0.0,42,10
312,deepSeek-v3,left,left,1,medium,6.25,1587,0.0,42,10
313,deepSeek-v3,left,left,1,medium,12.19,1752,0.0,42,10
314,deepSeek-v3,left,left,1,medium,5.19,1443,0.0,42,10
315,deepSeek-v3,left,right,0,medium,6.27,1594,0.0,42,10
316,deepSeek-v3,left,left,1,medium,8.81,1684,0.0,42,10
317,deepSeek-v3,left,in-front-right,0,medium,10.22,1841,0.0,42,10
318,deepSeek-v3,left,right,0,medium,5.50,1627,0.0,42,10
319,deepSeek-v3,left,left,1,medium,6.70,1545,0.0,42,10
320,deepSeek-v3,left,in-front-left,0,medium,9.34,1778,0.0,42,10
321,deepSeek-v3,left,right,0,medium,8.32,1640,0.0,42,10
322,deepSeek-v3,left,behind,0,medium,5.23,1566,0.0,42,10
323,deepSeek-v3,left,in-front-right,0,medium,7.21,1634,0.0,42,10
324,deepSeek-v3,left,right,0,medium,12.08,1862,0.0,42,10
325,deepSeek-v3,left,left,1,medium,4.50,1542,0.0,42,10
326,deepSeek-v3,left,left,1,medium,6.24,1652,0.0,42,10
327,deepSeek-v3,left,in-front,0,medium,4.60,1530,0.0,42,10
328,deepSeek-v3,left,in-front,0,medium,8.28,1710,0.0,42,10
329,deepSeek-v3,left,in-front-left,0,medium,4.84,1553,0.0,42,10
330,deepSeek-v3,left,right,0,medium,4.92,1611,0.0,42,10
331,deepSeek-v3,left,left,1,medium,7.37,1699,0.0,42,10
332,deepSeek-v3,left,left,1,medium,3.89,1493,0.0,42,10
333,deepSeek-v3,left,right,0,medium,8.22,1609,0.0,42,10
334,deepSeek-v3,left,behind-left,0,medium,7.11,1673,0.0,42,10
335,deepSeek-v3,left,left,1,medium,6.38,1610,0.0,42,10
336,deepSeek-v3,left,right,0,medium,6.55,1654,0.0,42,10
337,deepSeek-v3,left,left,1,medium,4.71,1540,0.0,42,10
338,deepSeek-v3,left,behind-right,0,medium,6.48,1473,0.0,42,10
339,deepSeek-v3,left,left,1,medium,5.87,1478,0.0,42,10
340,deepSeek-v3,left,left,1,medium,3.70,1448,0.0,42,10
341,deepSeek-v3,left,left,1,medium,6.82,1573,0.0,42,10
342,deepSeek-v3,left,left,1,medium,8.27,1668,0.0,42,10
343,deepSeek-v3,left,right,0,medium,5.53,1589,0.0,42,10
344,deepSeek-v3,left,in-front,0,medium,7.07,1593,0.0,42,10
345,deepSeek-v3,left,right,0,medium,6.86,1573,0.0,42,10
346,deepSeek-v3,left,left,1,medium,15.54,2196,0.0,42,10
347,deepSeek-v3,left,right,0,medium,8.10,1703,0.0,42,10
348,deepSeek-v3,left,right,0,medium,11.58,1769,0.0,42,10
349,deepSeek-v3,left,left,1,medium,7.48,1570,0.0,42,10
350,deepSeek-v3,left,left,1,medium,6.86,1588,0.0,42,10
351,deepSeek-v3,in-front,in-front,1,medium,5.32,1589,0.0,42,10
352,deepSeek-v3,in-front,right,0,medium,3.74,1525,0.0,42,10
