prompt_id,model,expected_answer,predicted_answer,is_correct,complexity_level,time_taken,grid_size
61,deepSeek-v3,in-front-right,incorrect prompt,0,high,5.03,5
62,deepSeek-v3,in-front-right,incorrect prompt,0,high,13.09,5
63,deepSeek-v3,in-front-right,right,0,high,22.49,5
64,deepSeek-v3,in-front-right,left,0,high,10.69,5
65,deepSeek-v3,in-front-right,left,0,high,75.68,5
66,deepSeek-v3,in-front-right,incorrect prompt,0,high,17.03,5
67,deepSeek-v3,in-front-right,right,0,high,17.62,5
68,deepSeek-v3,in-front-right,incorrect prompt,0,high,20.68,5
69,deepSeek-v3,in-front-right,left,0,high,10.17,5
70,deepSeek-v3,in-front-right,left,0,high,14.58,5
71,deepSeek-v3,in-front-right,incorrect prompt,0,high,5.78,5
72,deepSeek-v3,in-front-right,incorrect prompt,0,high,14.43,5
73,deepSeek-v3,in-front-right,incorrect prompt,0,high,10.41,5
74,deepSeek-v3,in-front-right,right,0,high,14.68,5
75,deepSeek-v3,in-front-right,incorrect prompt,0,high,19.83,5
76,deepSeek-v3,in-front-right,left,0,high,12.88,5
77,deepSeek-v3,in-front-right,right,0,high,20.21,5
78,deepSeek-v3,in-front-right,incorrect prompt,0,high,7.76,5
79,deepSeek-v3,in-front-right,left,0,high,10.68,5
80,deepSeek-v3,in-front-right,incorrect prompt,0,high,4.49,5
81,deepSeek-v3,behind-right,left,0,high,50.24,5
82,deepSeek-v3,behind-right,incorrect prompt,0,high,4.34,5
83,deepSeek-v3,behind-right,incorrect prompt,0,high,14.13,5
84,deepSeek-v3,behind-right,left,0,high,15.67,5
85,deepSeek-v3,behind-right,incorrect prompt,0,high,5.52,5
86,deepSeek-v3,behind-right,right,0,high,22.66,5
87,deepSeek-v3,behind-right,behind,0,high,16.66,5
88,deepSeek-v3,behind-right,right,0,high,34.73,5
89,deepSeek-v3,behind-right,right,0,high,7.47,5
90,deepSeek-v3,behind-right,incorrect prompt,0,high,5.12,5
91,deepSeek-v3,behind-right,incorrect prompt,0,high,16.39,5
92,deepSeek-v3,behind-right,incorrect prompt,0,high,7.88,5
93,deepSeek-v3,behind-right,right,0,high,14.28,5
94,deepSeek-v3,behind-right,right,0,high,5.70,5
95,deepSeek-v3,behind-right,left,0,high,7.10,5
96,deepSeek-v3,behind-right,left,0,high,15.16,5
97,deepSeek-v3,behind-right,incorrect prompt,0,high,4.40,5
98,deepSeek-v3,behind-right,right,0,high,38.46,5
99,deepSeek-v3,behind-right,right,0,high,13.02,5
100,deepSeek-v3,behind-right,left,0,high,43.31,5
101,deepSeek-v3,behind-left,left,0,high,29.84,5
102,deepSeek-v3,behind-left,right,0,high,16.64,5
103,deepSeek-v3,behind-left,incorrect prompt,0,high,13.39,5
104,deepSeek-v3,behind-left,incorrect prompt,0,high,7.21,5
105,deepSeek-v3,behind-left,left,0,high,14.00,5
106,deepSeek-v3,behind-left,left,0,high,10.66,5
107,deepSeek-v3,behind-left,right,0,high,20.46,5
108,deepSeek-v3,behind-left,incorrect prompt,0,high,9.44,5
109,deepSeek-v3,behind-left,incorrect prompt,0,high,42.29,5
110,deepSeek-v3,behind-left,incorrect prompt,0,high,7.43,5
111,deepSeek-v3,behind-left,left,0,high,16.65,5
112,deepSeek-v3,behind-left,right,0,high,38.08,5
113,deepSeek-v3,behind-left,right,0,high,10.80,5
114,deepSeek-v3,behind-left,left,0,high,8.75,5
115,deepSeek-v3,behind-left,incorrect prompt,0,high,25.60,5
116,deepSeek-v3,behind-left,incorrect prompt,0,high,8.80,5
117,deepSeek-v3,behind-left,right,0,high,20.79,5
118,deepSeek-v3,behind-left,incorrect prompt,0,high,18.33,5
119,deepSeek-v3,behind-left,incorrect prompt,0,high,2.52,5
120,deepSeek-v3,behind-left,incorrect prompt,0,high,3.85,5
121,deepSeek-v3,right,incorrect prompt,0,high,3.99,5
122,deepSeek-v3,right,incorrect prompt,0,high,7.68,5
123,deepSeek-v3,right,incorrect prompt,0,high,5.32,5
124,deepSeek-v3,right,right,1,high,31.27,5
125,deepSeek-v3,right,left,0,high,7.74,5
126,deepSeek-v3,right,right,1,high,21.30,5
127,deepSeek-v3,right,left,0,high,14.13,5
128,deepSeek-v3,right,incorrect prompt,0,high,30.72,5
129,deepSeek-v3,right,incorrect prompt,0,high,11.88,5
130,deepSeek-v3,right,incorrect prompt,0,high,15.57,5
131,deepSeek-v3,right,right,1,high,34.85,5
132,deepSeek-v3,right,right,1,high,35.56,5
133,deepSeek-v3,right,incorrect prompt,0,high,6.34,5
134,deepSeek-v3,right,right,1,high,29.05,5
135,deepSeek-v3,right,incorrect prompt,0,high,5.83,5
136,deepSeek-v3,right,right,1,high,32.95,5
137,deepSeek-v3,right,right,1,high,7.40,5
138,deepSeek-v3,right,incorrect prompt,0,high,12.91,5
139,deepSeek-v3,right,right,1,high,21.25,5
140,deepSeek-v3,right,right,1,high,9.48,5
141,deepSeek-v3,in-front-left,right,0,high,22.22,5
142,deepSeek-v3,in-front-left,incorrect prompt,0,high,5.67,5
143,deepSeek-v3,in-front-left,right,0,high,15.79,5
144,deepSeek-v3,in-front-left,right,0,high,16.70,5
145,deepSeek-v3,in-front-left,left,0,high,6.38,5
146,deepSeek-v3,in-front-left,incorrect prompt,0,high,4.42,5
147,deepSeek-v3,in-front-left,left,0,high,11.89,5
148,deepSeek-v3,in-front-left,right,0,high,27.10,5
149,deepSeek-v3,in-front-left,right,0,high,39.73,5
150,deepSeek-v3,in-front-left,incorrect prompt,0,high,9.74,5
151,deepSeek-v3,in-front-left,incorrect prompt,0,high,13.31,5
152,deepSeek-v3,in-front-left,incorrect prompt,0,high,6.86,5
153,deepSeek-v3,in-front-left,behind,0,high,25.95,5
154,deepSeek-v3,in-front-left,right,0,high,49.63,5
155,deepSeek-v3,in-front-left,right,0,high,81.30,5
156,deepSeek-v3,in-front-left,incorrect prompt,0,high,9.13,5
157,deepSeek-v3,in-front-left,incorrect prompt,0,high,14.13,5
158,deepSeek-v3,in-front-left,behind,0,high,10.06,5
159,deepSeek-v3,in-front-left,left,0,high,19.31,5
160,deepSeek-v3,in-front-left,incorrect prompt,0,high,10.42,5
