prompt_id,model,expected_answer,predicted_answer,is_correct,complexity_level,time_taken,grid_size
54,o4-mini,left,left,1,high,24.60,5
55,o4-mini,left,left,1,high,31.02,5
56,o4-mini,left,left,1,high,34.58,5
57,o4-mini,left,left,1,high,14.98,5
58,o4-mini,left,left,1,high,16.44,5
59,o4-mini,left,left,1,high,6.38,5
60,o4-mini,left,left,1,high,4.42,5
61,o4-mini,in-front-right,in-front-right,1,high,62.05,5
62,o4-mini,in-front-right,incorrect prompt,0,high,14.85,5
63,o4-mini,in-front-right,in-front-right,1,high,69.03,5
64,o4-mini,in-front-right,behind,0,high,71.47,5
65,o4-mini,in-front-right,in-front-right,1,high,29.62,5
66,o4-mini,in-front-right,incorrect prompt,0,high,20.70,5
67,o4-mini,in-front-right,in-front-right,1,high,13.32,5
68,o4-mini,in-front-right,in-front-right,1,high,20.60,5
69,o4-mini,in-front-right,in-front-right,1,high,14.77,5
70,o4-mini,in-front-right,in-front-right,1,high,34.70,5
71,o4-mini,in-front-right,in-front-right,1,high,18.47,5
72,o4-mini,in-front-right,in-front-right,1,high,31.10,5
73,o4-mini,in-front-right,in-front-right,1,high,18.22,5
74,o4-mini,in-front-right,in-front-right,1,high,19.22,5
75,o4-mini,in-front-right,in-front-right,1,high,24.83,5
76,o4-mini,in-front-right,in-front-right,1,high,24.77,5
77,o4-mini,in-front-right,in-front-right,1,high,18.11,5
78,o4-mini,in-front-right,in-front-right,1,high,16.37,5
79,o4-mini,in-front-right,in-front-right,1,high,19.46,5
80,o4-mini,in-front-right,in-front-right,1,high,11.61,5
81,o4-mini,behind-right,behind,0,high,10.84,5
82,o4-mini,behind-right,behind,0,high,17.23,5
83,o4-mini,behind-right,behind,0,high,30.77,5
84,o4-mini,behind-right,behind,0,high,13.54,5
85,o4-mini,behind-right,behind,0,high,10.45,5
86,o4-mini,behind-right,behind,0,high,20.99,5
87,o4-mini,behind-right,behind,0,high,22.73,5
88,o4-mini,behind-right,behind,0,high,28.21,5
89,o4-mini,behind-right,behind,0,high,14.66,5
90,o4-mini,behind-right,behind,0,high,53.19,5
91,o4-mini,behind-right,behind,0,high,30.00,5
92,o4-mini,behind-right,behind,0,high,33.34,5
93,o4-mini,behind-right,behind,0,high,25.03,5
94,o4-mini,behind-right,behind,0,high,9.82,5
95,o4-mini,behind-right,behind,0,high,8.93,5
96,o4-mini,behind-right,behind,0,high,11.26,5
97,o4-mini,behind-right,behind,0,high,32.16,5
98,o4-mini,behind-right,behind,0,high,27.08,5
99,o4-mini,behind-right,behind,0,high,22.67,5
100,o4-mini,behind-right,behind,0,high,6.26,5
101,o4-mini,behind-left,behind,0,high,18.67,5
102,o4-mini,behind-left,behind,0,high,36.63,5
103,o4-mini,behind-left,behind,0,high,18.19,5
104,o4-mini,behind-left,incorrect prompt,0,high,52.46,5
105,o4-mini,behind-left,behind,0,high,38.34,5
106,o4-mini,behind-left,behind,0,high,18.39,5
107,o4-mini,behind-left,behind,0,high,6.65,5
108,o4-mini,behind-left,behind,0,high,22.37,5
109,o4-mini,behind-left,behind,0,high,25.26,5
110,o4-mini,behind-left,behind,0,high,44.55,5
111,o4-mini,behind-left,behind,0,high,30.85,5
112,o4-mini,behind-left,behind,0,high,20.25,5
113,o4-mini,behind-left,behind,0,high,15.25,5
114,o4-mini,behind-left,behind,0,high,20.23,5
115,o4-mini,behind-left,behind,0,high,18.45,5
116,o4-mini,behind-left,incorrect prompt,0,high,21.54,5
117,o4-mini,behind-left,behind,0,high,13.50,5
118,o4-mini,behind-left,behind,0,high,20.25,5
119,o4-mini,behind-left,behind,0,high,15.11,5
120,o4-mini,behind-left,behind,0,high,16.29,5
121,o4-mini,right,incorrect prompt,0,high,17.06,5
122,o4-mini,right,right,1,high,10.68,5
123,o4-mini,right,right,1,high,15.07,5
124,o4-mini,right,right,1,high,25.31,5
125,o4-mini,right,right,1,high,7.45,5
126,o4-mini,right,right,1,high,6.67,5
127,o4-mini,right,right,1,high,21.58,5
128,o4-mini,right,incorrect prompt,0,high,14.68,5
129,o4-mini,right,right,1,high,26.75,5
130,o4-mini,right,right,1,high,15.93,5
131,o4-mini,right,right,1,high,19.47,5
132,o4-mini,right,right,1,high,19.82,5
133,o4-mini,right,right,1,high,6.85,5
134,o4-mini,right,right,1,high,25.20,5
135,o4-mini,right,right,1,high,10.69,5
136,o4-mini,right,right,1,high,15.85,5
137,o4-mini,right,right,1,high,5.83,5
138,o4-mini,right,right,1,high,20.95,5
139,o4-mini,right,right,1,high,4.00,5
140,o4-mini,right,right,1,high,10.91,5
141,o4-mini,in-front-left,in-front-left,1,high,72.40,5
142,o4-mini,in-front-left,in-front-left,1,high,38.76,5
143,o4-mini,in-front-left,in-front-left,1,high,58.10,5
144,o4-mini,in-front-left,in-front-left,1,high,27.75,5
145,o4-mini,in-front-left,in-front-left,1,high,14.38,5
146,o4-mini,in-front-left,in-front-left,1,high,42.07,5
147,o4-mini,in-front-left,in-front-left,1,high,21.61,5
148,o4-mini,in-front-left,in-front-left,1,high,32.77,5
149,o4-mini,in-front-left,in-front-left,1,high,10.20,5
150,o4-mini,in-front-left,in-front-left,1,high,34.91,5
151,o4-mini,in-front-left,in-front-left,1,high,22.76,5
152,o4-mini,in-front-left,in-front-left,1,high,13.96,5
153,o4-mini,in-front-left,in-front-left,1,high,16.68,5
154,o4-mini,in-front-left,in-front-left,1,high,22.62,5
155,o4-mini,in-front-left,in-front-left,1,high,14.35,5
156,o4-mini,in-front-left,in-front-left,1,high,16.59,5
157,o4-mini,in-front-left,in-front-left,1,high,14.23,5
158,o4-mini,in-front-left,in-front-right,0,high,14.80,5
159,o4-mini,in-front-left,in-front-left,1,high,21.68,5
160,o4-mini,in-front-left,incorrect prompt,0,high,9.00,5
