prompt_id,model,expected_answer,predicted_answer,is_correct,complexity_level,time_taken,tokens_used,temperature,seed,grid_size
95,gemini-2.5-flash,in-front-left,right,0,medium,19.97,5592,0.0,42,10
96,gemini-2.5-flash,in-front-left,in-front,0,medium,13.11,3774,0.0,42,10
97,gemini-2.5-flash,in-front-left,in-front,0,medium,7.38,2747,0.0,42,10
98,gemini-2.5-flash,in-front-left,behind-right,0,medium,3.18,1927,0.0,42,10
99,gemini-2.5-flash,in-front-left,in-front,0,medium,9.32,3260,0.0,42,10
100,gemini-2.5-flash,in-front-left,right,0,medium,23.01,5879,0.0,42,10
101,gemini-2.5-flash,in-front-right,in-front-right,1,medium,3.74,1985,0.0,42,10
102,gemini-2.5-flash,in-front-right,in-front,0,medium,17.03,4559,0.0,42,10
103,gemini-2.5-flash,in-front-right,in-front,0,medium,8.88,2692,0.0,42,10
104,gemini-2.5-flash,in-front-right,left,0,medium,3.52,1965,0.0,42,10
105,gemini-2.5-flash,in-front-right,in-front,0,medium,10.68,3387,0.0,42,10
106,gemini-2.5-flash,in-front-right,in-front,0,medium,13.86,4002,0.0,42,10
107,gemini-2.5-flash,in-front-right,in-front-right,1,medium,2.17,1597,0.0,42,10
108,gemini-2.5-flash,in-front-right,in-front,0,medium,7.38,2871,0.0,42,10
109,gemini-2.5-flash,in-front-right,in-front,0,medium,15.58,4629,0.0,42,10
110,gemini-2.5-flash,in-front-right,in-front,0,medium,8.19,2945,0.0,42,10
111,gemini-2.5-flash,in-front-right,incorrect prompt,0,medium,40.99,10106,0.0,42,10
112,gemini-2.5-flash,in-front-right,in-front,0,medium,7.12,2323,0.0,42,10
113,gemini-2.5-flash,in-front-right,behind-right,0,medium,2.69,1532,0.0,42,10
114,gemini-2.5-flash,in-front-right,behind-right,0,medium,3.89,1931,0.0,42,10
115,gemini-2.5-flash,in-front-right,in-front,0,medium,4.61,2202,0.0,42,10
116,gemini-2.5-flash,in-front-right,in-front,0,medium,13.99,3875,0.0,42,10
117,gemini-2.5-flash,in-front-right,left,0,medium,5.02,2168,0.0,42,10
118,gemini-2.5-flash,in-front-right,in-front,0,medium,16.01,4794,0.0,42,10
119,gemini-2.5-flash,in-front-right,in-front,0,medium,4.92,2232,0.0,42,10
120,gemini-2.5-flash,in-front-right,behind-left,0,medium,15.44,4745,0.0,42,10
121,gemini-2.5-flash,in-front-right,in-front,0,medium,4.12,2157,0.0,42,10
122,gemini-2.5-flash,in-front-right,left,0,medium,17.08,4944,0.0,42,10
123,gemini-2.5-flash,in-front-right,left,0,medium,7.38,2729,0.0,42,10
124,gemini-2.5-flash,in-front-right,in-front-right,1,medium,4.20,2036,0.0,42,10
125,gemini-2.5-flash,in-front-right,in-front,0,medium,8.77,2931,0.0,42,10
126,gemini-2.5-flash,in-front-right,right,0,medium,4.33,2077,0.0,42,10
127,gemini-2.5-flash,in-front-right,in-front,0,medium,6.75,2744,0.0,42,10
128,gemini-2.5-flash,in-front-right,in-front,0,medium,14.27,4547,0.0,42,10
129,gemini-2.5-flash,in-front-right,right,0,medium,6.46,2617,0.0,42,10
130,gemini-2.5-flash,in-front-right,in-front-right,1,medium,4.62,2174,0.0,42,10
131,gemini-2.5-flash,in-front-right,incorrect prompt,0,medium,28.51,6055,0.0,42,10
132,gemini-2.5-flash,in-front-right,in-front-right,1,medium,1.90,1532,0.0,42,10
133,gemini-2.5-flash,in-front-right,in-front,0,medium,9.10,3116,0.0,42,10
134,gemini-2.5-flash,in-front-right,behind-right,0,medium,1.96,1610,0.0,42,10
135,gemini-2.5-flash,in-front-right,in-front,0,medium,3.72,2127,0.0,42,10
136,gemini-2.5-flash,in-front-right,in-front,0,medium,7.67,2611,0.0,42,10
137,gemini-2.5-flash,in-front-right,left,0,medium,6.24,2205,0.0,42,10
138,gemini-2.5-flash,in-front-right,in-front,0,medium,8.77,3196,0.0,42,10
139,gemini-2.5-flash,in-front-right,in-front,0,medium,4.50,2259,0.0,42,10
140,gemini-2.5-flash,in-front-right,behind-right,0,medium,16.59,4979,0.0,42,10
141,gemini-2.5-flash,in-front-right,in-front,0,medium,15.59,4702,0.0,42,10
142,gemini-2.5-flash,in-front-right,in-front,0,medium,7.97,2823,0.0,42,10
143,gemini-2.5-flash,in-front-right,in-front,0,medium,7.75,2773,0.0,42,10
144,gemini-2.5-flash,in-front-right,right,0,medium,13.23,3893,0.0,42,10
145,gemini-2.5-flash,in-front-right,in-front,0,medium,4.45,2222,0.0,42,10
146,gemini-2.5-flash,in-front-right,right,0,medium,8.42,2747,0.0,42,10
147,gemini-2.5-flash,in-front-right,in-front,0,medium,9.27,3033,0.0,42,10
148,gemini-2.5-flash,in-front-right,in-front,0,medium,4.79,2253,0.0,42,10
149,gemini-2.5-flash,in-front-right,in-front-right,1,medium,5.21,1768,0.0,42,10
150,gemini-2.5-flash,in-front-right,in-front-right,1,medium,3.11,1863,0.0,42,10
151,gemini-2.5-flash,behind-left,in-front,0,medium,5.14,2412,0.0,42,10
152,gemini-2.5-flash,behind-left,in-front,0,medium,4.93,2224,0.0,42,10
153,gemini-2.5-flash,behind-left,in-front,0,medium,7.70,2946,0.0,42,10
154,gemini-2.5-flash,behind-left,left,0,medium,11.12,3501,0.0,42,10
155,gemini-2.5-flash,behind-left,left,0,medium,10.26,3372,0.0,42,10
156,gemini-2.5-flash,behind-left,left,0,medium,5.90,2481,0.0,42,10
157,gemini-2.5-flash,behind-left,in-front,0,medium,9.57,3341,0.0,42,10
158,gemini-2.5-flash,behind-left,left,0,medium,8.55,2700,0.0,42,10
159,gemini-2.5-flash,behind-left,in-front,0,medium,8.85,2788,0.0,42,10
160,gemini-2.5-flash,behind-left,incorrect prompt,0,medium,31.89,7945,0.0,42,10
161,gemini-2.5-flash,behind-left,in-front-right,0,medium,23.65,6119,0.0,42,10
162,gemini-2.5-flash,behind-left,behind-left,1,medium,3.18,1886,0.0,42,10
163,gemini-2.5-flash,behind-left,in-front,0,medium,14.52,3968,0.0,42,10
164,gemini-2.5-flash,behind-left,behind-left,1,medium,1.87,1529,0.0,42,10
165,gemini-2.5-flash,behind-left,behind-left,1,medium,1.82,1534,0.0,42,10
166,gemini-2.5-flash,behind-left,in-front-right,0,medium,3.77,1977,0.0,42,10
167,gemini-2.5-flash,behind-left,in-front,0,medium,7.50,2880,0.0,42,10
168,gemini-2.5-flash,behind-left,in-front,0,medium,17.33,4123,0.0,42,10
169,gemini-2.5-flash,behind-left,right,0,medium,16.03,4282,0.0,42,10
170,gemini-2.5-flash,behind-left,in-front,0,medium,15.50,4484,0.0,42,10
171,gemini-2.5-flash,behind-left,in-front,0,medium,5.34,2176,0.0,42,10
172,gemini-2.5-flash,behind-left,left,0,medium,14.11,4326,0.0,42,10
173,gemini-2.5-flash,behind-left,in-front,0,medium,16.05,4652,0.0,42,10
174,gemini-2.5-flash,behind-left,in-front,0,medium,15.75,4676,0.0,42,10
175,gemini-2.5-flash,behind-left,in-front,0,medium,4.23,2175,0.0,42,10
176,gemini-2.5-flash,behind-left,in-front-left,0,medium,2.06,1561,0.0,42,10
177,gemini-2.5-flash,behind-left,in-front,0,medium,13.05,3845,0.0,42,10
178,gemini-2.5-flash,behind-left,left,0,medium,11.39,3525,0.0,42,10
179,gemini-2.5-flash,behind-left,in-front,0,medium,15.08,4083,0.0,42,10
180,gemini-2.5-flash,behind-left,in-front,0,medium,4.73,2244,0.0,42,10
181,gemini-2.5-flash,behind-left,in-front,0,medium,5.49,2420,0.0,42,10
182,gemini-2.5-flash,behind-left,left,0,medium,8.12,2213,0.0,42,10
183,gemini-2.5-flash,behind-left,incorrect prompt,0,medium,32.70,7726,0.0,42,10
184,gemini-2.5-flash,behind-left,behind-left,1,medium,4.58,1821,0.0,42,10
185,gemini-2.5-flash,behind-left,left,0,medium,5.58,2187,0.0,42,10
186,gemini-2.5-flash,behind-left,in-front,0,medium,5.69,2359,0.0,42,10
187,gemini-2.5-flash,behind-left,behind-left,1,medium,3.30,1765,0.0,42,10
188,gemini-2.5-flash,behind-left,behind,0,medium,8.52,2852,0.0,42,10
189,gemini-2.5-flash,behind-left,in-front,0,medium,16.53,4462,0.0,42,10
190,gemini-2.5-flash,behind-left,in-front,0,medium,4.62,2194,0.0,42,10
191,gemini-2.5-flash,behind-left,behind,0,medium,20.68,5016,0.0,42,10
192,gemini-2.5-flash,behind-left,in-front,0,medium,12.42,3846,0.0,42,10
193,gemini-2.5-flash,behind-left,in-front,0,medium,12.83,3931,0.0,42,10
194,gemini-2.5-flash,behind-left,incorrect prompt,0,medium,23.09,6004,0.0,42,10
195,gemini-2.5-flash,behind-left,behind-left,1,medium,8.15,2054,0.0,42,10
196,gemini-2.5-flash,behind-left,behind-left,1,medium,2.58,1723,0.0,42,10
197,gemini-2.5-flash,behind-left,in-front,0,medium,7.24,2781,0.0,42,10
198,gemini-2.5-flash,behind-left,behind,0,medium,21.82,5708,0.0,42,10
199,gemini-2.5-flash,behind-left,behind-left,1,medium,2.95,1811,0.0,42,10
200,gemini-2.5-flash,behind-left,incorrect prompt,0,medium,9.65,2795,0.0,42,10
201,gemini-2.5-flash,right,in-front,0,medium,14.88,4308,0.0,42,10
202,gemini-2.5-flash,right,behind,0,medium,12.84,3895,0.0,42,10
203,gemini-2.5-flash,right,right,1,medium,3.74,1619,0.0,42,10
204,gemini-2.5-flash,right,in-front,0,medium,7.57,2096,0.0,42,10
205,gemini-2.5-flash,right,in-front,0,medium,7.32,2836,0.0,42,10
206,gemini-2.5-flash,right,right,1,medium,2.13,1531,0.0,42,10
207,gemini-2.5-flash,right,in-front,0,medium,6.77,2629,0.0,42,10
208,gemini-2.5-flash,right,right,1,medium,2.50,1725,0.0,42,10
209,gemini-2.5-flash,right,incorrect prompt,0,medium,20.25,5351,0.0,42,10
210,gemini-2.5-flash,right,in-front,0,medium,3.47,1919,0.0,42,10
211,gemini-2.5-flash,right,in-front,0,medium,8.11,2872,0.0,42,10
212,gemini-2.5-flash,right,right,1,medium,12.58,3763,0.0,42,10
213,gemini-2.5-flash,right,right,1,medium,5.00,2324,0.0,42,10
214,gemini-2.5-flash,right,in-front,0,medium,6.89,2705,0.0,42,10
215,gemini-2.5-flash,right,in-front,0,medium,5.08,2258,0.0,42,10
216,gemini-2.5-flash,right,in-front,0,medium,5.11,2232,0.0,42,10
217,gemini-2.5-flash,right,in-front,0,medium,4.89,2285,0.0,42,10
218,gemini-2.5-flash,right,in-front-right,0,medium,34.80,8240,0.0,42,10
219,gemini-2.5-flash,right,right,1,medium,23.76,5429,0.0,42,10
220,gemini-2.5-flash,right,right,1,medium,4.36,2103,0.0,42,10
221,gemini-2.5-flash,right,right,1,medium,22.83,5506,0.0,42,10
222,gemini-2.5-flash,right,left,0,medium,10.30,3371,0.0,42,10
223,gemini-2.5-flash,right,in-front,0,medium,16.61,4149,0.0,42,10
224,gemini-2.5-flash,right,in-front,0,medium,12.17,3077,0.0,42,10
225,gemini-2.5-flash,right,in-front,0,medium,8.68,3186,0.0,42,10
226,gemini-2.5-flash,right,incorrect prompt,0,medium,32.33,7198,0.0,42,10
227,gemini-2.5-flash,right,in-front,0,medium,7.16,2698,0.0,42,10
228,gemini-2.5-flash,right,in-front,0,medium,12.07,3829,0.0,42,10
229,gemini-2.5-flash,right,in-front,0,medium,8.13,2935,0.0,42,10
230,gemini-2.5-flash,right,in-front,0,medium,8.35,2930,0.0,42,10
231,gemini-2.5-flash,right,in-front,0,medium,6.59,2406,0.0,42,10
232,gemini-2.5-flash,right,in-front,0,medium,5.80,2497,0.0,42,10
233,gemini-2.5-flash,right,right,1,medium,10.17,3189,0.0,42,10
234,gemini-2.5-flash,right,in-front,0,medium,13.08,4043,0.0,42,10
235,gemini-2.5-flash,right,in-front,0,medium,6.68,2715,0.0,42,10
236,gemini-2.5-flash,right,in-front,0,medium,5.65,2036,0.0,42,10
237,gemini-2.5-flash,right,in-front,0,medium,17.16,4528,0.0,42,10
238,gemini-2.5-flash,right,right,1,medium,2.90,1869,0.0,42,10
239,gemini-2.5-flash,right,in-front,0,medium,6.76,2497,0.0,42,10
240,gemini-2.5-flash,right,in-front,0,medium,7.53,2646,0.0,42,10
241,gemini-2.5-flash,right,right,1,medium,3.61,2014,0.0,42,10
242,gemini-2.5-flash,right,right,1,medium,10.62,3348,0.0,42,10
243,gemini-2.5-flash,right,behind-right,0,medium,21.77,5779,0.0,42,10
244,gemini-2.5-flash,right,in-front,0,medium,7.51,2726,0.0,42,10
245,gemini-2.5-flash,right,in-front,0,medium,6.22,2552,0.0,42,10
246,gemini-2.5-flash,right,in-front,0,medium,7.80,2150,0.0,42,10
247,gemini-2.5-flash,right,in-front,0,medium,4.17,2059,0.0,42,10
248,gemini-2.5-flash,right,right,1,medium,3.96,1972,0.0,42,10
249,gemini-2.5-flash,right,in-front,0,medium,17.00,4573,0.0,42,10
250,gemini-2.5-flash,right,right,1,medium,10.70,3339,0.0,42,10
251,gemini-2.5-flash,behind,in-front,0,medium,17.20,4250,0.0,42,10
252,gemini-2.5-flash,behind,in-front,0,medium,14.20,2626,0.0,42,10
253,gemini-2.5-flash,behind,behind,1,medium,5.50,2436,0.0,42,10
254,gemini-2.5-flash,behind,in-front,0,medium,8.31,2838,0.0,42,10
255,gemini-2.5-flash,behind,in-front,0,medium,4.03,2085,0.0,42,10
256,gemini-2.5-flash,behind,in-front,0,medium,11.03,3305,0.0,42,10
257,gemini-2.5-flash,behind,behind,1,medium,3.35,1820,0.0,42,10
258,gemini-2.5-flash,behind,behind,1,medium,3.05,1767,0.0,42,10
259,gemini-2.5-flash,behind,in-front,0,medium,14.65,3710,0.0,42,10
260,gemini-2.5-flash,behind,in-front,0,medium,9.18,3189,0.0,42,10
261,gemini-2.5-flash,behind,in-front,0,medium,20.03,5220,0.0,42,10
262,gemini-2.5-flash,behind,in-front,0,medium,4.04,2057,0.0,42,10
263,gemini-2.5-flash,behind,in-front,0,medium,22.42,5617,0.0,42,10
264,gemini-2.5-flash,behind,right,0,medium,5.35,2309,0.0,42,10
265,gemini-2.5-flash,behind,in-front,0,medium,5.44,2302,0.0,42,10
266,gemini-2.5-flash,behind,in-front,0,medium,16.90,4459,0.0,42,10
267,gemini-2.5-flash,behind,in-front,0,medium,6.73,2549,0.0,42,10
268,gemini-2.5-flash,behind,behind,1,medium,9.92,3218,0.0,42,10
269,gemini-2.5-flash,behind,in-front,0,medium,6.71,2603,0.0,42,10
270,gemini-2.5-flash,behind,in-front,0,medium,10.79,3115,0.0,42,10
271,gemini-2.5-flash,behind,in-front,0,medium,13.88,3984,0.0,42,10
272,gemini-2.5-flash,behind,behind,1,medium,6.51,1661,0.0,42,10
273,gemini-2.5-flash,behind,behind,1,medium,7.16,2671,0.0,42,10
274,gemini-2.5-flash,behind,in-front,0,medium,8.64,3008,0.0,42,10
275,gemini-2.5-flash,behind,behind,1,medium,4.64,2143,0.0,42,10
276,gemini-2.5-flash,behind,in-front,0,medium,13.25,3466,0.0,42,10
277,gemini-2.5-flash,behind,left,0,medium,4.60,1884,0.0,42,10
278,gemini-2.5-flash,behind,right,0,medium,3.40,1528,0.0,42,10
279,gemini-2.5-flash,behind,left,0,medium,12.82,3751,0.0,42,10
280,gemini-2.5-flash,behind,in-front,0,medium,15.65,4302,0.0,42,10
281,gemini-2.5-flash,behind,in-front,0,medium,15.16,3957,0.0,42,10
282,gemini-2.5-flash,behind,behind,1,medium,3.68,1893,0.0,42,10
283,gemini-2.5-flash,behind,in-front,0,medium,25.41,6564,0.0,42,10
284,gemini-2.5-flash,behind,right,0,medium,8.95,3001,0.0,42,10
285,gemini-2.5-flash,behind,in-front,0,medium,12.59,3899,0.0,42,10
286,gemini-2.5-flash,behind,in-front,0,medium,11.74,3527,0.0,42,10
287,gemini-2.5-flash,behind,in-front,0,medium,9.99,3111,0.0,42,10
288,gemini-2.5-flash,behind,in-front,0,medium,7.71,2810,0.0,42,10
289,gemini-2.5-flash,behind,behind,1,medium,13.71,3985,0.0,42,10
290,gemini-2.5-flash,behind,in-front,0,medium,28.06,5998,0.0,42,10
291,gemini-2.5-flash,behind,behind,1,medium,3.72,1958,0.0,42,10
292,gemini-2.5-flash,behind,in-front,0,medium,17.28,4849,0.0,42,10
293,gemini-2.5-flash,behind,in-front,0,medium,9.99,2737,0.0,42,10
294,gemini-2.5-flash,behind,behind,1,medium,3.56,1859,0.0,42,10
295,gemini-2.5-flash,behind,behind,1,medium,10.62,3240,0.0,42,10
296,gemini-2.5-flash,behind,behind,1,medium,4.55,1971,0.0,42,10
297,gemini-2.5-flash,behind,left,0,medium,1.92,1477,0.0,42,10
298,gemini-2.5-flash,behind,in-front,0,medium,13.65,3809,0.0,42,10
299,gemini-2.5-flash,behind,incorrect prompt,0,medium,9.60,3116,0.0,42,10
300,gemini-2.5-flash,behind,behind,1,medium,4.26,1970,0.0,42,10
301,gemini-2.5-flash,left,in-front,0,medium,15.95,4608,0.0,42,10
302,gemini-2.5-flash,left,in-front,0,medium,13.35,3351,0.0,42,10
303,gemini-2.5-flash,left,in-front,0,medium,16.97,4308,0.0,42,10
304,gemini-2.5-flash,left,error,0,medium,59.61,0,0.0,42,10
305,gemini-2.5-flash,left,in-front,0,medium,8.83,3119,0.0,42,10
306,gemini-2.5-flash,left,behind,0,medium,12.83,3831,0.0,42,10
307,gemini-2.5-flash,left,in-front,0,medium,8.62,2967,0.0,42,10
308,gemini-2.5-flash,left,left,1,medium,7.30,2345,0.0,42,10
309,gemini-2.5-flash,left,in-front,0,medium,8.84,2797,0.0,42,10
310,gemini-2.5-flash,left,in-front-left,0,medium,22.64,5264,0.0,42,10
311,gemini-2.5-flash,left,left,1,medium,11.18,2832,0.0,42,10
312,gemini-2.5-flash,left,behind,0,medium,11.68,3366,0.0,42,10
313,gemini-2.5-flash,left,in-front,0,medium,19.81,5068,0.0,42,10
314,gemini-2.5-flash,left,in-front,0,medium,20.33,4881,0.0,42,10
315,gemini-2.5-flash,left,left,1,medium,9.37,3186,0.0,42,10
316,gemini-2.5-flash,left,in-front,0,medium,14.40,3945,0.0,42,10
317,gemini-2.5-flash,left,in-front,0,medium,10.21,3339,0.0,42,10
318,gemini-2.5-flash,left,in-front,0,medium,9.21,3154,0.0,42,10
319,gemini-2.5-flash,left,right,0,medium,6.77,2425,0.0,42,10
320,gemini-2.5-flash,left,in-front,0,medium,5.94,2429,0.0,42,10
321,gemini-2.5-flash,left,incorrect prompt,0,medium,28.20,5910,0.0,42,10
322,gemini-2.5-flash,left,error,0,medium,59.64,0,0.0,42,10
323,gemini-2.5-flash,left,right,0,medium,3.93,1653,0.0,42,10
324,gemini-2.5-flash,left,behind,0,medium,14.98,4116,0.0,42,10
325,gemini-2.5-flash,left,left,1,medium,6.07,2150,0.0,42,10
326,gemini-2.5-flash,left,in-front,0,medium,11.58,3363,0.0,42,10
327,gemini-2.5-flash,left,in-front,0,medium,9.72,2877,0.0,42,10
328,gemini-2.5-flash,left,behind-left,0,medium,18.74,4890,0.0,42,10
329,gemini-2.5-flash,left,in-front,0,medium,7.53,2641,0.0,42,10
330,gemini-2.5-flash,left,in-front,0,medium,8.03,3003,0.0,42,10
331,gemini-2.5-flash,left,left,1,medium,8.02,2704,0.0,42,10
332,gemini-2.5-flash,left,in-front,0,medium,10.03,3244,0.0,42,10
333,gemini-2.5-flash,left,behind,0,medium,20.79,5361,0.0,42,10
334,gemini-2.5-flash,left,in-front,0,medium,9.72,3214,0.0,42,10
335,gemini-2.5-flash,left,left,1,medium,2.63,1742,0.0,42,10
336,gemini-2.5-flash,left,in-front-right,0,medium,26.69,6455,0.0,42,10
337,gemini-2.5-flash,left,in-front,0,medium,9.95,3280,0.0,42,10
