prompt_id,model,expected_answer,predicted_answer,is_correct,complexity_level,time_taken,grid_size
171,gemma3:4b,behind-left,behind,0,low,2.04,10
172,gemma3:4b,behind-left,in-front-right,0,low,2.24,10
173,gemma3:4b,behind-left,right,0,low,2.85,10
174,gemma3:4b,behind-left,right,0,low,1.93,10
175,gemma3:4b,behind-left,in-front,0,low,0.79,10
176,gemma3:4b,behind-left,behind,0,low,3.27,10
177,gemma3:4b,behind-left,behind,0,low,3.89,10
178,gemma3:4b,behind-left,in-front-right,0,low,2.24,10
179,gemma3:4b,behind-left,right,0,low,1.95,10
180,gemma3:4b,behind-left,behind,0,low,2.87,10
181,gemma3:4b,behind-left,right,0,low,2.16,10
182,gemma3:4b,behind-left,behind,0,low,1.75,10
183,gemma3:4b,behind-left,in-front,0,low,0.94,10
184,gemma3:4b,behind-left,in-front,0,low,0.79,10
185,gemma3:4b,behind-left,behind,0,low,2.31,10
186,gemma3:4b,behind-left,right,0,low,2.24,10
187,gemma3:4b,behind-left,right,0,low,1.88,10
188,gemma3:4b,behind-left,in-front,0,low,0.80,10
189,gemma3:4b,behind-left,right,0,low,2.03,10
190,gemma3:4b,behind-left,behind,0,low,3.25,10
191,gemma3:4b,behind-left,left,0,low,2.48,10
192,gemma3:4b,behind-left,in-front-right,0,low,2.42,10
193,gemma3:4b,behind-left,in-front,0,low,0.79,10
194,gemma3:4b,behind-left,behind,0,low,2.03,10
195,gemma3:4b,behind-left,behind,0,low,2.24,10
196,gemma3:4b,behind-left,in-front,0,low,0.80,10
197,gemma3:4b,behind-left,in-front,0,low,0.81,10
198,gemma3:4b,behind-left,in-front,0,low,0.80,10
199,gemma3:4b,behind-left,right,0,low,2.03,10
200,gemma3:4b,behind-left,behind,0,low,2.34,10
201,gemma3:4b,left,left,1,low,1.71,10
202,gemma3:4b,left,right,0,low,0.87,10
203,gemma3:4b,left,behind,0,low,2.03,10
204,gemma3:4b,left,in-front,0,low,0.79,10
205,gemma3:4b,left,behind,0,low,5.04,10
206,gemma3:4b,left,in-front,0,low,0.79,10
207,gemma3:4b,left,in-front-right,0,low,1.15,10
208,gemma3:4b,left,in-front,0,low,0.92,10
209,gemma3:4b,left,in-front-right,0,low,2.38,10
210,gemma3:4b,left,right,0,low,4.35,10
211,gemma3:4b,left,in-front,0,low,0.81,10
212,gemma3:4b,left,left,1,low,1.92,10
213,gemma3:4b,left,right,0,low,1.85,10
214,gemma3:4b,left,in-front,0,low,0.93,10
215,gemma3:4b,left,in-front,0,low,0.79,10
216,gemma3:4b,left,in-front,0,low,0.94,10
217,gemma3:4b,left,behind,0,low,2.41,10
218,gemma3:4b,left,right,0,low,1.80,10
219,gemma3:4b,left,in-front-right,0,low,2.29,10
220,gemma3:4b,left,right,0,low,3.03,10
221,gemma3:4b,left,right,0,low,4.86,10
222,gemma3:4b,left,in-front,0,low,0.96,10
223,gemma3:4b,left,right,0,low,0.87,10
224,gemma3:4b,left,in-front,0,low,0.96,10
225,gemma3:4b,left,in-front-right,0,low,0.97,10
226,gemma3:4b,left,in-front,0,low,0.80,10
227,gemma3:4b,left,in-front,0,low,0.79,10
228,gemma3:4b,left,right,0,low,1.93,10
229,gemma3:4b,left,in-front,0,low,0.79,10
230,gemma3:4b,left,right,0,low,3.80,10
231,gemma3:4b,left,behind,0,low,2.85,10
232,gemma3:4b,left,behind,0,low,2.24,10
233,gemma3:4b,left,in-front,0,low,0.95,10
234,gemma3:4b,left,in-front,0,low,0.79,10
235,gemma3:4b,left,in-front,0,low,0.93,10
236,gemma3:4b,left,behind,0,low,2.28,10
237,gemma3:4b,left,in-front,0,low,0.86,10
238,gemma3:4b,left,in-front-right,0,low,0.98,10
239,gemma3:4b,left,in-front,0,low,0.80,10
240,gemma3:4b,left,right,0,low,2.31,10
241,gemma3:4b,left,behind,0,low,2.17,10
242,gemma3:4b,left,behind,0,low,3.00,10
243,gemma3:4b,left,in-front-right,0,low,2.45,10
244,gemma3:4b,left,right,0,low,1.87,10
245,gemma3:4b,left,right,0,low,2.15,10
246,gemma3:4b,left,in-front,0,low,2.06,10
247,gemma3:4b,left,right,0,low,2.48,10
248,gemma3:4b,left,in-front,0,low,0.79,10
249,gemma3:4b,left,behind,0,low,0.75,10
250,gemma3:4b,left,behind,0,low,2.97,10
251,gemma3:4b,right,in-front,0,low,0.94,10
252,gemma3:4b,right,in-front,0,low,2.53,10
253,gemma3:4b,right,right,1,low,2.02,10
254,gemma3:4b,right,behind,0,low,2.20,10
255,gemma3:4b,right,right,1,low,1.84,10
256,gemma3:4b,right,in-front,0,low,2.41,10
257,gemma3:4b,right,behind,0,low,2.19,10
258,gemma3:4b,right,right,1,low,1.73,10
259,gemma3:4b,right,in-front,0,low,0.79,10
260,gemma3:4b,right,in-front,0,low,1.43,10
261,gemma3:4b,right,in-front-right,0,low,0.97,10
262,gemma3:4b,right,in-front-right,0,low,2.18,10
263,gemma3:4b,right,right,1,low,1.91,10
264,gemma3:4b,right,in-front,0,low,3.11,10
265,gemma3:4b,right,in-front,0,low,0.80,10
266,gemma3:4b,right,in-front-right,0,low,2.09,10
267,gemma3:4b,right,in-front,0,low,0.79,10
268,gemma3:4b,right,behind,0,low,1.99,10
269,gemma3:4b,right,behind,0,low,2.07,10
270,gemma3:4b,right,right,1,low,2.31,10
271,gemma3:4b,right,in-front,0,low,0.92,10
272,gemma3:4b,right,behind,0,low,10.71,10
273,gemma3:4b,right,right,1,low,3.41,10
274,gemma3:4b,right,in-front-right,0,low,2.20,10
275,gemma3:4b,right,right,1,low,2.59,10
276,gemma3:4b,right,in-front-right,0,low,0.99,10
277,gemma3:4b,right,behind,0,low,2.18,10
278,gemma3:4b,right,behind,0,low,3.50,10
279,gemma3:4b,right,in-front-right,0,low,0.94,10
280,gemma3:4b,right,right,1,low,4.64,10
281,gemma3:4b,right,in-front,0,low,2.03,10
282,gemma3:4b,right,left,0,low,1.77,10
283,gemma3:4b,right,right,1,low,1.89,10
284,gemma3:4b,right,behind,0,low,2.20,10
285,gemma3:4b,right,in-front,0,low,2.30,10
286,gemma3:4b,right,in-front,0,low,2.23,10
287,gemma3:4b,right,behind,0,low,2.31,10
288,gemma3:4b,right,in-front,0,low,1.95,10
289,gemma3:4b,right,behind,0,low,2.06,10
290,gemma3:4b,right,behind,0,low,1.12,10
291,gemma3:4b,right,in-front,0,low,0.78,10
292,gemma3:4b,right,right,1,low,2.13,10
293,gemma3:4b,right,right,1,low,1.89,10
294,gemma3:4b,right,in-front,0,low,0.86,10
295,gemma3:4b,right,in-front,0,low,0.94,10
296,gemma3:4b,right,behind,0,low,2.20,10
297,gemma3:4b,right,left,0,low,5.04,10
298,gemma3:4b,right,in-front,0,low,0.80,10
299,gemma3:4b,right,in-front,0,low,0.88,10
300,gemma3:4b,right,right,1,low,3.80,10
301,gemma3:4b,behind,right,0,low,0.81,10
302,gemma3:4b,behind,right,0,low,1.70,10
303,gemma3:4b,behind,in-front-left,0,low,1.19,10
304,gemma3:4b,behind,left,0,low,1.81,10
305,gemma3:4b,behind,right,0,low,2.43,10
306,gemma3:4b,behind,in-front,0,low,0.90,10
307,gemma3:4b,behind,behind,1,low,3.02,10
308,gemma3:4b,behind,in-front,0,low,2.32,10
309,gemma3:4b,behind,in-front-right,0,low,0.97,10
310,gemma3:4b,behind,right,0,low,1.23,10
311,gemma3:4b,behind,left,0,low,2.77,10
312,gemma3:4b,behind,behind,1,low,2.31,10
313,gemma3:4b,behind,behind,1,low,2.05,10
314,gemma3:4b,behind,in-front,0,low,2.38,10
315,gemma3:4b,behind,right,0,low,3.21,10
316,gemma3:4b,behind,right,0,low,3.55,10
317,gemma3:4b,behind,right,0,low,1.94,10
318,gemma3:4b,behind,in-front,0,low,0.98,10
319,gemma3:4b,behind,behind,1,low,1.90,10
320,gemma3:4b,behind,right,0,low,1.86,10
