prompt_id,model,expected_answer,predicted_answer,is_correct,complexity_level,time_taken,tokens_used,temperature,seed,grid_size
29,gemini-2.5-flash,behind-right,behind-right,1,low,3.15,1798,0.0,42,10
30,gemini-2.5-flash,behind-right,behind-right,1,low,2.38,1616,0.0,42,10
31,gemini-2.5-flash,behind-right,behind-right,1,low,5.07,1528,0.0,42,10
32,gemini-2.5-flash,behind-right,behind-right,1,low,2.66,1599,0.0,42,10
33,gemini-2.5-flash,behind-right,behind-right,1,low,3.04,1657,0.0,42,10
34,gemini-2.5-flash,behind-right,behind-right,1,low,2.66,1590,0.0,42,10
35,gemini-2.5-flash,behind-right,behind-right,1,low,3.40,1550,0.0,42,10
36,gemini-2.5-flash,behind-right,behind-right,1,low,3.23,1601,0.0,42,10
37,gemini-2.5-flash,behind-right,in-front-right,0,low,2.23,1533,0.0,42,10
38,gemini-2.5-flash,behind-right,behind-left,0,low,2.37,1609,0.0,42,10
39,gemini-2.5-flash,behind-right,behind-right,1,low,2.45,1650,0.0,42,10
40,gemini-2.5-flash,behind-right,behind-right,1,low,1.61,1459,0.0,42,10
41,gemini-2.5-flash,behind-right,behind-right,1,low,4.33,2072,0.0,42,10
42,gemini-2.5-flash,behind-right,behind-right,1,low,2.42,1627,0.0,42,10
43,gemini-2.5-flash,behind-right,behind-right,1,low,2.18,1587,0.0,42,10
44,gemini-2.5-flash,behind-right,in-front-right,0,low,1.82,1550,0.0,42,10
45,gemini-2.5-flash,behind-right,behind-right,1,low,2.63,1608,0.0,42,10
46,gemini-2.5-flash,behind-right,behind-right,1,low,2.33,1558,0.0,42,10
47,gemini-2.5-flash,behind-right,behind-right,1,low,1.70,1520,0.0,42,10
48,gemini-2.5-flash,behind-right,behind-right,1,low,30.78,1629,0.0,42,10
49,gemini-2.5-flash,behind-right,behind-right,1,low,2.05,1536,0.0,42,10
50,gemini-2.5-flash,behind-right,behind-right,1,low,2.68,1652,0.0,42,10
51,gemini-2.5-flash,in-front-right,in-front-right,1,low,1.74,1523,0.0,42,10
52,gemini-2.5-flash,in-front-right,in-front-right,1,low,2.21,1583,0.0,42,10
53,gemini-2.5-flash,in-front-right,in-front-right,1,low,2.09,1475,0.0,42,10
54,gemini-2.5-flash,in-front-right,in-front-right,1,low,2.57,1597,0.0,42,10
55,gemini-2.5-flash,in-front-right,in-front-right,1,low,1.82,1489,0.0,42,10
56,gemini-2.5-flash,in-front-right,in-front-right,1,low,4.19,1624,0.0,42,10
57,gemini-2.5-flash,in-front-right,in-front-right,1,low,2.48,1523,0.0,42,10
58,gemini-2.5-flash,in-front-right,in-front-right,1,low,3.38,1665,0.0,42,10
59,gemini-2.5-flash,in-front-right,in-front-right,1,low,6.04,2012,0.0,42,10
60,gemini-2.5-flash,in-front-right,in-front-right,1,low,2.49,1580,0.0,42,10
61,gemini-2.5-flash,in-front-right,in-front-right,1,low,3.37,1830,0.0,42,10
62,gemini-2.5-flash,in-front-right,in-front-right,1,low,2.63,1654,0.0,42,10
63,gemini-2.5-flash,in-front-right,in-front-right,1,low,2.28,1605,0.0,42,10
64,gemini-2.5-flash,in-front-right,in-front-right,1,low,3.72,1574,0.0,42,10
65,gemini-2.5-flash,in-front-right,in-front-right,1,low,2.63,1619,0.0,42,10
66,gemini-2.5-flash,in-front-right,in-front-right,1,low,2.80,1525,0.0,42,10
67,gemini-2.5-flash,in-front-right,in-front-right,1,low,1.91,1479,0.0,42,10
68,gemini-2.5-flash,in-front-right,in-front-right,1,low,36.79,1493,0.0,42,10
69,gemini-2.5-flash,in-front-right,in-front-right,1,low,6.55,2407,0.0,42,10
70,gemini-2.5-flash,in-front-right,in-front-left,0,low,1.69,1472,0.0,42,10
71,gemini-2.5-flash,in-front-right,in-front-right,1,low,1.94,1550,0.0,42,10
72,gemini-2.5-flash,in-front-right,in-front-right,1,low,2.16,1498,0.0,42,10
73,gemini-2.5-flash,in-front-right,in-front-right,1,low,3.55,1642,0.0,42,10
74,gemini-2.5-flash,in-front-right,in-front-right,1,low,3.00,1798,0.0,42,10
75,gemini-2.5-flash,in-front-right,in-front-right,1,low,2.76,1682,0.0,42,10
76,gemini-2.5-flash,in-front-right,in-front-right,1,low,2.19,1517,0.0,42,10
77,gemini-2.5-flash,in-front-right,in-front-right,1,low,1.91,1541,0.0,42,10
78,gemini-2.5-flash,in-front-right,in-front-right,1,low,1.94,1501,0.0,42,10
79,gemini-2.5-flash,in-front-right,in-front-right,1,low,2.26,1521,0.0,42,10
80,gemini-2.5-flash,in-front-right,in-front-right,1,low,1.79,1525,0.0,42,10
81,gemini-2.5-flash,in-front-right,in-front-right,1,low,3.20,1592,0.0,42,10
82,gemini-2.5-flash,in-front-right,in-front-right,1,low,2.12,1557,0.0,42,10
83,gemini-2.5-flash,in-front-right,in-front-right,1,low,2.25,1591,0.0,42,10
84,gemini-2.5-flash,in-front-right,in-front-right,1,low,2.48,1626,0.0,42,10
85,gemini-2.5-flash,in-front-right,in-front-right,1,low,2.74,1600,0.0,42,10
86,gemini-2.5-flash,in-front-right,in-front-right,1,low,2.40,1603,0.0,42,10
87,gemini-2.5-flash,in-front-right,in-front-right,1,low,7.12,2444,0.0,42,10
88,gemini-2.5-flash,in-front-right,in-front-right,1,low,3.21,1713,0.0,42,10
89,gemini-2.5-flash,in-front-right,in-front-right,1,low,2.12,1546,0.0,42,10
90,gemini-2.5-flash,in-front-right,in-front-right,1,low,3.43,1519,0.0,42,10
91,gemini-2.5-flash,in-front-right,in-front-right,1,low,3.48,1519,0.0,42,10
92,gemini-2.5-flash,in-front-right,in-front-right,1,low,2.57,1592,0.0,42,10
93,gemini-2.5-flash,in-front-right,in-front-right,1,low,6.64,1562,0.0,42,10
94,gemini-2.5-flash,in-front-right,in-front-right,1,low,2.15,1517,0.0,42,10
95,gemini-2.5-flash,in-front-right,in-front-right,1,low,2.97,1665,0.0,42,10
96,gemini-2.5-flash,in-front-right,in-front-right,1,low,3.17,1817,0.0,42,10
97,gemini-2.5-flash,in-front-right,in-front-right,1,low,8.09,1823,0.0,42,10
98,gemini-2.5-flash,in-front-right,in-front-right,1,low,5.00,1573,0.0,42,10
99,gemini-2.5-flash,in-front-right,in-front-left,0,low,2.40,1619,0.0,42,10
100,gemini-2.5-flash,in-front-right,in-front-right,1,low,2.17,1546,0.0,42,10
101,gemini-2.5-flash,in-front-left,in-front-left,1,low,2.65,1493,0.0,42,10
102,gemini-2.5-flash,in-front-left,in-front-left,1,low,2.74,1768,0.0,42,10
103,gemini-2.5-flash,in-front-left,in-front-left,1,low,4.08,1603,0.0,42,10
104,gemini-2.5-flash,in-front-left,in-front-left,1,low,4.15,1529,0.0,42,10
105,gemini-2.5-flash,in-front-left,in-front-left,1,low,3.58,1500,0.0,42,10
106,gemini-2.5-flash,in-front-left,in-front-left,1,low,2.15,1535,0.0,42,10
107,gemini-2.5-flash,in-front-left,in-front-left,1,low,2.46,1603,0.0,42,10
108,gemini-2.5-flash,in-front-left,in-front-left,1,low,4.41,1537,0.0,42,10
109,gemini-2.5-flash,in-front-left,behind-right,0,low,2.05,1506,0.0,42,10
110,gemini-2.5-flash,in-front-left,in-front-right,0,low,2.05,1523,0.0,42,10
111,gemini-2.5-flash,in-front-left,in-front-left,1,low,3.24,1569,0.0,42,10
112,gemini-2.5-flash,in-front-left,in-front-left,1,low,2.76,1682,0.0,42,10
113,gemini-2.5-flash,in-front-left,in-front-left,1,low,3.01,1506,0.0,42,10
114,gemini-2.5-flash,in-front-left,in-front-left,1,low,2.55,1554,0.0,42,10
115,gemini-2.5-flash,in-front-left,in-front-left,1,low,1.99,1532,0.0,42,10
116,gemini-2.5-flash,in-front-left,in-front-left,1,low,6.76,2298,0.0,42,10
117,gemini-2.5-flash,in-front-left,in-front-left,1,low,4.72,1555,0.0,42,10
118,gemini-2.5-flash,in-front-left,in-front-right,0,low,2.35,1557,0.0,42,10
119,gemini-2.5-flash,in-front-left,in-front-left,1,low,1.86,1502,0.0,42,10
120,gemini-2.5-flash,in-front-left,in-front-left,1,low,2.38,1528,0.0,42,10
121,gemini-2.5-flash,in-front-left,in-front-left,1,low,1.94,1519,0.0,42,10
122,gemini-2.5-flash,in-front-left,in-front-left,1,low,2.66,1679,0.0,42,10
123,gemini-2.5-flash,in-front-left,in-front-left,1,low,2.46,1656,0.0,42,10
124,gemini-2.5-flash,in-front-left,in-front-left,1,low,2.22,1568,0.0,42,10
125,gemini-2.5-flash,in-front-left,in-front-right,0,low,2.22,1558,0.0,42,10
126,gemini-2.5-flash,in-front-left,in-front-left,1,low,1.61,1495,0.0,42,10
127,gemini-2.5-flash,in-front-left,in-front-right,0,low,2.38,1574,0.0,42,10
128,gemini-2.5-flash,in-front-left,in-front-left,1,low,5.09,1821,0.0,42,10
129,gemini-2.5-flash,in-front-left,in-front-left,1,low,2.41,1527,0.0,42,10
130,gemini-2.5-flash,in-front-left,in-front-left,1,low,2.97,1797,0.0,42,10
131,gemini-2.5-flash,in-front-left,in-front-left,1,low,2.28,1619,0.0,42,10
132,gemini-2.5-flash,in-front-left,in-front-right,0,low,2.80,1497,0.0,42,10
133,gemini-2.5-flash,in-front-left,in-front-left,1,low,2.09,1544,0.0,42,10
134,gemini-2.5-flash,in-front-left,in-front-left,1,low,3.64,1877,0.0,42,10
135,gemini-2.5-flash,in-front-left,in-front-left,1,low,2.02,1527,0.0,42,10
136,gemini-2.5-flash,in-front-left,in-front-left,1,low,3.32,1825,0.0,42,10
137,gemini-2.5-flash,in-front-left,in-front-left,1,low,2.25,1606,0.0,42,10
138,gemini-2.5-flash,in-front-left,in-front-left,1,low,4.28,1626,0.0,42,10
139,gemini-2.5-flash,in-front-left,in-front-right,0,low,1.61,1473,0.0,42,10
140,gemini-2.5-flash,in-front-left,in-front-left,1,low,4.04,1892,0.0,42,10
141,gemini-2.5-flash,in-front-left,in-front-left,1,low,2.81,1532,0.0,42,10
142,gemini-2.5-flash,in-front-left,in-front-left,1,low,2.15,1554,0.0,42,10
143,gemini-2.5-flash,in-front-left,in-front-left,1,low,3.07,1571,0.0,42,10
144,gemini-2.5-flash,in-front-left,in-front-left,1,low,2.13,1513,0.0,42,10
145,gemini-2.5-flash,in-front-left,in-front-left,1,low,2.20,1571,0.0,42,10
146,gemini-2.5-flash,in-front-left,in-front-left,1,low,2.47,1565,0.0,42,10
147,gemini-2.5-flash,in-front-left,in-front-right,0,low,2.35,1562,0.0,42,10
148,gemini-2.5-flash,in-front-left,in-front-left,1,low,3.95,1571,0.0,42,10
149,gemini-2.5-flash,in-front-left,in-front-left,1,low,6.24,2182,0.0,42,10
150,gemini-2.5-flash,in-front-left,in-front-left,1,low,3.23,1603,0.0,42,10
151,gemini-2.5-flash,behind-left,behind-left,1,low,2.79,1646,0.0,42,10
152,gemini-2.5-flash,behind-left,behind-left,1,low,1.93,1552,0.0,42,10
153,gemini-2.5-flash,behind-left,behind-right,0,low,6.53,1489,0.0,42,10
154,gemini-2.5-flash,behind-left,behind-left,1,low,2.60,1609,0.0,42,10
155,gemini-2.5-flash,behind-left,behind-left,1,low,2.17,1535,0.0,42,10
156,gemini-2.5-flash,behind-left,behind,0,low,7.12,2713,0.0,42,10
157,gemini-2.5-flash,behind-left,behind-left,1,low,2.59,1629,0.0,42,10
158,gemini-2.5-flash,behind-left,behind-left,1,low,4.88,1574,0.0,42,10
159,gemini-2.5-flash,behind-left,behind-left,1,low,4.30,1514,0.0,42,10
160,gemini-2.5-flash,behind-left,behind-left,1,low,3.09,1801,0.0,42,10
161,gemini-2.5-flash,behind-left,behind-left,1,low,1.89,1483,0.0,42,10
162,gemini-2.5-flash,behind-left,behind-left,1,low,2.99,1510,0.0,42,10
163,gemini-2.5-flash,behind-left,behind-left,1,low,2.41,1616,0.0,42,10
164,gemini-2.5-flash,behind-left,behind-left,1,low,2.10,1620,0.0,42,10
165,gemini-2.5-flash,behind-left,behind-left,1,low,1.99,1579,0.0,42,10
166,gemini-2.5-flash,behind-left,behind-left,1,low,2.14,1579,0.0,42,10
167,gemini-2.5-flash,behind-left,behind-left,1,low,2.57,1633,0.0,42,10
168,gemini-2.5-flash,behind-left,behind-left,1,low,3.02,1636,0.0,42,10
169,gemini-2.5-flash,behind-left,behind-left,1,low,2.25,1511,0.0,42,10
170,gemini-2.5-flash,behind-left,behind-left,1,low,2.19,1571,0.0,42,10
171,gemini-2.5-flash,behind-left,behind-left,1,low,2.32,1577,0.0,42,10
172,gemini-2.5-flash,behind-left,behind-left,1,low,2.55,1532,0.0,42,10
173,gemini-2.5-flash,behind-left,behind-left,1,low,2.87,1642,0.0,42,10
174,gemini-2.5-flash,behind-left,behind-left,1,low,1.72,1497,0.0,42,10
175,gemini-2.5-flash,behind-left,behind-left,1,low,2.07,1582,0.0,42,10
176,gemini-2.5-flash,behind-left,behind-left,1,low,2.30,1612,0.0,42,10
177,gemini-2.5-flash,behind-left,behind-left,1,low,2.25,1530,0.0,42,10
178,gemini-2.5-flash,behind-left,behind-left,1,low,3.04,1623,0.0,42,10
179,gemini-2.5-flash,behind-left,behind-left,1,low,3.94,1579,0.0,42,10
180,gemini-2.5-flash,behind-left,behind-left,1,low,2.61,1603,0.0,42,10
181,gemini-2.5-flash,behind-left,behind-left,1,low,4.35,1604,0.0,42,10
182,gemini-2.5-flash,behind-left,behind-left,1,low,1.90,1537,0.0,42,10
183,gemini-2.5-flash,behind-left,behind-right,0,low,2.51,1621,0.0,42,10
184,gemini-2.5-flash,behind-left,behind-left,1,low,1.92,1513,0.0,42,10
185,gemini-2.5-flash,behind-left,behind-left,1,low,2.21,1612,0.0,42,10
186,gemini-2.5-flash,behind-left,behind-left,1,low,2.16,1606,0.0,42,10
187,gemini-2.5-flash,behind-left,behind-left,1,low,2.18,1554,0.0,42,10
188,gemini-2.5-flash,behind-left,behind-left,1,low,3.62,1702,0.0,42,10
189,gemini-2.5-flash,behind-left,behind-left,1,low,7.04,1801,0.0,42,10
190,gemini-2.5-flash,behind-left,behind-left,1,low,2.27,1561,0.0,42,10
191,gemini-2.5-flash,behind-left,behind-left,1,low,2.58,1616,0.0,42,10
192,gemini-2.5-flash,behind-left,behind-left,1,low,6.36,1533,0.0,42,10
193,gemini-2.5-flash,behind-left,behind-left,1,low,3.31,1787,0.0,42,10
194,gemini-2.5-flash,behind-left,in-front-left,0,low,2.41,1505,0.0,42,10
195,gemini-2.5-flash,behind-left,behind-right,0,low,2.26,1485,0.0,42,10
196,gemini-2.5-flash,behind-left,behind-left,1,low,7.53,2124,0.0,42,10
197,gemini-2.5-flash,behind-left,behind-left,1,low,2.23,1560,0.0,42,10
198,gemini-2.5-flash,behind-left,behind-right,0,low,2.10,1506,0.0,42,10
199,gemini-2.5-flash,behind-left,behind-left,1,low,2.35,1569,0.0,42,10
200,gemini-2.5-flash,behind-left,behind-left,1,low,2.66,1610,0.0,42,10
201,gemini-2.5-flash,left,left,1,low,5.94,1997,0.0,42,10
202,gemini-2.5-flash,left,left,1,low,5.32,1534,0.0,42,10
203,gemini-2.5-flash,left,left,1,low,2.11,1540,0.0,42,10
204,gemini-2.5-flash,left,left,1,low,4.47,1539,0.0,42,10
205,gemini-2.5-flash,left,right,0,low,2.82,1662,0.0,42,10
206,gemini-2.5-flash,left,left,1,low,2.06,1524,0.0,42,10
207,gemini-2.5-flash,left,left,1,low,1.70,1467,0.0,42,10
208,gemini-2.5-flash,left,left,1,low,3.92,1612,0.0,42,10
209,gemini-2.5-flash,left,left,1,low,3.11,1525,0.0,42,10
210,gemini-2.5-flash,left,left,1,low,1.90,1576,0.0,42,10
211,gemini-2.5-flash,left,left,1,low,3.35,1725,0.0,42,10
212,gemini-2.5-flash,left,left,1,low,4.67,2043,0.0,42,10
213,gemini-2.5-flash,left,in-front,0,low,1.86,1498,0.0,42,10
214,gemini-2.5-flash,left,left,1,low,3.48,1496,0.0,42,10
215,gemini-2.5-flash,left,left,1,low,3.26,1800,0.0,42,10
216,gemini-2.5-flash,left,in-front,0,low,3.48,1486,0.0,42,10
217,gemini-2.5-flash,left,left,1,low,2.38,1529,0.0,42,10
218,gemini-2.5-flash,left,left,1,low,5.52,1516,0.0,42,10
219,gemini-2.5-flash,left,left,1,low,1.76,1508,0.0,42,10
220,gemini-2.5-flash,left,left,1,low,5.96,1532,0.0,42,10
221,gemini-2.5-flash,left,left,1,low,2.72,1552,0.0,42,10
222,gemini-2.5-flash,left,left,1,low,3.80,1711,0.0,42,10
223,gemini-2.5-flash,left,left,1,low,4.99,1581,0.0,42,10
224,gemini-2.5-flash,left,left,1,low,3.08,1631,0.0,42,10
225,gemini-2.5-flash,left,left,1,low,4.66,1797,0.0,42,10
226,gemini-2.5-flash,left,left,1,low,2.51,1629,0.0,42,10
227,gemini-2.5-flash,left,left,1,low,5.07,2109,0.0,42,10
228,gemini-2.5-flash,left,left,1,low,2.27,1529,0.0,42,10
229,gemini-2.5-flash,left,left,1,low,2.15,1551,0.0,42,10
230,gemini-2.5-flash,left,left,1,low,2.20,1539,0.0,42,10
231,gemini-2.5-flash,left,left,1,low,2.18,1570,0.0,42,10
232,gemini-2.5-flash,left,left,1,low,5.76,1832,0.0,42,10
233,gemini-2.5-flash,left,left,1,low,2.30,1566,0.0,42,10
234,gemini-2.5-flash,left,right,0,low,1.98,1569,0.0,42,10
235,gemini-2.5-flash,left,left,1,low,2.32,1567,0.0,42,10
236,gemini-2.5-flash,left,left,1,low,3.17,1732,0.0,42,10
237,gemini-2.5-flash,left,left,1,low,5.00,1619,0.0,42,10
238,gemini-2.5-flash,left,left,1,low,3.99,1698,0.0,42,10
239,gemini-2.5-flash,left,left,1,low,1.58,1479,0.0,42,10
240,gemini-2.5-flash,left,left,1,low,2.65,1669,0.0,42,10
241,gemini-2.5-flash,left,left,1,low,2.34,1592,0.0,42,10
242,gemini-2.5-flash,left,left,1,low,6.62,1733,0.0,42,10
243,gemini-2.5-flash,left,left,1,low,2.98,1783,0.0,42,10
244,gemini-2.5-flash,left,right,0,low,3.89,1541,0.0,42,10
245,gemini-2.5-flash,left,left,1,low,2.21,1574,0.0,42,10
246,gemini-2.5-flash,left,left,1,low,1.90,1517,0.0,42,10
247,gemini-2.5-flash,left,left,1,low,4.27,1747,0.0,42,10
248,gemini-2.5-flash,left,right,0,low,1.74,1451,0.0,42,10
249,gemini-2.5-flash,left,left,1,low,3.05,1479,0.0,42,10
250,gemini-2.5-flash,left,left,1,low,3.12,1534,0.0,42,10
251,gemini-2.5-flash,right,right,1,low,2.28,1588,0.0,42,10
252,gemini-2.5-flash,right,right,1,low,6.04,1558,0.0,42,10
253,gemini-2.5-flash,right,right,1,low,6.21,1718,0.0,42,10
254,gemini-2.5-flash,right,left,0,low,5.53,2152,0.0,42,10
255,gemini-2.5-flash,right,right,1,low,2.28,1577,0.0,42,10
256,gemini-2.5-flash,right,right,1,low,2.54,1470,0.0,42,10
257,gemini-2.5-flash,right,right,1,low,2.24,1617,0.0,42,10
258,gemini-2.5-flash,right,left,0,low,4.42,1732,0.0,42,10
259,gemini-2.5-flash,right,right,1,low,3.55,1505,0.0,42,10
260,gemini-2.5-flash,right,right,1,low,2.58,1667,0.0,42,10
261,gemini-2.5-flash,right,right,1,low,2.91,1500,0.0,42,10
262,gemini-2.5-flash,right,left,0,low,3.73,1941,0.0,42,10
263,gemini-2.5-flash,right,right,1,low,2.43,1584,0.0,42,10
264,gemini-2.5-flash,right,left,0,low,2.94,1662,0.0,42,10
265,gemini-2.5-flash,right,right,1,low,2.58,1608,0.0,42,10
266,gemini-2.5-flash,right,right,1,low,1.84,1491,0.0,42,10
267,gemini-2.5-flash,right,right,1,low,6.71,2399,0.0,42,10
268,gemini-2.5-flash,right,left,0,low,3.60,1696,0.0,42,10
269,gemini-2.5-flash,right,right,1,low,3.03,1743,0.0,42,10
270,gemini-2.5-flash,right,right,1,low,5.03,1976,0.0,42,10
271,gemini-2.5-flash,right,right,1,low,4.48,2011,0.0,42,10
272,gemini-2.5-flash,right,left,0,low,2.56,1742,0.0,42,10
273,gemini-2.5-flash,right,left,0,low,2.25,1554,0.0,42,10
274,gemini-2.5-flash,right,left,0,low,3.61,1784,0.0,42,10
275,gemini-2.5-flash,right,left,0,low,4.19,1950,0.0,42,10
276,gemini-2.5-flash,right,right,1,low,3.52,1606,0.0,42,10
277,gemini-2.5-flash,right,right,1,low,9.09,2076,0.0,42,10
278,gemini-2.5-flash,right,right,1,low,2.52,1553,0.0,42,10
279,gemini-2.5-flash,right,right,1,low,2.63,1592,0.0,42,10
280,gemini-2.5-flash,right,right,1,low,2.36,1590,0.0,42,10
281,gemini-2.5-flash,right,right,1,low,2.16,1540,0.0,42,10
282,gemini-2.5-flash,right,right,1,low,3.39,1741,0.0,42,10
283,gemini-2.5-flash,right,right,1,low,2.64,1534,0.0,42,10
284,gemini-2.5-flash,right,right,1,low,2.99,1530,0.0,42,10
285,gemini-2.5-flash,right,left,0,low,2.66,1610,0.0,42,10
286,gemini-2.5-flash,right,right,1,low,2.54,1534,0.0,42,10
287,gemini-2.5-flash,right,right,1,low,1.55,1424,0.0,42,10
288,gemini-2.5-flash,right,right,1,low,4.17,1985,0.0,42,10
289,gemini-2.5-flash,right,right,1,low,3.00,1529,0.0,42,10
290,gemini-2.5-flash,right,right,1,low,2.61,1614,0.0,42,10
291,gemini-2.5-flash,right,right,1,low,2.55,1615,0.0,42,10
292,gemini-2.5-flash,right,right,1,low,4.10,1859,0.0,42,10
293,gemini-2.5-flash,right,right,1,low,1.82,1467,0.0,42,10
294,gemini-2.5-flash,right,right,1,low,4.13,1737,0.0,42,10
295,gemini-2.5-flash,right,right,1,low,1.74,1514,0.0,42,10
296,gemini-2.5-flash,right,right,1,low,2.12,1534,0.0,42,10
297,gemini-2.5-flash,right,right,1,low,1.92,1452,0.0,42,10
298,gemini-2.5-flash,right,right,1,low,2.61,1566,0.0,42,10
299,gemini-2.5-flash,right,left,0,low,2.13,1656,0.0,42,10
300,gemini-2.5-flash,right,right,1,low,2.75,1530,0.0,42,10
301,gemini-2.5-flash,behind,behind,1,low,2.82,1617,0.0,42,10
302,gemini-2.5-flash,behind,behind,1,low,5.63,1579,0.0,42,10
303,gemini-2.5-flash,behind,behind,1,low,3.16,1513,0.0,42,10
304,gemini-2.5-flash,behind,behind,1,low,1.99,1465,0.0,42,10
305,gemini-2.5-flash,behind,behind,1,low,2.09,1570,0.0,42,10
306,gemini-2.5-flash,behind,left,0,low,2.00,1506,0.0,42,10
307,gemini-2.5-flash,behind,behind,1,low,3.17,1811,0.0,42,10
308,gemini-2.5-flash,behind,behind,1,low,2.09,1480,0.0,42,10
309,gemini-2.5-flash,behind,behind,1,low,1.46,1420,0.0,42,10
310,gemini-2.5-flash,behind,behind,1,low,2.00,1471,0.0,42,10
311,gemini-2.5-flash,behind,behind,1,low,5.63,1617,0.0,42,10
312,gemini-2.5-flash,behind,behind,1,low,2.18,1549,0.0,42,10
313,gemini-2.5-flash,behind,behind,1,low,3.79,1450,0.0,42,10
314,gemini-2.5-flash,behind,behind,1,low,4.83,1556,0.0,42,10
315,gemini-2.5-flash,behind,behind,1,low,1.51,1476,0.0,42,10
316,gemini-2.5-flash,behind,behind,1,low,1.87,1497,0.0,42,10
317,gemini-2.5-flash,behind,behind,1,low,2.22,1514,0.0,42,10
318,gemini-2.5-flash,behind,behind,1,low,2.35,1632,0.0,42,10
319,gemini-2.5-flash,behind,behind,1,low,2.13,1522,0.0,42,10
320,gemini-2.5-flash,behind,behind,1,low,1.36,1443,0.0,42,10
321,gemini-2.5-flash,behind,behind,1,low,1.91,1537,0.0,42,10
322,gemini-2.5-flash,behind,behind,1,low,1.91,1519,0.0,42,10
323,gemini-2.5-flash,behind,left,0,low,2.21,1582,0.0,42,10
324,gemini-2.5-flash,behind,behind,1,low,1.96,1458,0.0,42,10
325,gemini-2.5-flash,behind,behind,1,low,2.50,1576,0.0,42,10
326,gemini-2.5-flash,behind,in-front,0,low,2.11,1602,0.0,42,10
327,gemini-2.5-flash,behind,behind,1,low,2.01,1558,0.0,42,10
328,gemini-2.5-flash,behind,behind,1,low,2.23,1491,0.0,42,10
329,gemini-2.5-flash,behind,behind,1,low,3.70,1545,0.0,42,10
330,gemini-2.5-flash,behind,behind,1,low,2.40,1514,0.0,42,10
331,gemini-2.5-flash,behind,behind,1,low,5.04,1567,0.0,42,10
332,gemini-2.5-flash,behind,behind,1,low,1.68,1491,0.0,42,10
333,gemini-2.5-flash,behind,behind,1,low,1.98,1493,0.0,42,10
334,gemini-2.5-flash,behind,behind,1,low,5.30,1627,0.0,42,10
335,gemini-2.5-flash,behind,behind,1,low,3.32,1485,0.0,42,10
336,gemini-2.5-flash,behind,behind,1,low,3.23,1463,0.0,42,10
337,gemini-2.5-flash,behind,behind,1,low,1.79,1461,0.0,42,10
338,gemini-2.5-flash,behind,behind,1,low,2.31,1414,0.0,42,10
339,gemini-2.5-flash,behind,behind,1,low,1.57,1502,0.0,42,10
340,gemini-2.5-flash,behind,behind,1,low,2.09,1565,0.0,42,10
341,gemini-2.5-flash,behind,behind,1,low,2.59,1414,0.0,42,10
342,gemini-2.5-flash,behind,behind,1,low,2.32,1503,0.0,42,10
343,gemini-2.5-flash,behind,behind,1,low,1.81,1471,0.0,42,10
344,gemini-2.5-flash,behind,behind,1,low,2.32,1482,0.0,42,10
