prompt_id,model,expected_answer,predicted_answer,is_correct,complexity_level,time_taken,grid_size
133,gpt-4.1,behind-left,in-front,0,medium,4.66,5
134,gpt-4.1,behind-left,behind,0,medium,12.83,5
135,gpt-4.1,behind-left,in-front,0,medium,7.68,5
136,gpt-4.1,behind-left,in-front,0,medium,10.82,5
137,gpt-4.1,behind-left,in-front,0,medium,6.59,5
138,gpt-4.1,behind-left,in-front-right,0,medium,9.06,5
139,gpt-4.1,behind-left,left,0,medium,9.52,5
140,gpt-4.1,behind-left,in-front,0,medium,7.77,5
141,gpt-4.1,behind-right,in-front,0,medium,6.45,5
142,gpt-4.1,behind-right,left,0,medium,8.61,5
143,gpt-4.1,behind-right,in-front,0,medium,6.26,5
144,gpt-4.1,behind-right,in-front,0,medium,5.20,5
145,gpt-4.1,behind-right,in-front,0,medium,5.24,5
146,gpt-4.1,behind-right,right,0,medium,6.54,5
147,gpt-4.1,behind-right,right,0,medium,3.88,5
148,gpt-4.1,behind-right,in-front-left,0,medium,5.15,5
149,gpt-4.1,behind-right,in-front-right,0,medium,9.23,5
150,gpt-4.1,behind-right,left,0,medium,9.23,5
151,gpt-4.1,behind-right,left,0,medium,9.43,5
152,gpt-4.1,behind-right,in-front,0,medium,6.95,5
153,gpt-4.1,behind-right,left,0,medium,11.48,5
154,gpt-4.1,behind-right,in-front,0,medium,8.20,5
155,gpt-4.1,behind-right,left,0,medium,11.15,5
156,gpt-4.1,behind-right,in-front,0,medium,10.55,5
157,gpt-4.1,behind-right,in-front,0,medium,4.16,5
158,gpt-4.1,behind-right,in-front,0,medium,7.89,5
159,gpt-4.1,behind-right,left,0,medium,5.04,5
160,gpt-4.1,behind-right,in-front,0,medium,3.77,5
161,gpt-4.1,in-front-right,right,0,medium,4.40,5
162,gpt-4.1,in-front-right,right,0,medium,5.74,5
163,gpt-4.1,in-front-right,behind,0,medium,4.35,5
164,gpt-4.1,in-front-right,in-front,0,medium,2.71,5
165,gpt-4.1,in-front-right,left,0,medium,5.63,5
166,gpt-4.1,in-front-right,in-front,0,medium,5.42,5
167,gpt-4.1,in-front-right,in-front,0,medium,2.36,5
168,gpt-4.1,in-front-right,behind,0,medium,5.94,5
169,gpt-4.1,in-front-right,right,0,medium,11.53,5
170,gpt-4.1,in-front-right,in-front,0,medium,5.83,5
171,gpt-4.1,in-front-right,in-front-right,1,medium,8.18,5
172,gpt-4.1,in-front-right,left,0,medium,8.11,5
173,gpt-4.1,in-front-right,in-front,0,medium,9.08,5
174,gpt-4.1,in-front-right,in-front-left,0,medium,6.68,5
175,gpt-4.1,in-front-right,in-front-right,1,medium,4.66,5
176,gpt-4.1,in-front-right,right,0,medium,2.78,5
177,gpt-4.1,in-front-right,in-front-right,1,medium,7.16,5
178,gpt-4.1,in-front-right,behind,0,medium,7.44,5
179,gpt-4.1,in-front-right,left,0,medium,8.94,5
180,gpt-4.1,in-front-right,right,0,medium,3.46,5
181,gpt-4.1,in-front,right,0,medium,3.89,5
182,gpt-4.1,in-front,behind,0,medium,8.83,5
183,gpt-4.1,in-front,in-front-right,0,medium,2.92,5
184,gpt-4.1,in-front,in-front,1,medium,4.56,5
185,gpt-4.1,in-front,in-front-right,0,medium,6.58,5
186,gpt-4.1,in-front,in-front-right,0,medium,7.43,5
187,gpt-4.1,in-front,in-front-right,0,medium,3.90,5
188,gpt-4.1,in-front,in-front-right,0,medium,3.98,5
189,gpt-4.1,in-front,right,0,medium,6.80,5
190,gpt-4.1,in-front,in-front,1,medium,5.96,5
191,gpt-4.1,in-front,in-front,1,medium,7.15,5
192,gpt-4.1,in-front,in-front-left,0,medium,6.96,5
193,gpt-4.1,in-front,in-front-right,0,medium,3.66,5
194,gpt-4.1,in-front,in-front,1,medium,3.69,5
195,gpt-4.1,in-front,in-front-right,0,medium,5.37,5
196,gpt-4.1,in-front,in-front,1,medium,5.83,5
197,gpt-4.1,in-front,in-front,1,medium,3.55,5
198,gpt-4.1,in-front,in-front,1,medium,6.91,5
199,gpt-4.1,in-front,in-front,1,medium,5.73,5
200,gpt-4.1,in-front,in-front-right,0,medium,8.16,5
201,gpt-4.1,in-front-left,behind,0,medium,11.70,5
202,gpt-4.1,in-front-left,in-front,0,medium,6.50,5
203,gpt-4.1,in-front-left,in-front-left,1,medium,16.28,5
204,gpt-4.1,in-front-left,in-front,0,medium,3.45,5
205,gpt-4.1,in-front-left,in-front-right,0,medium,6.97,5
206,gpt-4.1,in-front-left,in-front,0,medium,3.79,5
207,gpt-4.1,in-front-left,in-front,0,medium,5.67,5
208,gpt-4.1,in-front-left,left,0,medium,6.78,5
209,gpt-4.1,in-front-left,left,0,medium,12.97,5
210,gpt-4.1,in-front-left,in-front-right,0,medium,8.42,5
211,gpt-4.1,in-front-left,behind,0,medium,6.18,5
212,gpt-4.1,in-front-left,in-front,0,medium,2.87,5
213,gpt-4.1,in-front-left,left,0,medium,8.65,5
214,gpt-4.1,in-front-left,in-front-right,0,medium,8.67,5
215,gpt-4.1,in-front-left,in-front,0,medium,4.00,5
216,gpt-4.1,in-front-left,behind,0,medium,9.66,5
217,gpt-4.1,in-front-left,left,0,medium,3.92,5
218,gpt-4.1,in-front-left,behind,0,medium,7.33,5
219,gpt-4.1,in-front-left,behind,0,medium,7.48,5
220,gpt-4.1,in-front-left,in-front-left,1,medium,9.88,5
221,gpt-4.1,right,right,1,medium,5.04,5
222,gpt-4.1,right,behind,0,medium,5.70,5
223,gpt-4.1,right,in-front-right,0,medium,7.84,5
224,gpt-4.1,right,in-front-right,0,medium,6.02,5
225,gpt-4.1,right,right,1,medium,8.49,5
226,gpt-4.1,right,left,0,medium,4.80,5
227,gpt-4.1,right,in-front-right,0,medium,6.93,5
228,gpt-4.1,right,behind,0,medium,6.54,5
229,gpt-4.1,right,left,0,medium,13.29,5
230,gpt-4.1,right,in-front-left,0,medium,7.41,5
231,gpt-4.1,right,left,0,medium,3.24,5
232,gpt-4.1,right,in-front,0,medium,11.91,5
233,gpt-4.1,right,in-front-right,0,medium,6.86,5
234,gpt-4.1,right,in-front,0,medium,6.73,5
235,gpt-4.1,right,in-front,0,medium,6.06,5
236,gpt-4.1,right,in-front,0,medium,9.23,5
237,gpt-4.1,right,right,1,medium,12.68,5
238,gpt-4.1,right,behind,0,medium,6.94,5
239,gpt-4.1,right,in-front,0,medium,8.70,5
240,gpt-4.1,right,in-front-right,0,medium,5.88,5
241,gpt-4.1,behind-left,in-front,0,medium,4.14,5
242,gpt-4.1,behind-left,right,0,medium,3.79,5
243,gpt-4.1,behind-left,in-front-right,0,medium,18.93,5
244,gpt-4.1,behind-left,in-front-right,0,medium,6.31,5
245,gpt-4.1,behind-left,in-front-right,0,medium,7.37,5
246,gpt-4.1,behind-left,in-front,0,medium,5.12,5
247,gpt-4.1,behind-left,left,0,medium,9.27,5
248,gpt-4.1,behind-left,in-front,0,medium,3.94,5
249,gpt-4.1,behind-left,left,0,medium,8.64,5
250,gpt-4.1,behind-left,in-front-left,0,medium,5.48,5
251,gpt-4.1,behind-left,in-front,0,medium,3.31,5
252,gpt-4.1,behind-left,right,0,medium,3.26,5
253,gpt-4.1,behind-left,in-front,0,medium,7.13,5
254,gpt-4.1,behind-left,in-front-right,0,medium,9.49,5
255,gpt-4.1,behind-left,in-front-right,0,medium,4.82,5
256,gpt-4.1,behind-left,left,0,medium,2.58,5
257,gpt-4.1,behind-left,left,0,medium,3.41,5
258,gpt-4.1,behind-left,right,0,medium,7.99,5
259,gpt-4.1,behind-left,in-front-right,0,medium,10.11,5
260,gpt-4.1,behind-left,left,0,medium,5.96,5
261,gpt-4.1,left,in-front-left,0,medium,4.05,5
262,gpt-4.1,left,left,1,medium,7.15,5
263,gpt-4.1,left,in-front-right,0,medium,5.98,5
264,gpt-4.1,left,in-front-right,0,medium,10.53,5
265,gpt-4.1,left,right,0,medium,2.60,5
266,gpt-4.1,left,in-front,0,medium,13.32,5
267,gpt-4.1,left,in-front,0,medium,6.53,5
268,gpt-4.1,left,in-front-left,0,medium,9.74,5
269,gpt-4.1,left,left,1,medium,10.35,5
270,gpt-4.1,left,left,1,medium,4.59,5
271,gpt-4.1,left,in-front-right,0,medium,4.80,5
272,gpt-4.1,left,left,1,medium,7.31,5
273,gpt-4.1,left,in-front-right,0,medium,5.59,5
274,gpt-4.1,left,in-front,0,medium,3.04,5
275,gpt-4.1,left,left,1,medium,7.10,5
276,gpt-4.1,left,in-front-right,0,medium,8.18,5
277,gpt-4.1,left,left,1,medium,2.37,5
278,gpt-4.1,left,in-front,0,medium,3.06,5
279,gpt-4.1,left,in-front,0,medium,4.00,5
280,gpt-4.1,left,in-front,0,medium,2.50,5
281,gpt-4.1,behind-right,in-front,0,medium,4.27,5
282,gpt-4.1,behind-right,in-front,0,medium,4.10,5
283,gpt-4.1,behind-right,right,0,medium,8.65,5
284,gpt-4.1,behind-right,right,0,medium,4.92,5
285,gpt-4.1,behind-right,behind,0,medium,6.77,5
286,gpt-4.1,behind-right,right,0,medium,4.44,5
287,gpt-4.1,behind-right,left,0,medium,3.27,5
288,gpt-4.1,behind-right,right,0,medium,3.49,5
289,gpt-4.1,behind-right,left,0,medium,2.88,5
290,gpt-4.1,behind-right,behind,0,medium,8.99,5
291,gpt-4.1,behind-right,in-front-right,0,medium,8.99,5
292,gpt-4.1,behind-right,in-front,0,medium,4.58,5
293,gpt-4.1,behind-right,behind,0,medium,7.37,5
294,gpt-4.1,behind-right,in-front,0,medium,3.36,5
295,gpt-4.1,behind-right,in-front,0,medium,3.73,5
296,gpt-4.1,behind-right,behind,0,medium,6.43,5
297,gpt-4.1,behind-right,in-front,0,medium,6.76,5
298,gpt-4.1,behind-right,in-front,0,medium,2.71,5
299,gpt-4.1,behind-right,in-front,0,medium,6.69,5
300,gpt-4.1,behind-right,left,0,medium,5.84,5
301,gpt-4.1,behind,in-front-right,0,medium,10.17,5
302,gpt-4.1,behind,behind,1,medium,3.79,5
303,gpt-4.1,behind,in-front-left,0,medium,5.99,5
304,gpt-4.1,behind,in-front,0,medium,9.65,5
305,gpt-4.1,behind,in-front-left,0,medium,11.80,5
306,gpt-4.1,behind,left,0,medium,4.71,5
307,gpt-4.1,behind,in-front-right,0,medium,6.49,5
308,gpt-4.1,behind,in-front-right,0,medium,4.84,5
309,gpt-4.1,behind,in-front-left,0,medium,9.93,5
310,gpt-4.1,behind,right,0,medium,3.94,5
311,gpt-4.1,behind,in-front-left,0,medium,13.30,5
312,gpt-4.1,behind,in-front,0,medium,5.21,5
313,gpt-4.1,behind,in-front,0,medium,5.21,5
314,gpt-4.1,behind,in-front,0,medium,5.05,5
315,gpt-4.1,behind,in-front-left,0,medium,8.77,5
316,gpt-4.1,behind,left,0,medium,6.58,5
317,gpt-4.1,behind,in-front,0,medium,12.11,5
318,gpt-4.1,behind,left,0,medium,4.98,5
319,gpt-4.1,behind,left,0,medium,8.85,5
320,gpt-4.1,behind,left,0,medium,4.60,5
