prompt_id,model,expected_answer,predicted_answer,is_correct,complexity_level,time_taken,grid_size
120,gpt-4.1,behind,behind,1,low,2.06,5
121,gpt-4.1,behind-left,in-front,0,low,2.27,5
122,gpt-4.1,behind-left,in-front,0,low,5.01,5
123,gpt-4.1,behind-left,in-front,0,low,4.05,5
124,gpt-4.1,behind-left,in-front,0,low,2.84,5
125,gpt-4.1,behind-left,in-front,0,low,2.97,5
126,gpt-4.1,behind-left,in-front,0,low,4.40,5
127,gpt-4.1,behind-left,in-front,0,low,3.46,5
128,gpt-4.1,behind-left,in-front,0,low,2.90,5
129,gpt-4.1,behind-left,left,0,low,2.82,5
130,gpt-4.1,behind-left,left,0,low,1.99,5
131,gpt-4.1,behind-left,in-front,0,low,3.93,5
132,gpt-4.1,behind-left,right,0,low,3.19,5
133,gpt-4.1,behind-left,in-front,0,low,5.60,5
134,gpt-4.1,behind-left,in-front,0,low,2.93,5
135,gpt-4.1,behind-left,in-front,0,low,4.67,5
136,gpt-4.1,behind-left,left,0,low,2.77,5
137,gpt-4.1,behind-left,left,0,low,2.14,5
138,gpt-4.1,behind-left,in-front,0,low,4.80,5
139,gpt-4.1,behind-left,right,0,low,3.84,5
140,gpt-4.1,behind-left,right,0,low,3.63,5
141,gpt-4.1,in-front-right,in-front,0,low,2.70,5
142,gpt-4.1,in-front-right,in-front,0,low,2.91,5
143,gpt-4.1,in-front-right,in-front,0,low,3.45,5
144,gpt-4.1,in-front-right,left,0,low,2.91,5
145,gpt-4.1,in-front-right,in-front,0,low,2.30,5
146,gpt-4.1,in-front-right,in-front,0,low,3.20,5
147,gpt-4.1,in-front-right,in-front,0,low,4.91,5
148,gpt-4.1,in-front-right,in-front,0,low,4.44,5
149,gpt-4.1,in-front-right,in-front,0,low,3.58,5
150,gpt-4.1,in-front-right,in-front,0,low,3.51,5
151,gpt-4.1,in-front-right,in-front-right,1,low,1.81,5
152,gpt-4.1,in-front-right,in-front,0,low,2.42,5
153,gpt-4.1,in-front-right,in-front,0,low,2.82,5
154,gpt-4.1,in-front-right,right,0,low,3.17,5
155,gpt-4.1,in-front-right,in-front,0,low,2.84,5
156,gpt-4.1,in-front-right,in-front-right,1,low,2.09,5
157,gpt-4.1,in-front-right,in-front,0,low,2.91,5
158,gpt-4.1,in-front-right,right,0,low,1.67,5
159,gpt-4.1,in-front-right,in-front,0,low,2.37,5
160,gpt-4.1,in-front-right,right,0,low,4.16,5
161,gpt-4.1,behind-right,right,0,low,2.22,5
162,gpt-4.1,behind-right,in-front,0,low,3.28,5
163,gpt-4.1,behind-right,in-front,0,low,6.18,5
164,gpt-4.1,behind-right,in-front,0,low,9.70,5
165,gpt-4.1,behind-right,in-front,0,low,2.74,5
166,gpt-4.1,behind-right,left,0,low,6.89,5
167,gpt-4.1,behind-right,in-front,0,low,5.87,5
168,gpt-4.1,behind-right,in-front,0,low,2.42,5
169,gpt-4.1,behind-right,in-front,0,low,3.40,5
170,gpt-4.1,behind-right,in-front,0,low,3.42,5
171,gpt-4.1,behind-right,in-front,0,low,2.77,5
172,gpt-4.1,behind-right,in-front,0,low,2.31,5
173,gpt-4.1,behind-right,left,0,low,4.91,5
174,gpt-4.1,behind-right,in-front,0,low,7.17,5
175,gpt-4.1,behind-right,left,0,low,4.04,5
176,gpt-4.1,behind-right,in-front,0,low,3.75,5
177,gpt-4.1,behind-right,left,0,low,3.92,5
178,gpt-4.1,behind-right,in-front,0,low,5.90,5
179,gpt-4.1,behind-right,in-front,0,low,2.99,5
180,gpt-4.1,behind-right,left,0,low,3.74,5
181,gpt-4.1,behind,in-front,0,low,1.79,5
182,gpt-4.1,behind,behind,1,low,1.77,5
183,gpt-4.1,behind,in-front,0,low,3.43,5
184,gpt-4.1,behind,in-front,0,low,3.01,5
185,gpt-4.1,behind,in-front,0,low,4.22,5
186,gpt-4.1,behind,in-front,0,low,2.15,5
187,gpt-4.1,behind,in-front,0,low,2.94,5
188,gpt-4.1,behind,in-front,0,low,2.83,5
189,gpt-4.1,behind,right,0,low,2.15,5
190,gpt-4.1,behind,in-front,0,low,2.63,5
191,gpt-4.1,behind,in-front,0,low,2.23,5
192,gpt-4.1,behind,in-front,0,low,2.25,5
193,gpt-4.1,behind,in-front,0,low,2.56,5
194,gpt-4.1,behind,in-front,0,low,1.98,5
195,gpt-4.1,behind,in-front,0,low,3.25,5
196,gpt-4.1,behind,in-front,0,low,2.87,5
197,gpt-4.1,behind,behind,1,low,1.72,5
198,gpt-4.1,behind,right,0,low,3.52,5
199,gpt-4.1,behind,behind,1,low,1.51,5
200,gpt-4.1,behind,in-front,0,low,4.52,5
201,gpt-4.1,behind-left,left,0,low,4.30,5
202,gpt-4.1,behind-left,in-front,0,low,3.28,5
203,gpt-4.1,behind-left,in-front,0,low,2.85,5
204,gpt-4.1,behind-left,right,0,low,7.73,5
205,gpt-4.1,behind-left,in-front,0,low,4.26,5
206,gpt-4.1,behind-left,right,0,low,5.28,5
207,gpt-4.1,behind-left,in-front,0,low,4.87,5
208,gpt-4.1,behind-left,in-front,0,low,5.13,5
209,gpt-4.1,behind-left,in-front,0,low,5.10,5
210,gpt-4.1,behind-left,right,0,low,3.58,5
211,gpt-4.1,behind-left,behind,0,low,2.95,5
212,gpt-4.1,behind-left,in-front,0,low,3.73,5
213,gpt-4.1,behind-left,behind,0,low,2.86,5
214,gpt-4.1,behind-left,in-front,0,low,5.74,5
215,gpt-4.1,behind-left,behind,0,low,3.62,5
216,gpt-4.1,behind-left,in-front,0,low,4.09,5
217,gpt-4.1,behind-left,left,0,low,1.60,5
218,gpt-4.1,behind-left,left,0,low,3.95,5
219,gpt-4.1,behind-left,in-front,0,low,6.32,5
220,gpt-4.1,behind-left,in-front,0,low,4.91,5
221,gpt-4.1,in-front-right,in-front,0,low,3.53,5
222,gpt-4.1,in-front-right,in-front,0,low,4.07,5
223,gpt-4.1,in-front-right,in-front,0,low,3.98,5
224,gpt-4.1,in-front-right,in-front,0,low,3.77,5
225,gpt-4.1,in-front-right,in-front,0,low,4.81,5
226,gpt-4.1,in-front-right,right,0,low,2.08,5
227,gpt-4.1,in-front-right,right,0,low,2.44,5
228,gpt-4.1,in-front-right,right,0,low,2.66,5
229,gpt-4.1,in-front-right,in-front,0,low,4.40,5
230,gpt-4.1,in-front-right,in-front,0,low,5.65,5
231,gpt-4.1,in-front-right,left,0,low,5.37,5
232,gpt-4.1,in-front-right,in-front,0,low,3.25,5
233,gpt-4.1,in-front-right,in-front,0,low,2.77,5
234,gpt-4.1,in-front-right,in-front,0,low,3.24,5
235,gpt-4.1,in-front-right,in-front,0,low,2.18,5
236,gpt-4.1,in-front-right,in-front,0,low,5.84,5
237,gpt-4.1,in-front-right,in-front,0,low,3.24,5
238,gpt-4.1,in-front-right,right,0,low,2.50,5
239,gpt-4.1,in-front-right,right,0,low,2.61,5
240,gpt-4.1,in-front-right,in-front,0,low,4.25,5
241,gpt-4.1,left,right,0,low,2.71,5
242,gpt-4.1,left,in-front,0,low,2.77,5
243,gpt-4.1,left,in-front,0,low,4.24,5
244,gpt-4.1,left,in-front,0,low,1.91,5
245,gpt-4.1,left,in-front,0,low,2.16,5
246,gpt-4.1,left,in-front,0,low,2.63,5
247,gpt-4.1,left,left,1,low,1.33,5
248,gpt-4.1,left,in-front,0,low,4.48,5
249,gpt-4.1,left,in-front,0,low,4.53,5
250,gpt-4.1,left,left,1,low,3.50,5
251,gpt-4.1,left,in-front,0,low,6.71,5
252,gpt-4.1,left,left,1,low,2.67,5
253,gpt-4.1,left,behind,0,low,3.31,5
254,gpt-4.1,left,in-front,0,low,4.16,5
255,gpt-4.1,left,in-front,0,low,3.15,5
256,gpt-4.1,left,left,1,low,2.49,5
257,gpt-4.1,left,in-front,0,low,1.79,5
258,gpt-4.1,left,in-front,0,low,2.04,5
259,gpt-4.1,left,in-front,0,low,7.23,5
260,gpt-4.1,left,in-front,0,low,2.45,5
261,gpt-4.1,in-front-left,in-front,0,low,4.20,5
262,gpt-4.1,in-front-left,left,0,low,3.04,5
263,gpt-4.1,in-front-left,in-front,0,low,3.01,5
264,gpt-4.1,in-front-left,left,0,low,5.42,5
265,gpt-4.1,in-front-left,in-front,0,low,6.57,5
266,gpt-4.1,in-front-left,in-front,0,low,3.13,5
267,gpt-4.1,in-front-left,in-front,0,low,3.27,5
268,gpt-4.1,in-front-left,in-front,0,low,3.11,5
269,gpt-4.1,in-front-left,in-front,0,low,2.56,5
270,gpt-4.1,in-front-left,left,0,low,2.83,5
271,gpt-4.1,in-front-left,in-front,0,low,2.65,5
272,gpt-4.1,in-front-left,left,0,low,4.49,5
273,gpt-4.1,in-front-left,in-front,0,low,3.35,5
274,gpt-4.1,in-front-left,in-front,0,low,4.49,5
275,gpt-4.1,in-front-left,in-front,0,low,4.01,5
276,gpt-4.1,in-front-left,in-front,0,low,5.34,5
277,gpt-4.1,in-front-left,in-front,0,low,5.81,5
278,gpt-4.1,in-front-left,in-front,0,low,5.43,5
279,gpt-4.1,in-front-left,in-front,0,low,4.00,5
280,gpt-4.1,in-front-left,left,0,low,3.02,5
281,gpt-4.1,right,in-front,0,low,3.67,5
282,gpt-4.1,right,right,1,low,3.56,5
283,gpt-4.1,right,in-front,0,low,2.58,5
284,gpt-4.1,right,in-front,0,low,3.56,5
285,gpt-4.1,right,in-front,0,low,2.59,5
286,gpt-4.1,right,in-front,0,low,3.45,5
287,gpt-4.1,right,in-front,0,low,3.34,5
288,gpt-4.1,right,right,1,low,4.75,5
289,gpt-4.1,right,in-front,0,low,3.39,5
290,gpt-4.1,right,left,0,low,2.61,5
291,gpt-4.1,right,in-front,0,low,3.42,5
292,gpt-4.1,right,left,0,low,4.22,5
293,gpt-4.1,right,right,1,low,2.48,5
294,gpt-4.1,right,in-front,0,low,2.33,5
295,gpt-4.1,right,in-front,0,low,2.84,5
296,gpt-4.1,right,in-front,0,low,4.56,5
297,gpt-4.1,right,in-front,0,low,2.91,5
298,gpt-4.1,right,in-front,0,low,2.75,5
299,gpt-4.1,right,in-front,0,low,2.51,5
300,gpt-4.1,right,in-front,0,low,2.52,5
301,gpt-4.1,in-front,in-front,1,low,1.22,5
302,gpt-4.1,in-front,in-front,1,low,3.63,5
303,gpt-4.1,in-front,left,0,low,2.25,5
304,gpt-4.1,in-front,in-front,1,low,2.88,5
305,gpt-4.1,in-front,left,0,low,2.68,5
306,gpt-4.1,in-front,right,0,low,2.53,5
307,gpt-4.1,in-front,in-front,1,low,2.92,5
308,gpt-4.1,in-front,in-front,1,low,3.14,5
309,gpt-4.1,in-front,right,0,low,2.12,5
310,gpt-4.1,in-front,in-front,1,low,1.56,5
311,gpt-4.1,in-front,in-front,1,low,2.41,5
312,gpt-4.1,in-front,behind,0,low,4.84,5
313,gpt-4.1,in-front,in-front,1,low,3.12,5
314,gpt-4.1,in-front,in-front,1,low,3.01,5
315,gpt-4.1,in-front,left,0,low,3.82,5
316,gpt-4.1,in-front,in-front,1,low,2.30,5
317,gpt-4.1,in-front,in-front,1,low,2.82,5
318,gpt-4.1,in-front,in-front,1,low,2.47,5
319,gpt-4.1,in-front,behind,0,low,2.74,5
320,gpt-4.1,in-front,right,0,low,4.91,5
