prompt_id,model,expected_answer,predicted_answer,is_correct,complexity_level,time_taken,tokens_used,temperature,seed,grid_size
51,gpt-4.1,in-front-right,in-front-right,1,low,3.14,1445,0.0,42,10
52,gpt-4.1,in-front-right,in-front-right,1,low,2.78,1404,0.0,42,10
53,gpt-4.1,in-front-right,behind-right,0,low,2.88,1419,0.0,42,10
54,gpt-4.1,in-front-right,in-front-left,0,low,4.96,1564,0.0,42,10
55,gpt-4.1,in-front-right,in-front-right,1,low,1.32,1264,0.0,42,10
56,gpt-4.1,in-front-right,in-front-left,0,low,2.89,1390,0.0,42,10
57,gpt-4.1,in-front-right,in-front-right,1,low,1.44,1278,0.0,42,10
58,gpt-4.1,in-front-right,in-front-right,1,low,3.25,1448,0.0,42,10
59,gpt-4.1,in-front-right,in-front-right,1,low,3.54,1398,0.0,42,10
60,gpt-4.1,in-front-right,in-front-right,1,low,2.56,1373,0.0,42,10
61,gpt-4.1,in-front-right,in-front-right,1,low,2.44,1362,0.0,42,10
62,gpt-4.1,in-front-right,in-front-right,1,low,3.83,1458,0.0,42,10
63,gpt-4.1,in-front-right,in-front-left,0,low,2.56,1377,0.0,42,10
64,gpt-4.1,in-front-right,in-front-left,0,low,2.97,1426,0.0,42,10
65,gpt-4.1,in-front-right,in-front-right,1,low,2.66,1376,0.0,42,10
66,gpt-4.1,in-front-right,behind-left,0,low,3.49,1425,0.0,42,10
67,gpt-4.1,in-front-right,in-front-right,1,low,2.05,1338,0.0,42,10
68,gpt-4.1,in-front-right,in-front-right,1,low,1.64,1292,0.0,42,10
69,gpt-4.1,in-front-right,in-front-right,1,low,3.48,1461,0.0,42,10
70,gpt-4.1,in-front-right,in-front-right,1,low,3.69,1446,0.0,42,10
71,gpt-4.1,in-front-right,in-front-right,1,low,2.25,1335,0.0,42,10
72,gpt-4.1,in-front-right,in-front-right,1,low,2.17,1354,0.0,42,10
73,gpt-4.1,in-front-right,in-front-right,1,low,2.07,1326,0.0,42,10
74,gpt-4.1,in-front-right,in-front-left,0,low,3.64,1459,0.0,42,10
75,gpt-4.1,in-front-right,in-front-right,1,low,2.36,1387,0.0,42,10
76,gpt-4.1,in-front-right,in-front-left,0,low,3.79,1480,0.0,42,10
77,gpt-4.1,in-front-right,in-front-left,0,low,2.15,1335,0.0,42,10
78,gpt-4.1,in-front-right,in-front-right,1,low,2.13,1342,0.0,42,10
79,gpt-4.1,in-front-right,in-front-right,1,low,3.91,1480,0.0,42,10
80,gpt-4.1,in-front-right,in-front-left,0,low,2.87,1386,0.0,42,10
81,gpt-4.1,in-front-right,in-front-right,1,low,2.15,1355,0.0,42,10
82,gpt-4.1,in-front-right,in-front-right,1,low,1.69,1293,0.0,42,10
83,gpt-4.1,in-front-right,in-front-right,1,low,1.69,1296,0.0,42,10
84,gpt-4.1,in-front-right,in-front-right,1,low,2.87,1415,0.0,42,10
85,gpt-4.1,in-front-right,in-front-right,1,low,2.86,1412,0.0,42,10
86,gpt-4.1,in-front-right,in-front-left,0,low,2.96,1452,0.0,42,10
87,gpt-4.1,in-front-right,in-front-right,1,low,2.36,1338,0.0,42,10
88,gpt-4.1,in-front-right,in-front-right,1,low,3.44,1418,0.0,42,10
89,gpt-4.1,in-front-right,in-front-right,1,low,1.74,1300,0.0,42,10
90,gpt-4.1,in-front-right,in-front-right,1,low,1.99,1319,0.0,42,10
91,gpt-4.1,in-front-right,in-front-right,1,low,2.66,1346,0.0,42,10
92,gpt-4.1,in-front-right,in-front-right,1,low,3.63,1427,0.0,42,10
93,gpt-4.1,in-front-right,in-front-right,1,low,1.59,1283,0.0,42,10
94,gpt-4.1,in-front-right,in-front-right,1,low,2.66,1392,0.0,42,10
95,gpt-4.1,in-front-right,in-front-right,1,low,3.51,1461,0.0,42,10
96,gpt-4.1,in-front-right,in-front-right,1,low,2.15,1341,0.0,42,10
97,gpt-4.1,in-front-right,behind-right,0,low,6.93,1379,0.0,42,10
98,gpt-4.1,in-front-right,in-front-right,1,low,1.65,1300,0.0,42,10
99,gpt-4.1,in-front-right,in-front-left,0,low,2.86,1386,0.0,42,10
100,gpt-4.1,in-front-right,in-front-right,1,low,2.76,1384,0.0,42,10
101,gpt-4.1,in-front-left,in-front-left,1,low,2.46,1366,0.0,42,10
102,gpt-4.1,in-front-left,in-front-left,1,low,3.67,1411,0.0,42,10
103,gpt-4.1,in-front-left,in-front-left,1,low,2.77,1355,0.0,42,10
104,gpt-4.1,in-front-left,in-front-right,0,low,2.07,1319,0.0,42,10
105,gpt-4.1,in-front-left,in-front-left,1,low,3.79,1382,0.0,42,10
106,gpt-4.1,in-front-left,in-front-left,1,low,2.22,1321,0.0,42,10
107,gpt-4.1,in-front-left,in-front-right,0,low,3.72,1404,0.0,42,10
108,gpt-4.1,in-front-left,in-front-left,1,low,4.20,1407,0.0,42,10
109,gpt-4.1,in-front-left,in-front-left,1,low,3.90,1411,0.0,42,10
110,gpt-4.1,in-front-left,in-front-right,0,low,3.79,1467,0.0,42,10
111,gpt-4.1,in-front-left,in-front-right,0,low,4.22,1418,0.0,42,10
112,gpt-4.1,in-front-left,in-front-left,1,low,2.22,1346,0.0,42,10
113,gpt-4.1,in-front-left,in-front-right,0,low,2.38,1361,0.0,42,10
114,gpt-4.1,in-front-left,in-front-left,1,low,4.17,1452,0.0,42,10
115,gpt-4.1,in-front-left,behind-left,0,low,2.05,1344,0.0,42,10
116,gpt-4.1,in-front-left,in-front-left,1,low,3.07,1405,0.0,42,10
117,gpt-4.1,in-front-left,in-front-left,1,low,2.05,1307,0.0,42,10
118,gpt-4.1,in-front-left,in-front-right,0,low,3.17,1404,0.0,42,10
119,gpt-4.1,in-front-left,in-front-right,0,low,2.92,1436,0.0,42,10
120,gpt-4.1,in-front-left,in-front-left,1,low,1.54,1307,0.0,42,10
121,gpt-4.1,in-front-left,in-front-left,1,low,2.27,1345,0.0,42,10
122,gpt-4.1,in-front-left,behind-right,0,low,9.05,1784,0.0,42,10
123,gpt-4.1,in-front-left,behind-right,0,low,3.58,1428,0.0,42,10
124,gpt-4.1,in-front-left,in-front-left,1,low,2.25,1312,0.0,42,10
125,gpt-4.1,in-front-left,in-front-left,1,low,3.17,1406,0.0,42,10
126,gpt-4.1,in-front-left,in-front-left,1,low,4.66,1505,0.0,42,10
127,gpt-4.1,in-front-left,in-front-right,0,low,3.55,1455,0.0,42,10
128,gpt-4.1,in-front-left,in-front-left,1,low,2.75,1341,0.0,42,10
129,gpt-4.1,in-front-left,in-front-left,1,low,1.91,1330,0.0,42,10
130,gpt-4.1,in-front-left,in-front-left,1,low,3.21,1394,0.0,42,10
131,gpt-4.1,in-front-left,in-front-left,1,low,2.06,1320,0.0,42,10
132,gpt-4.1,in-front-left,in-front-left,1,low,3.27,1408,0.0,42,10
133,gpt-4.1,in-front-left,in-front-left,1,low,2.35,1285,0.0,42,10
134,gpt-4.1,in-front-left,in-front-left,1,low,2.37,1324,0.0,42,10
135,gpt-4.1,in-front-left,in-front-left,1,low,2.14,1329,0.0,42,10
136,gpt-4.1,in-front-left,in-front-left,1,low,2.46,1378,0.0,42,10
137,gpt-4.1,in-front-left,in-front-left,1,low,4.51,1438,0.0,42,10
138,gpt-4.1,in-front-left,in-front-left,1,low,2.67,1345,0.0,42,10
139,gpt-4.1,in-front-left,behind-left,0,low,12.29,1774,0.0,42,10
140,gpt-4.1,in-front-left,in-front-left,1,low,3.30,1372,0.0,42,10
141,gpt-4.1,in-front-left,in-front-left,1,low,2.30,1342,0.0,42,10
142,gpt-4.1,in-front-left,in-front-left,1,low,3.82,1429,0.0,42,10
143,gpt-4.1,in-front-left,in-front-left,1,low,2.25,1359,0.0,42,10
144,gpt-4.1,in-front-left,in-front-left,1,low,1.95,1308,0.0,42,10
145,gpt-4.1,in-front-left,in-front-left,1,low,2.66,1368,0.0,42,10
146,gpt-4.1,in-front-left,in-front-left,1,low,1.74,1308,0.0,42,10
147,gpt-4.1,in-front-left,behind-right,0,low,4.40,1439,0.0,42,10
148,gpt-4.1,in-front-left,in-front-left,1,low,3.17,1364,0.0,42,10
149,gpt-4.1,in-front-left,in-front-left,1,low,2.97,1396,0.0,42,10
150,gpt-4.1,in-front-left,in-front-left,1,low,3.60,1452,0.0,42,10
151,gpt-4.1,behind-left,behind-left,1,low,2.24,1360,0.0,42,10
152,gpt-4.1,behind-left,behind-left,1,low,1.84,1301,0.0,42,10
153,gpt-4.1,behind-left,behind-right,0,low,2.88,1407,0.0,42,10
154,gpt-4.1,behind-left,behind-left,1,low,2.55,1369,0.0,42,10
155,gpt-4.1,behind-left,behind-left,1,low,1.54,1303,0.0,42,10
156,gpt-4.1,behind-left,behind-right,0,low,3.79,1467,0.0,42,10
157,gpt-4.1,behind-left,behind-right,0,low,2.35,1352,0.0,42,10
158,gpt-4.1,behind-left,behind-left,1,low,2.25,1366,0.0,42,10
159,gpt-4.1,behind-left,behind-right,0,low,2.92,1411,0.0,42,10
160,gpt-4.1,behind-left,in-front-left,0,low,3.42,1427,0.0,42,10
161,gpt-4.1,behind-left,behind-left,1,low,2.67,1353,0.0,42,10
162,gpt-4.1,behind-left,in-front-left,0,low,2.23,1353,0.0,42,10
163,gpt-4.1,behind-left,behind-left,1,low,4.55,1508,0.0,42,10
164,gpt-4.1,behind-left,behind-right,0,low,2.33,1361,0.0,42,10
165,gpt-4.1,behind-left,behind-left,1,low,2.56,1372,0.0,42,10
166,gpt-4.1,behind-left,in-front-left,0,low,4.22,1491,0.0,42,10
167,gpt-4.1,behind-left,behind-left,1,low,5.00,1499,0.0,42,10
168,gpt-4.1,behind-left,behind-left,1,low,1.84,1316,0.0,42,10
169,gpt-4.1,behind-left,in-front-right,0,low,3.11,1416,0.0,42,10
170,gpt-4.1,behind-left,behind-left,1,low,2.01,1328,0.0,42,10
171,gpt-4.1,behind-left,behind-left,1,low,2.97,1375,0.0,42,10
172,gpt-4.1,behind-left,behind-left,1,low,2.35,1367,0.0,42,10
173,gpt-4.1,behind-left,behind-left,1,low,3.48,1427,0.0,42,10
174,gpt-4.1,behind-left,behind-left,1,low,1.84,1298,0.0,42,10
175,gpt-4.1,behind-left,behind-left,1,low,4.31,1521,0.0,42,10
176,gpt-4.1,behind-left,behind-left,1,low,2.45,1349,0.0,42,10
177,gpt-4.1,behind-left,behind-left,1,low,3.39,1438,0.0,42,10
178,gpt-4.1,behind-left,behind-left,1,low,3.16,1431,0.0,42,10
179,gpt-4.1,behind-left,behind-left,1,low,2.87,1370,0.0,42,10
180,gpt-4.1,behind-left,behind-left,1,low,2.15,1344,0.0,42,10
181,gpt-4.1,behind-left,behind-left,1,low,2.77,1371,0.0,42,10
182,gpt-4.1,behind-left,behind-left,1,low,2.66,1317,0.0,42,10
183,gpt-4.1,behind-left,behind-left,1,low,3.79,1448,0.0,42,10
184,gpt-4.1,behind-left,behind-left,1,low,1.74,1308,0.0,42,10
185,gpt-4.1,behind-left,behind-left,1,low,2.14,1361,0.0,42,10
186,gpt-4.1,behind-left,behind-left,1,low,2.48,1374,0.0,42,10
187,gpt-4.1,behind-left,in-front-right,0,low,3.08,1416,0.0,42,10
188,gpt-4.1,behind-left,behind-left,1,low,3.37,1414,0.0,42,10
189,gpt-4.1,behind-left,behind-left,1,low,2.15,1336,0.0,42,10
190,gpt-4.1,behind-left,behind-left,1,low,3.38,1407,0.0,42,10
191,gpt-4.1,behind-left,behind-left,1,low,1.70,1317,0.0,42,10
192,gpt-4.1,behind-left,behind-left,1,low,1.89,1296,0.0,42,10
193,gpt-4.1,behind-left,behind-left,1,low,3.09,1416,0.0,42,10
194,gpt-4.1,behind-left,in-front-right,0,low,3.06,1405,0.0,42,10
195,gpt-4.1,behind-left,in-front-left,0,low,2.87,1338,0.0,42,10
196,gpt-4.1,behind-left,behind-left,1,low,2.66,1385,0.0,42,10
197,gpt-4.1,behind-left,behind-left,1,low,3.30,1453,0.0,42,10
198,gpt-4.1,behind-left,behind-left,1,low,2.77,1380,0.0,42,10
199,gpt-4.1,behind-left,behind-left,1,low,2.94,1430,0.0,42,10
200,gpt-4.1,behind-left,behind-right,0,low,2.46,1404,0.0,42,10
201,gpt-4.1,left,left,1,low,1.74,1291,0.0,42,10
202,gpt-4.1,left,left,1,low,2.62,1389,0.0,42,10
203,gpt-4.1,left,right,0,low,2.39,1336,0.0,42,10
204,gpt-4.1,left,in-front,0,low,1.64,1271,0.0,42,10
205,gpt-4.1,left,right,0,low,2.87,1351,0.0,42,10
206,gpt-4.1,left,behind,0,low,3.78,1415,0.0,42,10
207,gpt-4.1,left,behind,0,low,1.71,1265,0.0,42,10
208,gpt-4.1,left,left,1,low,2.59,1328,0.0,42,10
209,gpt-4.1,left,behind,0,low,1.64,1296,0.0,42,10
210,gpt-4.1,left,in-front,0,low,3.58,1459,0.0,42,10
211,gpt-4.1,left,right,0,low,2.02,1297,0.0,42,10
212,gpt-4.1,left,in-front,0,low,2.89,1333,0.0,42,10
213,gpt-4.1,left,in-front,0,low,1.95,1296,0.0,42,10
214,gpt-4.1,left,in-front,0,low,2.33,1359,0.0,42,10
215,gpt-4.1,left,right,0,low,2.07,1294,0.0,42,10
216,gpt-4.1,left,right,0,low,1.82,1300,0.0,42,10
217,gpt-4.1,left,left,1,low,3.23,1406,0.0,42,10
218,gpt-4.1,left,right,0,low,1.92,1305,0.0,42,10
219,gpt-4.1,left,left,1,low,2.25,1343,0.0,42,10
220,gpt-4.1,left,left,1,low,2.33,1334,0.0,42,10
221,gpt-4.1,left,in-front,0,low,1.79,1289,0.0,42,10
222,gpt-4.1,left,right,0,low,2.55,1340,0.0,42,10
223,gpt-4.1,left,left,1,low,1.65,1305,0.0,42,10
224,gpt-4.1,left,right,0,low,2.75,1382,0.0,42,10
225,gpt-4.1,left,in-front,0,low,3.07,1341,0.0,42,10
226,gpt-4.1,left,behind,0,low,1.54,1280,0.0,42,10
227,gpt-4.1,left,in-front,0,low,2.67,1366,0.0,42,10
228,gpt-4.1,left,left,1,low,3.07,1383,0.0,42,10
229,gpt-4.1,left,left,1,low,1.83,1315,0.0,42,10
230,gpt-4.1,left,left,1,low,2.27,1285,0.0,42,10
231,gpt-4.1,left,behind,0,low,1.65,1278,0.0,42,10
232,gpt-4.1,left,in-front,0,low,3.57,1365,0.0,42,10
233,gpt-4.1,left,in-front,0,low,2.76,1372,0.0,42,10
234,gpt-4.1,left,left,1,low,4.30,1438,0.0,42,10
235,gpt-4.1,left,left,1,low,2.04,1309,0.0,42,10
236,gpt-4.1,left,behind,0,low,1.74,1279,0.0,42,10
237,gpt-4.1,left,right,0,low,2.05,1304,0.0,42,10
238,gpt-4.1,left,in-front,0,low,1.91,1305,0.0,42,10
239,gpt-4.1,left,right,0,low,2.49,1362,0.0,42,10
240,gpt-4.1,left,left,1,low,1.85,1304,0.0,42,10
241,gpt-4.1,left,left,1,low,3.48,1411,0.0,42,10
242,gpt-4.1,left,right,0,low,3.87,1449,0.0,42,10
243,gpt-4.1,left,right,0,low,1.65,1288,0.0,42,10
244,gpt-4.1,left,right,0,low,2.46,1345,0.0,42,10
245,gpt-4.1,left,in-front,0,low,1.94,1330,0.0,42,10
246,gpt-4.1,left,in-front,0,low,1.44,1267,0.0,42,10
247,gpt-4.1,left,in-front,0,low,1.53,1294,0.0,42,10
248,gpt-4.1,left,behind,0,low,2.46,1338,0.0,42,10
249,gpt-4.1,left,in-front,0,low,2.38,1341,0.0,42,10
250,gpt-4.1,left,left,1,low,1.82,1306,0.0,42,10
251,gpt-4.1,right,in-front,0,low,1.33,1268,0.0,42,10
252,gpt-4.1,right,right,1,low,1.34,1263,0.0,42,10
253,gpt-4.1,right,behind,0,low,2.14,1332,0.0,42,10
254,gpt-4.1,right,right,1,low,2.03,1311,0.0,42,10
255,gpt-4.1,right,right,1,low,2.27,1344,0.0,42,10
256,gpt-4.1,right,right,1,low,2.92,1351,0.0,42,10
257,gpt-4.1,right,right,1,low,4.14,1350,0.0,42,10
258,gpt-4.1,right,behind,0,low,3.03,1367,0.0,42,10
259,gpt-4.1,right,left,0,low,1.67,1288,0.0,42,10
260,gpt-4.1,right,left,0,low,2.47,1332,0.0,42,10
261,gpt-4.1,right,right,1,low,1.34,1285,0.0,42,10
262,gpt-4.1,right,right,1,low,2.25,1308,0.0,42,10
263,gpt-4.1,right,behind,0,low,2.87,1340,0.0,42,10
264,gpt-4.1,right,behind,0,low,2.35,1341,0.0,42,10
265,gpt-4.1,right,behind,0,low,2.05,1246,0.0,42,10
266,gpt-4.1,right,left,0,low,3.38,1393,0.0,42,10
267,gpt-4.1,right,right,1,low,5.74,1548,0.0,42,10
268,gpt-4.1,right,right,1,low,2.05,1316,0.0,42,10
269,gpt-4.1,right,right,1,low,3.67,1357,0.0,42,10
270,gpt-4.1,right,left,0,low,1.65,1253,0.0,42,10
271,gpt-4.1,right,behind,0,low,3.18,1404,0.0,42,10
272,gpt-4.1,right,left,0,low,4.80,1452,0.0,42,10
273,gpt-4.1,right,behind,0,low,2.76,1371,0.0,42,10
274,gpt-4.1,right,behind,0,low,2.36,1329,0.0,42,10
275,gpt-4.1,right,left,0,low,2.97,1404,0.0,42,10
276,gpt-4.1,right,behind,0,low,2.35,1322,0.0,42,10
277,gpt-4.1,right,behind,0,low,3.00,1381,0.0,42,10
278,gpt-4.1,right,right,1,low,2.53,1346,0.0,42,10
279,gpt-4.1,right,in-front,0,low,1.85,1277,0.0,42,10
280,gpt-4.1,right,right,1,low,1.97,1291,0.0,42,10
281,gpt-4.1,right,in-front,0,low,2.51,1292,0.0,42,10
282,gpt-4.1,right,right,1,low,2.49,1368,0.0,42,10
283,gpt-4.1,right,left,0,low,2.86,1378,0.0,42,10
284,gpt-4.1,right,right,1,low,1.54,1285,0.0,42,10
285,gpt-4.1,right,behind,0,low,2.25,1310,0.0,42,10
286,gpt-4.1,right,right,1,low,1.53,1274,0.0,42,10
287,gpt-4.1,right,left,0,low,2.56,1354,0.0,42,10
288,gpt-4.1,right,right,1,low,2.87,1364,0.0,42,10
289,gpt-4.1,right,left,0,low,1.84,1302,0.0,42,10
290,gpt-4.1,right,behind,0,low,2.34,1302,0.0,42,10
291,gpt-4.1,right,left,0,low,2.78,1357,0.0,42,10
292,gpt-4.1,right,behind,0,low,2.66,1379,0.0,42,10
293,gpt-4.1,right,right,1,low,1.46,1266,0.0,42,10
294,gpt-4.1,right,left,0,low,1.82,1272,0.0,42,10
295,gpt-4.1,right,right,1,low,2.68,1360,0.0,42,10
296,gpt-4.1,right,right,1,low,2.24,1322,0.0,42,10
297,gpt-4.1,right,in-front,0,low,1.53,1269,0.0,42,10
298,gpt-4.1,right,right,1,low,1.82,1257,0.0,42,10
299,gpt-4.1,right,behind,0,low,3.40,1384,0.0,42,10
300,gpt-4.1,right,right,1,low,1.74,1265,0.0,42,10
301,gpt-4.1,behind,behind,1,low,2.46,1369,0.0,42,10
302,gpt-4.1,behind,behind,1,low,2.19,1338,0.0,42,10
303,gpt-4.1,behind,behind,1,low,1.51,1277,0.0,42,10
304,gpt-4.1,behind,behind,1,low,2.13,1307,0.0,42,10
305,gpt-4.1,behind,left,0,low,2.05,1312,0.0,42,10
306,gpt-4.1,behind,behind,1,low,2.88,1383,0.0,42,10
307,gpt-4.1,behind,behind,1,low,1.75,1290,0.0,42,10
308,gpt-4.1,behind,behind,1,low,2.34,1326,0.0,42,10
309,gpt-4.1,behind,behind,1,low,2.00,1294,0.0,42,10
310,gpt-4.1,behind,behind,1,low,2.61,1342,0.0,42,10
311,gpt-4.1,behind,behind,1,low,2.25,1339,0.0,42,10
312,gpt-4.1,behind,behind,1,low,1.71,1286,0.0,42,10
313,gpt-4.1,behind,behind,1,low,3.21,1402,0.0,42,10
314,gpt-4.1,behind,behind,1,low,3.48,1398,0.0,42,10
315,gpt-4.1,behind,in-front,0,low,2.32,1337,0.0,42,10
316,gpt-4.1,behind,behind,1,low,1.84,1301,0.0,42,10
317,gpt-4.1,behind,behind,1,low,2.59,1353,0.0,42,10
318,gpt-4.1,behind,behind,1,low,2.52,1335,0.0,42,10
319,gpt-4.1,behind,behind,1,low,1.85,1305,0.0,42,10
320,gpt-4.1,behind,behind,1,low,3.42,1412,0.0,42,10
321,gpt-4.1,behind,behind,1,low,3.38,1396,0.0,42,10
322,gpt-4.1,behind,behind,1,low,1.74,1279,0.0,42,10
323,gpt-4.1,behind,left,0,low,4.72,1377,0.0,42,10
324,gpt-4.1,behind,behind,1,low,1.61,1305,0.0,42,10
325,gpt-4.1,behind,behind,1,low,1.84,1286,0.0,42,10
326,gpt-4.1,behind,behind,1,low,2.67,1368,0.0,42,10
327,gpt-4.1,behind,behind,1,low,2.93,1387,0.0,42,10
328,gpt-4.1,behind,behind,1,low,2.20,1328,0.0,42,10
329,gpt-4.1,behind,behind,1,low,2.11,1321,0.0,42,10
330,gpt-4.1,behind,behind,1,low,2.90,1365,0.0,42,10
331,gpt-4.1,behind,behind,1,low,2.59,1338,0.0,42,10
332,gpt-4.1,behind,behind,1,low,1.81,1285,0.0,42,10
333,gpt-4.1,behind,behind,1,low,1.79,1295,0.0,42,10
334,gpt-4.1,behind,behind,1,low,2.79,1368,0.0,42,10
335,gpt-4.1,behind,in-front,0,low,1.56,1279,0.0,42,10
336,gpt-4.1,behind,left,0,low,2.36,1370,0.0,42,10
337,gpt-4.1,behind,left,0,low,2.05,1303,0.0,42,10
338,gpt-4.1,behind,behind,1,low,2.96,1326,0.0,42,10
339,gpt-4.1,behind,behind,1,low,3.09,1374,0.0,42,10
340,gpt-4.1,behind,left,0,low,4.18,1459,0.0,42,10
341,gpt-4.1,behind,behind,1,low,1.85,1299,0.0,42,10
342,gpt-4.1,behind,behind,1,low,1.84,1308,0.0,42,10
343,gpt-4.1,behind,behind,1,low,1.43,1283,0.0,42,10
344,gpt-4.1,behind,in-front,0,low,2.05,1342,0.0,42,10
345,gpt-4.1,behind,behind,1,low,1.37,1277,0.0,42,10
346,gpt-4.1,behind,behind,1,low,1.70,1297,0.0,42,10
347,gpt-4.1,behind,behind,1,low,1.95,1343,0.0,42,10
348,gpt-4.1,behind,behind,1,low,2.97,1391,0.0,42,10
349,gpt-4.1,behind,left,0,low,3.07,1419,0.0,42,10
350,gpt-4.1,behind,behind,1,low,2.25,1333,0.0,42,10
351,gpt-4.1,in-front,in-front,1,low,2.08,1296,0.0,42,10
352,gpt-4.1,in-front,in-front,1,low,2.31,1345,0.0,42,10
353,gpt-4.1,in-front,in-front,1,low,1.94,1281,0.0,42,10
354,gpt-4.1,in-front,in-front,1,low,2.89,1346,0.0,42,10
355,gpt-4.1,in-front,in-front,1,low,1.44,1269,0.0,42,10
356,gpt-4.1,in-front,in-front,1,low,1.83,1313,0.0,42,10
357,gpt-4.1,in-front,in-front,1,low,1.45,1275,0.0,42,10
358,gpt-4.1,in-front,in-front,1,low,2.05,1326,0.0,42,10
359,gpt-4.1,in-front,in-front,1,low,2.24,1338,0.0,42,10
360,gpt-4.1,in-front,left,0,low,4.82,1511,0.0,42,10
361,gpt-4.1,in-front,in-front,1,low,1.11,1246,0.0,42,10
362,gpt-4.1,in-front,in-front,1,low,2.88,1403,0.0,42,10
363,gpt-4.1,in-front,in-front,1,low,1.23,1251,0.0,42,10
364,gpt-4.1,in-front,in-front,1,low,1.64,1284,0.0,42,10
365,gpt-4.1,in-front,in-front,1,low,2.16,1338,0.0,42,10
366,gpt-4.1,in-front,in-front,1,low,1.32,1261,0.0,42,10
367,gpt-4.1,in-front,in-front,1,low,1.64,1281,0.0,42,10
368,gpt-4.1,in-front,in-front,1,low,1.84,1313,0.0,42,10
369,gpt-4.1,in-front,in-front,1,low,1.74,1268,0.0,42,10
370,gpt-4.1,in-front,in-front,1,low,2.05,1319,0.0,42,10
371,gpt-4.1,in-front,in-front,1,low,3.41,1404,0.0,42,10
