prompt_id,model,expected_answer,predicted_answer,is_correct,complexity_level,time_taken,grid_size
216,o4-mini,behind-left,behind,0,low,9.92,5
217,o4-mini,behind-left,behind,0,low,4.11,5
218,o4-mini,behind-left,behind,0,low,3.89,5
219,o4-mini,behind-left,behind,0,low,60.61,5
220,o4-mini,behind-left,behind,0,low,6.76,5
221,o4-mini,in-front-right,in-front-right,1,low,3.70,5
222,o4-mini,in-front-right,in-front-right,1,low,7.69,5
223,o4-mini,in-front-right,in-front-right,1,low,6.34,5
224,o4-mini,in-front-right,in-front-right,1,low,6.01,5
225,o4-mini,in-front-right,in-front-right,1,low,25.01,5
226,o4-mini,in-front-right,in-front-right,1,low,3.29,5
227,o4-mini,in-front-right,in-front-right,1,low,3.29,5
228,o4-mini,in-front-right,in-front-right,1,low,6.75,5
229,o4-mini,in-front-right,in-front-right,1,low,7.07,5
230,o4-mini,in-front-right,in-front-right,1,low,4.57,5
231,o4-mini,in-front-right,in-front-right,1,low,8.33,5
232,o4-mini,in-front-right,in-front-right,1,low,9.01,5
233,o4-mini,in-front-right,in-front-right,1,low,5.53,5
234,o4-mini,in-front-right,in-front-right,1,low,7.84,5
235,o4-mini,in-front-right,in-front-right,1,low,7.00,5
236,o4-mini,in-front-right,in-front-right,1,low,10.65,5
237,o4-mini,in-front-right,in-front-right,1,low,4.71,5
238,o4-mini,in-front-right,in-front-right,1,low,2.59,5
239,o4-mini,in-front-right,in-front-right,1,low,7.65,5
240,o4-mini,in-front-right,in-front-right,1,low,5.54,5
241,o4-mini,left,left,1,low,5.67,5
242,o4-mini,left,left,1,low,8.86,5
243,o4-mini,left,left,1,low,7.18,5
244,o4-mini,left,left,1,low,6.98,5
245,o4-mini,left,left,1,low,6.02,5
246,o4-mini,left,left,1,low,4.21,5
247,o4-mini,left,left,1,low,5.72,5
248,o4-mini,left,left,1,low,6.66,5
249,o4-mini,left,left,1,low,4.76,5
250,o4-mini,left,left,1,low,2.94,5
251,o4-mini,left,left,1,low,5.73,5
252,o4-mini,left,left,1,low,4.21,5
253,o4-mini,left,left,1,low,6.55,5
254,o4-mini,left,left,1,low,4.62,5
255,o4-mini,left,left,1,low,8.29,5
256,o4-mini,left,left,1,low,7.78,5
257,o4-mini,left,left,1,low,3.28,5
258,o4-mini,left,left,1,low,3.49,5
259,o4-mini,left,left,1,low,4.29,5
260,o4-mini,left,left,1,low,5.13,5
261,o4-mini,in-front-left,in-front-left,1,low,5.54,5
262,o4-mini,in-front-left,in-front-left,1,low,7.47,5
263,o4-mini,in-front-left,in-front-left,1,low,5.53,5
264,o4-mini,in-front-left,in-front-left,1,low,11.38,5
265,o4-mini,in-front-left,in-front-left,1,low,6.44,5
266,o4-mini,in-front-left,in-front-left,1,low,4.40,5
267,o4-mini,in-front-left,in-front-left,1,low,6.58,5
268,o4-mini,in-front-left,in-front-left,1,low,25.99,5
269,o4-mini,in-front-left,in-front-left,1,low,9.01,5
270,o4-mini,in-front-left,in-front-left,1,low,16.52,5
271,o4-mini,in-front-left,in-front-left,1,low,6.24,5
272,o4-mini,in-front-left,in-front-left,1,low,22.05,5
273,o4-mini,in-front-left,in-front-right,0,low,5.72,5
274,o4-mini,in-front-left,in-front-left,1,low,13.56,5
275,o4-mini,in-front-left,in-front-left,1,low,16.46,5
276,o4-mini,in-front-left,in-front-left,1,low,5.20,5
277,o4-mini,in-front-left,in-front-left,1,low,5.20,5
278,o4-mini,in-front-left,in-front-left,1,low,9.81,5
279,o4-mini,in-front-left,in-front-left,1,low,10.77,5
280,o4-mini,in-front-left,in-front-left,1,low,5.95,5
281,o4-mini,right,right,1,low,6.08,5
282,o4-mini,right,right,1,low,4.79,5
283,o4-mini,right,right,1,low,3.78,5
284,o4-mini,right,right,1,low,3.37,5
285,o4-mini,right,right,1,low,4.45,5
286,o4-mini,right,right,1,low,9.28,5
287,o4-mini,right,right,1,low,6.68,5
288,o4-mini,right,right,1,low,7.15,5
289,o4-mini,right,right,1,low,3.76,5
290,o4-mini,right,right,1,low,7.61,5
291,o4-mini,right,right,1,low,6.96,5
292,o4-mini,right,right,1,low,6.52,5
293,o4-mini,right,right,1,low,4.13,5
294,o4-mini,right,right,1,low,4.10,5
295,o4-mini,right,right,1,low,7.88,5
296,o4-mini,right,right,1,low,9.27,5
297,o4-mini,right,right,1,low,7.93,5
298,o4-mini,right,right,1,low,7.17,5
299,o4-mini,right,right,1,low,3.39,5
300,o4-mini,right,right,1,low,9.64,5
301,o4-mini,in-front,in-front,1,low,4.29,5
302,o4-mini,in-front,in-front,1,low,6.03,5
303,o4-mini,in-front,in-front,1,low,5.43,5
304,o4-mini,in-front,in-front,1,low,3.59,5
305,o4-mini,in-front,in-front,1,low,3.42,5
306,o4-mini,in-front,in-front,1,low,6.00,5
307,o4-mini,in-front,in-front,1,low,4.17,5
308,o4-mini,in-front,in-front,1,low,7.17,5
309,o4-mini,in-front,in-front,1,low,3.13,5
310,o4-mini,in-front,in-front,1,low,5.70,5
311,o4-mini,in-front,in-front,1,low,5.57,5
312,o4-mini,in-front,in-front,1,low,4.60,5
313,o4-mini,in-front,in-front,1,low,8.06,5
314,o4-mini,in-front,in-front,1,low,5.33,5
315,o4-mini,in-front,in-front,1,low,3.59,5
316,o4-mini,in-front,in-front,1,low,4.47,5
317,o4-mini,in-front,in-front,1,low,3.21,5
318,o4-mini,in-front,in-front,1,low,3.01,5
319,o4-mini,in-front,in-front,1,low,3.35,5
320,o4-mini,in-front,in-front,1,low,5.62,5
