prompt_id,model,expected_answer,predicted_answer,is_correct,complexity_level,time_taken,grid_size
82,o4-mini,in-front-right,in-front-right,1,low,2.88,10
83,o4-mini,in-front-right,in-front-right,1,low,3.34,10
84,o4-mini,in-front-right,in-front-right,1,low,8.31,10
85,o4-mini,in-front-right,in-front-right,1,low,12.79,10
86,o4-mini,in-front-right,in-front-right,1,low,13.45,10
87,o4-mini,in-front-right,in-front-right,1,low,4.90,10
88,o4-mini,in-front-right,in-front-right,1,low,4.66,10
89,o4-mini,in-front-right,in-front-right,1,low,5.17,10
90,o4-mini,in-front-right,in-front-right,1,low,3.79,10
91,o4-mini,in-front-right,in-front-right,1,low,3.27,10
92,o4-mini,in-front-right,in-front-right,1,low,7.13,10
93,o4-mini,in-front-right,in-front-right,1,low,3.90,10
94,o4-mini,in-front-right,in-front-right,1,low,9.86,10
95,o4-mini,in-front-right,in-front-right,1,low,9.16,10
96,o4-mini,in-front-right,in-front-right,1,low,7.22,10
97,o4-mini,in-front-right,in-front-right,1,low,5.75,10
98,o4-mini,in-front-right,in-front-right,1,low,3.89,10
99,o4-mini,in-front-right,in-front-right,1,low,8.99,10
100,o4-mini,in-front-right,in-front-right,1,low,3.79,10
101,o4-mini,in-front-left,in-front-left,1,low,3.07,10
102,o4-mini,in-front-left,in-front-left,1,low,5.52,10
103,o4-mini,in-front-left,in-front-left,1,low,3.91,10
104,o4-mini,in-front-left,in-front-left,1,low,4.12,10
105,o4-mini,in-front-left,in-front-left,1,low,6.66,10
106,o4-mini,in-front-left,in-front-left,1,low,7.31,10
107,o4-mini,in-front-left,in-front-left,1,low,3.51,10
108,o4-mini,in-front-left,in-front-left,1,low,6.66,10
109,o4-mini,in-front-left,in-front-left,1,low,7.51,10
110,o4-mini,in-front-left,in-front-left,1,low,5.68,10
111,o4-mini,in-front-left,in-front-left,1,low,5.76,10
112,o4-mini,in-front-left,in-front-left,1,low,6.03,10
113,o4-mini,in-front-left,in-front-left,1,low,5.53,10
114,o4-mini,in-front-left,in-front-left,1,low,5.73,10
115,o4-mini,in-front-left,in-front-left,1,low,4.10,10
116,o4-mini,in-front-left,in-front-left,1,low,6.02,10
117,o4-mini,in-front-left,in-front-left,1,low,3.91,10
118,o4-mini,in-front-left,in-front-left,1,low,5.63,10
119,o4-mini,in-front-left,in-front-left,1,low,4.11,10
120,o4-mini,in-front-left,in-front-left,1,low,3.10,10
121,o4-mini,in-front-left,in-front-left,1,low,3.34,10
122,o4-mini,in-front-left,in-front-left,1,low,5.25,10
123,o4-mini,in-front-left,in-front-left,1,low,4.40,10
124,o4-mini,in-front-left,in-front-left,1,low,3.26,10
125,o4-mini,in-front-left,in-front-left,1,low,4.54,10
126,o4-mini,in-front-left,in-front-left,1,low,4.68,10
127,o4-mini,in-front-left,in-front-left,1,low,5.79,10
128,o4-mini,in-front-left,in-front-left,1,low,3.04,10
129,o4-mini,in-front-left,in-front-left,1,low,2.84,10
130,o4-mini,in-front-left,in-front-left,1,low,3.69,10
131,o4-mini,in-front-left,in-front-left,1,low,4.20,10
132,o4-mini,in-front-left,in-front-left,1,low,4.61,10
133,o4-mini,in-front-left,in-front-left,1,low,2.41,10
134,o4-mini,in-front-left,in-front-left,1,low,4.25,10
135,o4-mini,in-front-left,in-front-left,1,low,3.83,10
136,o4-mini,in-front-left,in-front-left,1,low,4.19,10
137,o4-mini,in-front-left,in-front-left,1,low,9.84,10
138,o4-mini,in-front-left,in-front,0,low,5.59,10
139,o4-mini,in-front-left,in-front-left,1,low,10.20,10
140,o4-mini,in-front-left,in-front-left,1,low,3.31,10
141,o4-mini,in-front-left,in-front-left,1,low,7.27,10
142,o4-mini,in-front-left,in-front-left,1,low,6.04,10
143,o4-mini,in-front-left,in-front-left,1,low,4.73,10
144,o4-mini,in-front-left,in-front-left,1,low,3.01,10
145,o4-mini,in-front-left,in-front-left,1,low,8.79,10
146,o4-mini,in-front-left,in-front-left,1,low,3.95,10
147,o4-mini,in-front-left,in-front-left,1,low,6.80,10
148,o4-mini,in-front-left,in-front-left,1,low,3.39,10
149,o4-mini,in-front-left,in-front-left,1,low,7.77,10
150,o4-mini,in-front-left,in-front-left,1,low,5.35,10
151,o4-mini,behind-left,behind,0,low,2.47,10
152,o4-mini,behind-left,behind,0,low,4.42,10
153,o4-mini,behind-left,behind,0,low,6.45,10
154,o4-mini,behind-left,behind,0,low,7.48,10
155,o4-mini,behind-left,behind,0,low,4.88,10
156,o4-mini,behind-left,behind,0,low,10.53,10
157,o4-mini,behind-left,behind,0,low,10.13,10
158,o4-mini,behind-left,behind,0,low,5.77,10
159,o4-mini,behind-left,behind,0,low,11.45,10
160,o4-mini,behind-left,behind,0,low,7.82,10
161,o4-mini,behind-left,behind,0,low,3.42,10
162,o4-mini,behind-left,behind,0,low,5.08,10
163,o4-mini,behind-left,behind,0,low,7.50,10
164,o4-mini,behind-left,behind,0,low,5.42,10
165,o4-mini,behind-left,behind,0,low,10.21,10
166,o4-mini,behind-left,behind,0,low,7.08,10
167,o4-mini,behind-left,behind,0,low,7.89,10
168,o4-mini,behind-left,behind,0,low,4.09,10
169,o4-mini,behind-left,behind,0,low,3.22,10
170,o4-mini,behind-left,behind,0,low,3.69,10
171,o4-mini,behind-left,behind,0,low,5.22,10
172,o4-mini,behind-left,behind,0,low,2.85,10
173,o4-mini,behind-left,behind,0,low,3.96,10
174,o4-mini,behind-left,behind,0,low,2.91,10
175,o4-mini,behind-left,behind,0,low,4.50,10
176,o4-mini,behind-left,behind,0,low,4.72,10
177,o4-mini,behind-left,behind,0,low,6.80,10
178,o4-mini,behind-left,behind,0,low,5.91,10
179,o4-mini,behind-left,behind,0,low,6.38,10
180,o4-mini,behind-left,behind,0,low,3.99,10
181,o4-mini,behind-left,behind,0,low,9.65,10
182,o4-mini,behind-left,behind,0,low,3.68,10
183,o4-mini,behind-left,behind,0,low,6.46,10
184,o4-mini,behind-left,behind,0,low,3.48,10
185,o4-mini,behind-left,behind,0,low,2.96,10
186,o4-mini,behind-left,behind,0,low,5.25,10
187,o4-mini,behind-left,behind,0,low,9.54,10
188,o4-mini,behind-left,behind,0,low,4.78,10
189,o4-mini,behind-left,behind,0,low,3.03,10
190,o4-mini,behind-left,behind,0,low,7.08,10
191,o4-mini,behind-left,behind,0,low,3.61,10
192,o4-mini,behind-left,behind,0,low,4.61,10
193,o4-mini,behind-left,behind,0,low,7.02,10
194,o4-mini,behind-left,behind,0,low,6.08,10
195,o4-mini,behind-left,behind,0,low,6.14,10
196,o4-mini,behind-left,behind,0,low,5.44,10
197,o4-mini,behind-left,behind,0,low,7.19,10
198,o4-mini,behind-left,behind,0,low,8.89,10
199,o4-mini,behind-left,behind,0,low,4.07,10
200,o4-mini,behind-left,behind,0,low,6.89,10
201,o4-mini,left,left,1,low,3.12,10
202,o4-mini,left,left,1,low,9.54,10
203,o4-mini,left,left,1,low,6.49,10
204,o4-mini,left,left,1,low,3.48,10
205,o4-mini,left,left,1,low,5.51,10
206,o4-mini,left,left,1,low,4.11,10
207,o4-mini,left,left,1,low,2.25,10
208,o4-mini,left,left,1,low,2.94,10
209,o4-mini,left,left,1,low,3.07,10
210,o4-mini,left,left,1,low,4.44,10
211,o4-mini,left,right,0,low,4.48,10
212,o4-mini,left,left,1,low,5.23,10
213,o4-mini,left,left,1,low,4.12,10
214,o4-mini,left,left,1,low,3.25,10
215,o4-mini,left,left,1,low,2.95,10
216,o4-mini,left,left,1,low,2.79,10
217,o4-mini,left,left,1,low,2.99,10
218,o4-mini,left,left,1,low,3.77,10
219,o4-mini,left,left,1,low,2.33,10
220,o4-mini,left,left,1,low,3.68,10
221,o4-mini,left,left,1,low,2.73,10
222,o4-mini,left,left,1,low,3.76,10
223,o4-mini,left,left,1,low,2.52,10
224,o4-mini,left,left,1,low,5.06,10
225,o4-mini,left,left,1,low,4.87,10
226,o4-mini,left,left,1,low,2.60,10
227,o4-mini,left,left,1,low,4.71,10
228,o4-mini,left,left,1,low,4.00,10
229,o4-mini,left,left,1,low,2.53,10
230,o4-mini,left,left,1,low,2.58,10
231,o4-mini,left,left,1,low,2.72,10
232,o4-mini,left,left,1,low,4.25,10
233,o4-mini,left,left,1,low,3.66,10
234,o4-mini,left,left,1,low,5.27,10
235,o4-mini,left,left,1,low,3.53,10
236,o4-mini,left,left,1,low,3.39,10
237,o4-mini,left,left,1,low,3.00,10
238,o4-mini,left,left,1,low,3.42,10
239,o4-mini,left,left,1,low,3.10,10
240,o4-mini,left,left,1,low,3.54,10
241,o4-mini,left,left,1,low,5.16,10
242,o4-mini,left,left,1,low,5.13,10
243,o4-mini,left,left,1,low,3.38,10
244,o4-mini,left,left,1,low,4.78,10
245,o4-mini,left,left,1,low,3.81,10
246,o4-mini,left,left,1,low,1.84,10
247,o4-mini,left,left,1,low,5.82,10
248,o4-mini,left,left,1,low,5.86,10
249,o4-mini,left,left,1,low,5.22,10
250,o4-mini,left,left,1,low,2.24,10
251,o4-mini,right,right,1,low,3.60,10
252,o4-mini,right,right,1,low,3.24,10
253,o4-mini,right,right,1,low,3.08,10
254,o4-mini,right,right,1,low,5.14,10
255,o4-mini,right,right,1,low,2.85,10
256,o4-mini,right,right,1,low,5.42,10
257,o4-mini,right,right,1,low,3.29,10
258,o4-mini,right,right,1,low,5.35,10
259,o4-mini,right,right,1,low,6.35,10
260,o4-mini,right,right,1,low,5.25,10
261,o4-mini,right,right,1,low,2.20,10
262,o4-mini,right,right,1,low,2.68,10
263,o4-mini,right,right,1,low,4.88,10
264,o4-mini,right,right,1,low,3.76,10
265,o4-mini,right,right,1,low,2.50,10
266,o4-mini,right,right,1,low,3.53,10
267,o4-mini,right,right,1,low,3.15,10
268,o4-mini,right,right,1,low,8.10,10
269,o4-mini,right,right,1,low,3.62,10
270,o4-mini,right,right,1,low,6.32,10
271,o4-mini,right,right,1,low,4.45,10
272,o4-mini,right,right,1,low,5.33,10
273,o4-mini,right,right,1,low,7.70,10
274,o4-mini,right,right,1,low,4.86,10
275,o4-mini,right,right,1,low,4.54,10
276,o4-mini,right,right,1,low,3.52,10
277,o4-mini,right,right,1,low,3.49,10
278,o4-mini,right,right,1,low,4.13,10
279,o4-mini,right,right,1,low,2.52,10
280,o4-mini,right,right,1,low,2.26,10
281,o4-mini,right,right,1,low,1.82,10
282,o4-mini,right,right,1,low,9.01,10
283,o4-mini,right,right,1,low,3.91,10
284,o4-mini,right,right,1,low,2.25,10
285,o4-mini,right,right,1,low,3.92,10
286,o4-mini,right,right,1,low,2.64,10
287,o4-mini,right,right,1,low,4.79,10
288,o4-mini,right,right,1,low,4.82,10
289,o4-mini,right,right,1,low,3.40,10
290,o4-mini,right,right,1,low,3.90,10
291,o4-mini,right,right,1,low,3.77,10
292,o4-mini,right,right,1,low,4.20,10
293,o4-mini,right,right,1,low,2.45,10
294,o4-mini,right,right,1,low,3.58,10
295,o4-mini,right,right,1,low,2.25,10
296,o4-mini,right,right,1,low,2.67,10
297,o4-mini,right,right,1,low,3.20,10
298,o4-mini,right,right,1,low,3.90,10
299,o4-mini,right,right,1,low,5.19,10
300,o4-mini,right,right,1,low,2.26,10
301,o4-mini,behind,behind,1,low,5.17,10
302,o4-mini,behind,behind,1,low,2.50,10
303,o4-mini,behind,behind,1,low,3.28,10
304,o4-mini,behind,behind,1,low,2.14,10
305,o4-mini,behind,behind,1,low,2.05,10
306,o4-mini,behind,behind,1,low,2.68,10
307,o4-mini,behind,behind,1,low,2.95,10
308,o4-mini,behind,behind,1,low,2.78,10
309,o4-mini,behind,behind,1,low,2.22,10
310,o4-mini,behind,behind,1,low,3.72,10
311,o4-mini,behind,behind,1,low,3.29,10
312,o4-mini,behind,behind,1,low,2.55,10
313,o4-mini,behind,behind,1,low,3.24,10
314,o4-mini,behind,behind,1,low,2.04,10
315,o4-mini,behind,behind,1,low,4.75,10
316,o4-mini,behind,behind,1,low,4.04,10
317,o4-mini,behind,behind,1,low,3.72,10
318,o4-mini,behind,behind,1,low,3.81,10
319,o4-mini,behind,behind,1,low,2.15,10
320,o4-mini,behind,behind,1,low,5.98,10
321,o4-mini,behind,behind,1,low,3.03,10
322,o4-mini,behind,behind,1,low,2.40,10
323,o4-mini,behind,behind,1,low,2.27,10
324,o4-mini,behind,behind,1,low,2.71,10
325,o4-mini,behind,behind,1,low,4.10,10
326,o4-mini,behind,behind,1,low,2.64,10
327,o4-mini,behind,behind,1,low,2.02,10
328,o4-mini,behind,behind,1,low,2.74,10
329,o4-mini,behind,behind,1,low,4.55,10
330,o4-mini,behind,behind,1,low,2.71,10
331,o4-mini,behind,behind,1,low,3.68,10
332,o4-mini,behind,behind,1,low,2.96,10
333,o4-mini,behind,behind,1,low,2.16,10
334,o4-mini,behind,behind,1,low,4.06,10
335,o4-mini,behind,behind,1,low,2.54,10
336,o4-mini,behind,behind,1,low,4.47,10
337,o4-mini,behind,behind,1,low,3.65,10
338,o4-mini,behind,behind,1,low,3.21,10
339,o4-mini,behind,behind,1,low,3.58,10
340,o4-mini,behind,behind,1,low,2.87,10
341,o4-mini,behind,behind,1,low,3.07,10
342,o4-mini,behind,behind,1,low,3.38,10
343,o4-mini,behind,behind,1,low,9.55,10
344,o4-mini,behind,behind,1,low,3.91,10
345,o4-mini,behind,behind,1,low,2.89,10
346,o4-mini,behind,behind,1,low,3.43,10
347,o4-mini,behind,behind,1,low,5.22,10
348,o4-mini,behind,behind,1,low,2.95,10
349,o4-mini,behind,behind,1,low,4.38,10
350,o4-mini,behind,behind,1,low,3.16,10
351,o4-mini,in-front,in-front,1,low,3.09,10
352,o4-mini,in-front,in-front,1,low,5.03,10
353,o4-mini,in-front,in-front,1,low,2.88,10
354,o4-mini,in-front,in-front,1,low,2.56,10
355,o4-mini,in-front,in-front,1,low,2.37,10
356,o4-mini,in-front,in-front,1,low,2.55,10
357,o4-mini,in-front,in-front,1,low,2.73,10
358,o4-mini,in-front,in-front,1,low,3.40,10
359,o4-mini,in-front,in-front,1,low,4.60,10
360,o4-mini,in-front,in-front,1,low,3.82,10
361,o4-mini,in-front,in-front,1,low,2.65,10
362,o4-mini,in-front,in-front,1,low,3.66,10
363,o4-mini,in-front,in-front,1,low,2.89,10
364,o4-mini,in-front,in-front,1,low,2.30,10
365,o4-mini,in-front,in-front,1,low,2.93,10
366,o4-mini,in-front,in-front,1,low,3.58,10
367,o4-mini,in-front,in-front,1,low,3.58,10
368,o4-mini,in-front,in-front,1,low,3.98,10
369,o4-mini,in-front,in-front,1,low,2.99,10
370,o4-mini,in-front,in-front,1,low,2.84,10
371,o4-mini,in-front,in-front,1,low,3.82,10
372,o4-mini,in-front,in-front,1,low,3.21,10
373,o4-mini,in-front,in-front,1,low,3.41,10
374,o4-mini,in-front,in-front,1,low,4.10,10
375,o4-mini,in-front,in-front,1,low,3.43,10
376,o4-mini,in-front,in-front,1,low,2.84,10
377,o4-mini,in-front,in-front,1,low,5.16,10
378,o4-mini,in-front,in-front,1,low,2.06,10
379,o4-mini,in-front,in-front,1,low,2.79,10
380,o4-mini,in-front,in-front,1,low,2.57,10
381,o4-mini,in-front,in-front,1,low,2.25,10
382,o4-mini,in-front,in-front,1,low,2.87,10
383,o4-mini,in-front,in-front,1,low,2.60,10
384,o4-mini,in-front,in-front,1,low,4.88,10
385,o4-mini,in-front,in-front,1,low,6.35,10
386,o4-mini,in-front,in-front,1,low,4.65,10
387,o4-mini,in-front,in-front,1,low,4.36,10
388,o4-mini,in-front,in-front,1,low,4.10,10
389,o4-mini,in-front,in-front,1,low,2.75,10
390,o4-mini,in-front,in-front,1,low,3.29,10
391,o4-mini,in-front,in-front,1,low,4.20,10
392,o4-mini,in-front,in-front,1,low,2.76,10
393,o4-mini,in-front,in-front,1,low,2.88,10
394,o4-mini,in-front,in-front,1,low,3.79,10
395,o4-mini,in-front,in-front,1,low,3.78,10
396,o4-mini,in-front,in-front,1,low,3.72,10
397,o4-mini,in-front,in-front,1,low,4.03,10
398,o4-mini,in-front,in-front,1,low,4.50,10
399,o4-mini,in-front,in-front,1,low,2.53,10
400,o4-mini,in-front,in-front,1,low,4.79,10
401,o4-mini,behind-right,behind,0,low,4.81,10
402,o4-mini,behind-right,behind,0,low,6.54,10
403,o4-mini,behind-right,behind,0,low,5.65,10
404,o4-mini,behind-right,behind,0,low,12.19,10
405,o4-mini,behind-right,behind,0,low,3.88,10
406,o4-mini,behind-right,behind,0,low,5.26,10
407,o4-mini,behind-right,behind,0,low,6.18,10
408,o4-mini,behind-right,behind,0,low,8.69,10
409,o4-mini,behind-right,behind,0,low,19.10,10
410,o4-mini,behind-right,behind,0,low,5.12,10
411,o4-mini,behind-right,behind,0,low,7.88,10
412,o4-mini,behind-right,behind,0,low,7.47,10
413,o4-mini,behind-right,behind,0,low,3.07,10
414,o4-mini,behind-right,behind,0,low,7.67,10
415,o4-mini,behind-right,behind,0,low,3.80,10
416,o4-mini,behind-right,behind,0,low,7.16,10
417,o4-mini,behind-right,behind,0,low,5.88,10
418,o4-mini,behind-right,behind,0,low,4.98,10
419,o4-mini,behind-right,behind,0,low,5.75,10
420,o4-mini,behind-right,behind,0,low,2.85,10
421,o4-mini,behind-right,behind,0,low,7.89,10
422,o4-mini,behind-right,behind,0,low,4.42,10
423,o4-mini,behind-right,behind,0,low,4.80,10
424,o4-mini,behind-right,behind,0,low,3.29,10
425,o4-mini,behind-right,behind,0,low,2.69,10
426,o4-mini,behind-right,behind,0,low,5.63,10
427,o4-mini,behind-right,behind,0,low,5.60,10
428,o4-mini,behind-right,behind,0,low,5.93,10
429,o4-mini,behind-right,behind,0,low,2.66,10
430,o4-mini,behind-right,behind,0,low,6.14,10
431,o4-mini,behind-right,behind,0,low,5.02,10
432,o4-mini,behind-right,behind,0,low,6.49,10
433,o4-mini,behind-right,behind,0,low,9.19,10
434,o4-mini,behind-right,behind,0,low,4.59,10
435,o4-mini,behind-right,behind,0,low,3.84,10
436,o4-mini,behind-right,behind,0,low,4.26,10
437,o4-mini,behind-right,behind,0,low,4.90,10
438,o4-mini,behind-right,behind,0,low,5.73,10
439,o4-mini,behind-right,behind,0,low,6.15,10
440,o4-mini,behind-right,behind,0,low,3.89,10
441,o4-mini,behind-right,behind,0,low,5.22,10
442,o4-mini,behind-right,behind,0,low,3.59,10
443,o4-mini,behind-right,behind,0,low,4.17,10
444,o4-mini,behind-right,behind,0,low,4.64,10
445,o4-mini,behind-right,behind,0,low,5.02,10
446,o4-mini,behind-right,behind,0,low,5.80,10
447,o4-mini,behind-right,behind,0,low,5.66,10
448,o4-mini,behind-right,behind,0,low,7.76,10
449,o4-mini,behind-right,behind,0,low,3.13,10
450,o4-mini,behind-right,behind,0,low,5.25,10
451,o4-mini,in-front-right,in-front-right,1,low,6.42,10
452,o4-mini,in-front-right,in-front-right,1,low,4.88,10
453,o4-mini,in-front-right,in-front-right,1,low,3.70,10
454,o4-mini,in-front-right,in-front-right,1,low,4.96,10
455,o4-mini,in-front-right,in-front-right,1,low,11.33,10
456,o4-mini,in-front-right,in-front-right,1,low,3.85,10
457,o4-mini,in-front-right,in-front-right,1,low,3.57,10
458,o4-mini,in-front-right,in-front-right,1,low,2.72,10
459,o4-mini,in-front-right,in-front-left,0,low,3.60,10
460,o4-mini,in-front-right,in-front-right,1,low,7.80,10
461,o4-mini,in-front-right,in-front-right,1,low,3.88,10
462,o4-mini,in-front-right,in-front-right,1,low,6.32,10
463,o4-mini,in-front-right,in-front-right,1,low,4.49,10
464,o4-mini,in-front-right,in-front-right,1,low,4.72,10
465,o4-mini,in-front-right,in-front-right,1,low,4.87,10
466,o4-mini,in-front-right,in-front-right,1,low,6.80,10
467,o4-mini,in-front-right,in-front-right,1,low,8.62,10
468,o4-mini,in-front-right,in-front-right,1,low,3.89,10
469,o4-mini,in-front-right,in-front-right,1,low,4.47,10
470,o4-mini,in-front-right,in-front-right,1,low,8.44,10
471,o4-mini,in-front-right,in-front-right,1,low,9.41,10
472,o4-mini,in-front-right,in-front-right,1,low,6.80,10
473,o4-mini,in-front-right,in-front-right,1,low,5.62,10
474,o4-mini,in-front-right,in-front-right,1,low,5.95,10
475,o4-mini,in-front-right,in-front-right,1,low,4.09,10
476,o4-mini,in-front-right,in-front-right,1,low,3.97,10
477,o4-mini,in-front-right,in-front-right,1,low,3.68,10
478,o4-mini,in-front-right,in-front-right,1,low,6.28,10
479,o4-mini,in-front-right,in-front-right,1,low,7.24,10
480,o4-mini,in-front-right,in-front-right,1,low,4.75,10
481,o4-mini,in-front-right,in-front-right,1,low,7.10,10
482,o4-mini,in-front-right,in-front-right,1,low,6.04,10
483,o4-mini,in-front-right,in-front-right,1,low,6.08,10
484,o4-mini,in-front-right,in-front-right,1,low,4.33,10
485,o4-mini,in-front-right,in-front-right,1,low,3.93,10
486,o4-mini,in-front-right,in-front-right,1,low,6.58,10
487,o4-mini,in-front-right,in-front-right,1,low,3.07,10
488,o4-mini,in-front-right,in-front-right,1,low,3.00,10
489,o4-mini,in-front-right,in-front-right,1,low,5.56,10
490,o4-mini,in-front-right,in-front-right,1,low,5.19,10
491,o4-mini,in-front-right,in-front-right,1,low,4.23,10
492,o4-mini,in-front-right,in-front-right,1,low,4.02,10
493,o4-mini,in-front-right,in-front-right,1,low,3.57,10
494,o4-mini,in-front-right,in-front-right,1,low,5.52,10
495,o4-mini,in-front-right,in-front-right,1,low,3.54,10
496,o4-mini,in-front-right,in-front-right,1,low,4.82,10
497,o4-mini,in-front-right,in-front-right,1,low,7.90,10
498,o4-mini,in-front-right,in-front-right,1,low,6.16,10
499,o4-mini,in-front-right,in-front-right,1,low,3.54,10
500,o4-mini,in-front-right,in-front-right,1,low,5.93,10
501,o4-mini,behind-left,behind,0,low,6.04,10
502,o4-mini,behind-left,behind,0,low,8.51,10
503,o4-mini,behind-left,behind,0,low,2.93,10
504,o4-mini,behind-left,behind,0,low,3.95,10
505,o4-mini,behind-left,behind,0,low,3.33,10
506,o4-mini,behind-left,behind,0,low,3.95,10
507,o4-mini,behind-left,behind,0,low,5.31,10
508,o4-mini,behind-left,behind,0,low,6.81,10
509,o4-mini,behind-left,behind,0,low,3.75,10
510,o4-mini,behind-left,behind,0,low,4.26,10
511,o4-mini,behind-left,behind,0,low,4.21,10
512,o4-mini,behind-left,behind,0,low,5.13,10
513,o4-mini,behind-left,behind,0,low,6.49,10
514,o4-mini,behind-left,behind,0,low,6.53,10
515,o4-mini,behind-left,behind,0,low,4.56,10
516,o4-mini,behind-left,behind,0,low,3.80,10
517,o4-mini,behind-left,behind,0,low,4.56,10
518,o4-mini,behind-left,behind,0,low,3.06,10
519,o4-mini,behind-left,behind,0,low,2.46,10
520,o4-mini,behind-left,behind,0,low,6.55,10
521,o4-mini,behind-left,behind,0,low,8.40,10
522,o4-mini,behind-left,behind,0,low,4.77,10
523,o4-mini,behind-left,behind,0,low,9.64,10
524,o4-mini,behind-left,behind,0,low,3.61,10
525,o4-mini,behind-left,behind,0,low,16.63,10
526,o4-mini,behind-left,behind,0,low,3.23,10
527,o4-mini,behind-left,behind,0,low,3.86,10
528,o4-mini,behind-left,behind,0,low,4.70,10
529,o4-mini,behind-left,behind,0,low,5.02,10
530,o4-mini,behind-left,behind,0,low,3.86,10
531,o4-mini,behind-left,behind,0,low,3.85,10
