prompt_id,model,expected_answer,predicted_answer,is_correct,complexity_level,time_taken,grid_size
40,deepSeek-v3,behind-right,left,0,low,4.93,5
41,deepSeek-v3,in-front-left,left,0,low,20.60,5
42,deepSeek-v3,in-front-left,in-front,0,low,8.05,5
43,deepSeek-v3,in-front-left,left,0,low,4.82,5
44,deepSeek-v3,in-front-left,left,0,low,3.80,5
45,deepSeek-v3,in-front-left,left,0,low,6.35,5
46,deepSeek-v3,in-front-left,left,0,low,21.42,5
47,deepSeek-v3,in-front-left,in-front,0,low,10.86,5
48,deepSeek-v3,in-front-left,right,0,low,25.91,5
49,deepSeek-v3,in-front-left,in-front,0,low,5.70,5
50,deepSeek-v3,in-front-left,left,0,low,9.20,5
51,deepSeek-v3,in-front-left,in-front,0,low,5.68,5
52,deepSeek-v3,in-front-left,left,0,low,6.12,5
53,deepSeek-v3,in-front-left,in-front,0,low,7.44,5
54,deepSeek-v3,in-front-left,in-front,0,low,4.97,5
55,deepSeek-v3,in-front-left,in-front,0,low,3.54,5
56,deepSeek-v3,in-front-left,right,0,low,3.82,5
57,deepSeek-v3,in-front-left,in-front,0,low,6.63,5
58,deepSeek-v3,in-front-left,in-front,0,low,5.08,5
59,deepSeek-v3,in-front-left,left,0,low,5.27,5
60,deepSeek-v3,in-front-left,in-front,0,low,11.67,5
61,deepSeek-v3,in-front,behind,0,low,7.09,5
62,deepSeek-v3,in-front,in-front,1,low,27.64,5
63,deepSeek-v3,in-front,in-front,1,low,9.38,5
64,deepSeek-v3,in-front,in-front,1,low,6.08,5
65,deepSeek-v3,in-front,in-front,1,low,23.39,5
66,deepSeek-v3,in-front,behind,0,low,4.47,5
67,deepSeek-v3,in-front,in-front,1,low,30.42,5
68,deepSeek-v3,in-front,in-front,1,low,4.52,5
69,deepSeek-v3,in-front,in-front,1,low,5.12,5
70,deepSeek-v3,in-front,in-front,1,low,7.01,5
71,deepSeek-v3,in-front,in-front,1,low,4.23,5
72,deepSeek-v3,in-front,in-front,1,low,5.36,5
73,deepSeek-v3,in-front,left,0,low,7.44,5
74,deepSeek-v3,in-front,in-front,1,low,18.11,5
75,deepSeek-v3,in-front,in-front,1,low,5.29,5
76,deepSeek-v3,in-front,left,0,low,6.63,5
77,deepSeek-v3,in-front,right,0,low,3.82,5
78,deepSeek-v3,in-front,left,0,low,4.36,5
79,deepSeek-v3,in-front,in-front,1,low,6.26,5
80,deepSeek-v3,in-front,in-front,1,low,4.14,5
81,deepSeek-v3,left,left,1,low,5.48,5
82,deepSeek-v3,left,in-front,0,low,5.94,5
83,deepSeek-v3,left,right,0,low,5.62,5
84,deepSeek-v3,left,left,1,low,20.65,5
85,deepSeek-v3,left,left,1,low,7.54,5
86,deepSeek-v3,left,in-front,0,low,4.80,5
87,deepSeek-v3,left,left,1,low,4.89,5
88,deepSeek-v3,left,left,1,low,17.00,5
89,deepSeek-v3,left,right,0,low,5.87,5
90,deepSeek-v3,left,left,1,low,16.49,5
91,deepSeek-v3,left,left,1,low,30.79,5
92,deepSeek-v3,left,in-front,0,low,4.57,5
93,deepSeek-v3,left,in-front,0,low,20.98,5
94,deepSeek-v3,left,left,1,low,38.92,5
95,deepSeek-v3,left,left,1,low,5.50,5
96,deepSeek-v3,left,right,0,low,5.81,5
97,deepSeek-v3,left,in-front,0,low,5.84,5
98,deepSeek-v3,left,in-front,0,low,19.38,5
99,deepSeek-v3,left,in-front,0,low,8.29,5
100,deepSeek-v3,left,in-front,0,low,4.60,5
101,deepSeek-v3,behind,behind,1,low,12.59,5
102,deepSeek-v3,behind,in-front,0,low,45.35,5
103,deepSeek-v3,behind,left,0,low,22.42,5
104,deepSeek-v3,behind,in-front,0,low,27.47,5
105,deepSeek-v3,behind,behind,1,low,14.39,5
106,deepSeek-v3,behind,in-front,0,low,4.31,5
107,deepSeek-v3,behind,behind,1,low,6.39,5
108,deepSeek-v3,behind,left,0,low,6.47,5
109,deepSeek-v3,behind,behind,1,low,17.51,5
110,deepSeek-v3,behind,in-front,0,low,7.69,5
111,deepSeek-v3,behind,in-front,0,low,7.55,5
112,deepSeek-v3,behind,in-front,0,low,19.59,5
113,deepSeek-v3,behind,behind,1,low,7.82,5
114,deepSeek-v3,behind,left,0,low,7.20,5
115,deepSeek-v3,behind,in-front,0,low,9.22,5
116,deepSeek-v3,behind,left,0,low,6.72,5
117,deepSeek-v3,behind,behind,1,low,4.14,5
118,deepSeek-v3,behind,left,0,low,28.90,5
119,deepSeek-v3,behind,left,0,low,5.81,5
120,deepSeek-v3,behind,in-front,0,low,5.35,5
121,deepSeek-v3,behind-left,in-front,0,low,9.62,5
122,deepSeek-v3,behind-left,behind,0,low,28.17,5
123,deepSeek-v3,behind-left,in-front,0,low,8.56,5
124,deepSeek-v3,behind-left,left,0,low,7.90,5
125,deepSeek-v3,behind-left,in-front,0,low,22.52,5
126,deepSeek-v3,behind-left,behind,0,low,4.21,5
127,deepSeek-v3,behind-left,in-front,0,low,37.80,5
128,deepSeek-v3,behind-left,right,0,low,8.28,5
129,deepSeek-v3,behind-left,in-front,0,low,5.52,5
130,deepSeek-v3,behind-left,left,0,low,15.00,5
131,deepSeek-v3,behind-left,behind,0,low,8.01,5
132,deepSeek-v3,behind-left,in-front,0,low,7.28,5
133,deepSeek-v3,behind-left,in-front,0,low,16.73,5
134,deepSeek-v3,behind-left,behind,0,low,6.14,5
135,deepSeek-v3,behind-left,right,0,low,4.70,5
136,deepSeek-v3,behind-left,left,0,low,5.64,5
137,deepSeek-v3,behind-left,behind,0,low,5.43,5
138,deepSeek-v3,behind-left,left,0,low,5.28,5
139,deepSeek-v3,behind-left,left,0,low,6.54,5
140,deepSeek-v3,behind-left,right,0,low,7.85,5
141,deepSeek-v3,in-front-right,right,0,low,6.47,5
142,deepSeek-v3,in-front-right,left,0,low,3.66,5
143,deepSeek-v3,in-front-right,left,0,low,15.49,5
144,deepSeek-v3,in-front-right,left,0,low,5.83,5
145,deepSeek-v3,in-front-right,in-front,0,low,4.74,5
146,deepSeek-v3,in-front-right,left,0,low,4.39,5
147,deepSeek-v3,in-front-right,in-front,0,low,7.56,5
148,deepSeek-v3,in-front-right,in-front,0,low,4.49,5
149,deepSeek-v3,in-front-right,right,0,low,7.25,5
150,deepSeek-v3,in-front-right,in-front-right,1,low,24.31,5
151,deepSeek-v3,in-front-right,in-front,0,low,25.26,5
152,deepSeek-v3,in-front-right,right,0,low,3.71,5
153,deepSeek-v3,in-front-right,right,0,low,3.90,5
154,deepSeek-v3,in-front-right,in-front,0,low,5.47,5
155,deepSeek-v3,in-front-right,in-front,0,low,6.22,5
156,deepSeek-v3,in-front-right,in-front,0,low,3.67,5
157,deepSeek-v3,in-front-right,left,0,low,7.47,5
158,deepSeek-v3,in-front-right,right,0,low,3.48,5
159,deepSeek-v3,in-front-right,in-front-right,1,low,3.60,5
160,deepSeek-v3,in-front-right,in-front,0,low,11.48,5
161,deepSeek-v3,behind-right,in-front,0,low,4.39,5
162,deepSeek-v3,behind-right,in-front-right,0,low,15.79,5
163,deepSeek-v3,behind-right,left,0,low,12.06,5
164,deepSeek-v3,behind-right,in-front,0,low,5.33,5
165,deepSeek-v3,behind-right,left,0,low,8.87,5
166,deepSeek-v3,behind-right,behind,0,low,4.03,5
167,deepSeek-v3,behind-right,in-front,0,low,4.52,5
168,deepSeek-v3,behind-right,in-front,0,low,5.31,5
169,deepSeek-v3,behind-right,left,0,low,5.22,5
170,deepSeek-v3,behind-right,in-front,0,low,3.80,5
171,deepSeek-v3,behind-right,left,0,low,4.35,5
172,deepSeek-v3,behind-right,left,0,low,5.65,5
173,deepSeek-v3,behind-right,in-front,0,low,28.40,5
174,deepSeek-v3,behind-right,right,0,low,9.47,5
175,deepSeek-v3,behind-right,in-front,0,low,4.71,5
176,deepSeek-v3,behind-right,in-front,0,low,3.58,5
177,deepSeek-v3,behind-right,right,0,low,6.83,5
178,deepSeek-v3,behind-right,behind,0,low,4.38,5
179,deepSeek-v3,behind-right,right,0,low,4.30,5
180,deepSeek-v3,behind-right,in-front,0,low,15.51,5
181,deepSeek-v3,behind,behind,1,low,13.61,5
182,deepSeek-v3,behind,behind,1,low,8.70,5
183,deepSeek-v3,behind,behind,1,low,5.86,5
184,deepSeek-v3,behind,behind,1,low,4.16,5
185,deepSeek-v3,behind,left,0,low,3.78,5
186,deepSeek-v3,behind,behind,1,low,3.42,5
187,deepSeek-v3,behind,in-front,0,low,4.69,5
188,deepSeek-v3,behind,in-front,0,low,4.38,5
189,deepSeek-v3,behind,right,0,low,3.29,5
190,deepSeek-v3,behind,behind,1,low,20.18,5
191,deepSeek-v3,behind,behind,1,low,2.88,5
192,deepSeek-v3,behind,behind,1,low,8.49,5
193,deepSeek-v3,behind,left,0,low,8.51,5
194,deepSeek-v3,behind,left,0,low,3.58,5
195,deepSeek-v3,behind,left,0,low,5.99,5
196,deepSeek-v3,behind,in-front,0,low,4.29,5
197,deepSeek-v3,behind,behind,1,low,10.84,5
198,deepSeek-v3,behind,right,0,low,3.95,5
199,deepSeek-v3,behind,in-front,0,low,4.21,5
200,deepSeek-v3,behind,in-front,0,low,4.61,5
201,deepSeek-v3,behind-left,in-front,0,low,9.10,5
202,deepSeek-v3,behind-left,left,0,low,10.36,5
203,deepSeek-v3,behind-left,left,0,low,6.57,5
204,deepSeek-v3,behind-left,in-front,0,low,6.81,5
205,deepSeek-v3,behind-left,left,0,low,5.89,5
206,deepSeek-v3,behind-left,left,0,low,36.21,5
207,deepSeek-v3,behind-left,left,0,low,3.11,5
208,deepSeek-v3,behind-left,behind,0,low,2.55,5
209,deepSeek-v3,behind-left,left,0,low,10.24,5
210,deepSeek-v3,behind-left,in-front,0,low,4.12,5
211,deepSeek-v3,behind-left,in-front,0,low,5.48,5
212,deepSeek-v3,behind-left,behind,0,low,17.05,5
213,deepSeek-v3,behind-left,left,0,low,7.17,5
214,deepSeek-v3,behind-left,in-front,0,low,5.05,5
215,deepSeek-v3,behind-left,in-front-left,0,low,4.98,5
216,deepSeek-v3,behind-left,left,0,low,3.91,5
217,deepSeek-v3,behind-left,left,0,low,11.77,5
218,deepSeek-v3,behind-left,left,0,low,6.86,5
219,deepSeek-v3,behind-left,in-front,0,low,6.23,5
220,deepSeek-v3,behind-left,left,0,low,3.76,5
221,deepSeek-v3,in-front-right,in-front,0,low,4.14,5
222,deepSeek-v3,in-front-right,right,0,low,5.57,5
223,deepSeek-v3,in-front-right,in-front,0,low,4.24,5
224,deepSeek-v3,in-front-right,in-front,0,low,5.38,5
225,deepSeek-v3,in-front-right,in-front,0,low,18.01,5
226,deepSeek-v3,in-front-right,in-front,0,low,4.89,5
227,deepSeek-v3,in-front-right,right,0,low,2.98,5
228,deepSeek-v3,in-front-right,in-front,0,low,6.85,5
229,deepSeek-v3,in-front-right,left,0,low,4.63,5
230,deepSeek-v3,in-front-right,in-front-right,1,low,3.57,5
231,deepSeek-v3,in-front-right,in-front,0,low,4.72,5
232,deepSeek-v3,in-front-right,left,0,low,7.17,5
233,deepSeek-v3,in-front-right,in-front,0,low,5.50,5
234,deepSeek-v3,in-front-right,in-front,0,low,5.56,5
235,deepSeek-v3,in-front-right,right,0,low,3.08,5
236,deepSeek-v3,in-front-right,left,0,low,3.09,5
237,deepSeek-v3,in-front-right,in-front,0,low,3.77,5
238,deepSeek-v3,in-front-right,right,0,low,11.17,5
239,deepSeek-v3,in-front-right,right,0,low,4.68,5
240,deepSeek-v3,in-front-right,in-front,0,low,5.48,5
241,deepSeek-v3,left,left,1,low,4.27,5
242,deepSeek-v3,left,left,1,low,4.62,5
243,deepSeek-v3,left,left,1,low,3.37,5
244,deepSeek-v3,left,left,1,low,13.78,5
245,deepSeek-v3,left,left,1,low,4.33,5
246,deepSeek-v3,left,left,1,low,36.84,5
247,deepSeek-v3,left,left,1,low,3.60,5
248,deepSeek-v3,left,right,0,low,5.03,5
249,deepSeek-v3,left,left,1,low,4.30,5
250,deepSeek-v3,left,in-front,0,low,3.80,5
251,deepSeek-v3,left,in-front,0,low,3.81,5
252,deepSeek-v3,left,in-front,0,low,5.20,5
253,deepSeek-v3,left,behind,0,low,5.54,5
254,deepSeek-v3,left,left,1,low,28.10,5
255,deepSeek-v3,left,left,1,low,4.95,5
256,deepSeek-v3,left,right,0,low,4.21,5
257,deepSeek-v3,left,in-front,0,low,28.99,5
258,deepSeek-v3,left,in-front,0,low,35.65,5
259,deepSeek-v3,left,in-front,0,low,14.69,5
260,deepSeek-v3,left,in-front,0,low,8.24,5
261,deepSeek-v3,in-front-left,in-front,0,low,6.57,5
262,deepSeek-v3,in-front-left,left,0,low,17.82,5
263,deepSeek-v3,in-front-left,in-front,0,low,32.68,5
264,deepSeek-v3,in-front-left,in-front,0,low,5.27,5
265,deepSeek-v3,in-front-left,left,0,low,3.41,5
266,deepSeek-v3,in-front-left,left,0,low,4.01,5
267,deepSeek-v3,in-front-left,left,0,low,4.59,5
268,deepSeek-v3,in-front-left,left,0,low,6.14,5
269,deepSeek-v3,in-front-left,in-front,0,low,3.27,5
270,deepSeek-v3,in-front-left,left,0,low,3.39,5
271,deepSeek-v3,in-front-left,right,0,low,3.49,5
272,deepSeek-v3,in-front-left,in-front,0,low,3.50,5
273,deepSeek-v3,in-front-left,in-front,0,low,6.70,5
274,deepSeek-v3,in-front-left,right,0,low,5.40,5
275,deepSeek-v3,in-front-left,left,0,low,6.94,5
276,deepSeek-v3,in-front-left,in-front,0,low,6.63,5
277,deepSeek-v3,in-front-left,in-front,0,low,5.86,5
278,deepSeek-v3,in-front-left,right,0,low,5.89,5
279,deepSeek-v3,in-front-left,in-front,0,low,52.39,5
280,deepSeek-v3,in-front-left,right,0,low,7.21,5
281,deepSeek-v3,right,in-front,0,low,8.47,5
282,deepSeek-v3,right,in-front,0,low,34.50,5
283,deepSeek-v3,right,in-front-right,0,low,8.09,5
284,deepSeek-v3,right,left,0,low,5.50,5
285,deepSeek-v3,right,right,1,low,5.02,5
286,deepSeek-v3,right,in-front,0,low,5.85,5
287,deepSeek-v3,right,left,0,low,5.42,5
288,deepSeek-v3,right,in-front,0,low,6.64,5
289,deepSeek-v3,right,left,0,low,57.06,5
290,deepSeek-v3,right,in-front,0,low,28.12,5
291,deepSeek-v3,right,in-front,0,low,5.70,5
292,deepSeek-v3,right,left,0,low,19.86,5
293,deepSeek-v3,right,right,1,low,6.13,5
294,deepSeek-v3,right,right,1,low,26.84,5
295,deepSeek-v3,right,left,0,low,4.23,5
296,deepSeek-v3,right,in-front,0,low,5.09,5
297,deepSeek-v3,right,left,0,low,5.13,5
298,deepSeek-v3,right,right,1,low,4.69,5
299,deepSeek-v3,right,right,1,low,3.95,5
300,deepSeek-v3,right,left,0,low,35.89,5
301,deepSeek-v3,in-front,in-front,1,low,2.90,5
302,deepSeek-v3,in-front,in-front,1,low,3.48,5
303,deepSeek-v3,in-front,left,0,low,7.44,5
304,deepSeek-v3,in-front,in-front,1,low,3.70,5
305,deepSeek-v3,in-front,in-front,1,low,7.89,5
306,deepSeek-v3,in-front,in-front,1,low,3.08,5
307,deepSeek-v3,in-front,right,0,low,4.58,5
308,deepSeek-v3,in-front,behind,0,low,4.11,5
309,deepSeek-v3,in-front,in-front,1,low,15.26,5
310,deepSeek-v3,in-front,in-front,1,low,3.80,5
311,deepSeek-v3,in-front,in-front,1,low,3.66,5
312,deepSeek-v3,in-front,in-front,1,low,3.74,5
313,deepSeek-v3,in-front,in-front,1,low,10.72,5
314,deepSeek-v3,in-front,in-front,1,low,32.13,5
315,deepSeek-v3,in-front,left,0,low,4.15,5
316,deepSeek-v3,in-front,in-front,1,low,10.73,5
317,deepSeek-v3,in-front,left,0,low,20.53,5
318,deepSeek-v3,in-front,in-front,1,low,5.07,5
319,deepSeek-v3,in-front,in-front,1,low,3.77,5
320,deepSeek-v3,in-front,in-front,1,low,3.29,5
